Hybridization REF	TCGA-A8-A099-01A-11R-A00Z-07
APITD1	-0.668666666666667
PARD3	1.532375
IRAK4	0.304833333333333
SERPINI2	0.058
CEP170L	-0.5735
TTC9	2.0745
MYOM3	-0.516
MLPH	2.649125
LOC222699	0.413
NRG1	-1.87558333333333
TBC1D9	4.868
TTK	-3.00783333333333
ZNF557	0.8303
DDX41	-0.5305
FANK1	2.5005
UBE2D2	0.041625
PSMB10	0.047875
MYH7B	0.6
GABARAPL2	0.00825
MARVELD2	2.359
DGCR2	1.12
UNC45A	0.398166666666667
C6orf72	0.482
ZNF683	3.86625
GIT2	0.3785
CASK	-1.66933333333333
C14orf161	1.3885
LRRC44	-1.2385
TIFA	1.084625
UTP11L	-1.164625
C6orf65	-1.06225
FDPS	0.399
DUSP9	-2.1792
SLC17A8	0.322666666666667
OR51G1	0.366666666666667
NANS	0.7675
OLFML1	1.89225
ATP10B	-1.4715
NPAS3	-1.31625
PRKCA	-2.5931
GGA2	-0.088
LCE4A	0.6655
SPANXN3	0.335333333333333
CCDC115	1.951
SDCCAG3	-1.26225
GLIPR1L1	0.1905
TTC1	0.32525
C17orf76	0.32025
MAD2L2	-2.17575
HIPK1	-0.7112
LRRC3B	0.203833333333333
CLN3	-0.685363636363636
C17orf47	0.109
FMN2	-3.771
TUBB1	-1.411625
WAPAL	0.453333333333333
C3orf21	0.305875
SCN5A	-0.457666666666667
SMYD1	-0.0955
BEX5	-1.03575
ZNF192	0.5505
SEC22A	0.689666666666667
GRIA2	0.2325
KIAA0825	-1.239
NUSAP1	-2.77727272727273
LANCL1	0.532
C15orf40	-0.7748
ZNF645	0.25075
GPR61	-0.1615
NLRP14	0.1835
SNX21	0.6455
C1QTNF8	-0.054
C17orf46	0.31725
IFNA8	0.069
SPRR1B	-1.9605
FLRT1	-0.78875
SNX17	0.8155
ASB2	-1.28833333333333
HBG1	-5.16
RPRML	-1.748
JOSD2	-0.0645
PLSCR3	0.0275
SPOCD1	1.58216666666667
RAB39	-0.3975
GHRH	-0.131166666666667
ITIH5L	1.10975
C17orf37	1.4295
SMCR8	0.37425
DPY19L2P3	-0.675166666666667
IL11RA	1.28316666666667
GDF3	-3.9285
RPS6KB1	-1.45141666666667
DNAJC19	2.7502
TOP1	-0.67025
CRCT1	-0.00424999999999993
MPST	0.034625
DPM2	0.366875
FAM38B	-2.1445
SLC18A1	-2.03533333333333
FARP1	1.37033333333333
PAX7	0.2265
TUBD1	-0.939
GNL3	-0.38425
BTG2	2.40293333333333
NDUFS6	-0.30225
C1orf79	-3.20975
ERAL1	-0.06025
ECHS1	0.94575
VPS4A	-0.875666666666667
CYP11A1	-0.38975
ABCC6	1.27028571428571
PBX4	-3.2045
MOSC1	0.2175
NCF4	0.42525
HYMAI	0.544
NAGPA	-0.6905
OTOP2	0.24325
ACOT12	-0.44875
MTHFD2L	-1.31325
LOC441376	4.15125
C19orf34	-0.1355
RAB1B	1.01825
ALDOAP2	0.1795
NTRK1	-1.9135
ARTS-1	0.2444
SLC6A11	-0.238
NAP1L2	2.61675
CNGB1	0.0831666666666667
EPB41L4B	0.895083333333333
FAM134B	3.504875
HS3ST3A1	-2.4985
CPXM2	3.646
SIRPB2	0.034
CHORDC1	-1.461
TRIB3	-0.632
SLC2A5	0.0195
C2orf49	-0.627
DDX5	-0.0295
OR5L1	0.4825
ANAPC4	-0.791833333333333
ZSWIM1	0.511875
LOC93622	0.646875
KCNK3	-0.9865
RP11-35N6.1	-1.6485
ZFP161	1.09633333333333
AQP9	0.9965
SLC15A2	0.842166666666667
MREG	1.02316666666667
OR9I1	0.605
PDLIM2	0.075
ADAM7	0.3015
GSTCD	0.655166666666667
WDR21A	-0.9615
SLC12A8	3.211
TMEM174	-0.0715
IGSF3	0.328666666666667
LRRN1	3.1395
LOC402117	0.07875
SRPK1	-1.87066666666667
LY6K	-2.391375
NFIA	1.633
PTCD3	-0.835
LEP	0.228166666666667
PCDH21	-0.831833333333333
MAPKAPK2	0.966928571428571
NMNAT1	-1.7115
LHFPL2	-0.029375
C9orf43	1.7635
DIP2A	0.322
ACTR8	0.237625
CCDC34	0.16725
PTPN22	-0.965875
ITGA3	-1.00425
FAM129C	-0.0145
RABGGTA	1.181
UNC45B	0.26575
KIAA1033	0.15675
ZNF510	0.815333333333333
CYP2D6	-0.867333333333333
SLC26A10	-2.2995
STX8	0.745
LUZP1	0.123125
WDR89	-0.982166666666667
EIF4G3	-0.5922
C5AR1	0.720625
ZNF623	1.1115
A2M	0.3905
TGM7	0.1285
GRPEL1	-0.1445
LMNB2	-2.0452
ROCK2	-1.4615
SNX16	0.519625
CCDC66	0.33675
ANXA3	2.25975
KIAA1609	-0.756125
EED	-0.8655
RNF32	-1.1075
HES1	1.169
CLC	-0.0933333333333333
ISL1	-1.29166666666667
KIAA0528	0.70975
MANEA	0.9655
C1orf61	-2.517
hCG_2001000	0.31625
RAPGEF6	-0.4513
KIAA0020	-0.740333333333333
NEIL1	1.00825
C16orf45	-1.628
RBM10	-0.228833333333333
C10orf125	-2.40225
MRS2L	-0.089
DNAH17	-1.466
C19orf10	0.077
C1orf160	-0.18925
SLFN12	1.73025
EXOC3	0.313333333333333
HIST3H3	0.333
NCOR2	0.3325
TNFRSF9	0.14825
MFSD8	1.181
ALX1	-2.92633333333333
NOL1	-0.89075
PODN	2.56225
TIAL1	-0.4165
HIST1H1E	-0.536
NPY6R	0.42925
TM4SF4	-0.467
CORO2A	1.087
ETNK2	2.12583333333333
APOE	-0.0775
ANGPT4	0.0715
HDGF2	-0.0475
G30	-0.843
ST8SIA4	-0.3415
F2RL1	1.14
FAM19A4	-3.08633333333333
CCAR1	-0.7285
B3GNT7	-0.1445
OPHN1	-0.2775
DSCR6	2.3445
C21orf13	1.08583333333333
GAS2L1	0.882583333333333
RFX3	-1.083
COPS4	0.561375
BCHE	-3.95316666666667
BCL2	2.782625
HBZ	-3.2505
ARL13B	0.033875
MAPBPIP	1.407
MYO15B	-0.57
SPZ1	0.14475
KIAA1324	2.77666666666667
PLCL2	-0.75925
C4orf29	0.1685
WDFY2	-0.693625
ZNF284	0.4005
NAALADL1	-0.0075
DUSP5	1.9585
PXDN	0.412125
SLMO1	-0.99425
TNXB	0.1852
BIRC7	-1.28275
A4GALT	0.282333333333333
TIMM22	0.8245
FAM110C	1.83225
TOMM34	-0.58275
ABHD9	-0.5585
ADAM32	1.091
CRHBP	-0.33775
AQP2	0.41475
LOC130355	1.04975
ZNF187	0.952
ZNF816A	1.068
F7	0.68175
CNOT1	-0.394
SLC13A4	-1.06925
ZBTB11	-0.077
B3GALT5	1.65775
EXOC2	0.939166666666667
IRS1	-2.4911
TMEM1	0.2415
MRPL34	0.313333333333333
SAMM50	0.19075
CDC42EP3	0.392875
HSF2	-0.2094
MFN2	-0.86125
TSPAN7	-2.157
NUCB1	0.98675
RHOH	2.4575
ARL16	-0.361
TACR1	0.03875
SFRS5	-0.862166666666667
SNX25	0.423625
RHBDF1	1.05033333333333
PCDH18	0.855833333333333
HMG1L1	-1.3645
MYO5C	1.373875
MAPK10	0.9215
LDHAL6A	0.413833333333333
NUDT12	1.27816666666667
NCAM1	-0.193125
GLIS2	0.401
GGTL4	0.65575
DAPP1	1.892
ATF7	1.563625
KIAA0748	-0.87125
NFIL3	-3.207
TM6SF1	0.6101
SEZ6	0.144125
NANOS3	-0.8335
DNAJA3	-0.444
CLDN6	-2.619
CIITA	2.4567
EPHA4	-1.16941666666667
FANCC	-0.89325
CMTM3	0.145125
PSG3	-0.315375
MRPL15	-1.455
C21orf59	0.291
PLCXD2	-0.194
C2orf34	0.298
UBE2L6	1.507625
MED14	0.167333333333333
HP1BP3	-1.0467
C6orf208	0.8595
TPBG	0.2575
OSR2	-1.16325
XPC	0.684833333333333
KLHL7	-0.484416666666667
CCR3	0.0788
AGTPBP1	-3.31633333333333
PCSK6	1.64146666666667
STAT5A	-0.6753
FAM18B	1.14625
LONRF2	1.898
PTPN2	-1.431625
SF3A3	-1.53
EFCBP2	-0.275
HCFC1	-0.0095
AHNAK	1.13235
ACTR5	0.21425
KIF14	-2.82957142857143
TENC1	1.69125
HEATR5B	1.508
YIPF2	1.00266666666667
MYEOV2	0.478166666666667
DUSP18	1.19875
KIAA1012	0.531
AHR	-1.96733333333333
C17orf53	-1.656
PTPRH	-4.17725
ATP6V1C1	0.6431
TAS2R3	0.174
LOC440356	0.36325
COQ10B	1.1585
PSMF1	0.634416666666667
SORBS2	4.25558333333333
NFE2L2	-2.7555
TMCO7	-0.62975
SH3PXD2A	-0.1922
SH2D2A	-2.2235
SPINK5	-3.4105
MRPS24	-0.424
OPA3	0.273
TRAF7	0.327333333333333
C4orf35	0.314833333333333
MT1G	-0.896
MGC39545	0.445
HS1BP3	0.7553
OR2B2	0.37
CHRM4	0.1775
SFRP2	3.14433333333333
RIC3	-2.206
ART1	-0.1505
C6orf1	0.72575
DUS4L	-1.32025
C10orf104	1.03675
TNFAIP6	1.6955
RTEL1	-1.901
CCT4	-0.2322
ZNF709	-0.36175
CHMP6	0.0416666666666667
UPP2	0.24275
CYP19A1	-2.3925
CD151	-0.305666666666667
NDUFA13	0.062
ARFRP1	-1.0285
FAM26B	1.47725
CRYBA1	-1.76
MRPL41	0.420666666666667
NPFFR2	-1.42025
HRH2	0.451
SCAMP3	1.81683333333333
MTMR6	0.0509
MTG1	-0.609666666666667
UBTD1	1.45675
CRABP1	-1.0805
FLJ33790	1.0699
KIAA1908	-1.3835
GPR158	-3.277
PACSIN3	0.852
OMD	4.23283333333333
CATSPER1	-0.685333333333333
HOXB8	-1.608625
FBXO46	1.3035
OAS1	1.93316666666667
SVIL	0.6925
PHB2	-0.48275
ADCY3	-1.3785
NDRG2	2.11516666666667
ERMAP	0.969
APBA2	-1.2575
IGSF9	2.39975
WNT6	-0.7455
MYCBPAP	0.6985
ATP2B2	-0.118777777777778
CPVL	-0.9101
TRAM2	-1.13083333333333
NOP5/NOP58	-0.817
ZNRF4	-0.22875
TLK1	0.985375
MTMR12	1.323
ZNF384	0.264666666666667
FAM9B	-2.71275
RPN1	0.3922
PMVK	2.252
EIF3D	0.028
SIX2	1.23675
HPS1	0.242
RNF7	0.50175
PSKH2	0.2225
KCTD13	0.265833333333333
CSMD3	-1.0288
FBF1	0.255
IL8	-6.653
SERPINB13	0.481727272727273
FBXL20	0.50725
BLR1	0.4305
SH2B1	-0.533166666666667
RFNG	0.196125
RAB20	0.570166666666667
RBM7	-0.19475
POLR1A	0.104166666666667
TMPRSS4	-3.35975
TAF9	-0.456375
TERF2	0.608833333333333
TNFRSF1A	0.360333333333333
ACADVL	0.700666666666667
GTF2H5	0.9985
EDG8	-1.07833333333333
C9orf140	-2.026375
UST6	0.05875
ZBTB8OS	-0.83125
ZNF710	1.153
GPR174	-1.4755
ATP6V0A2	-0.635
KIAA0319L	-0.26075
XKRX	0.092
DOPEY2	2.7336
SDHD	0.199416666666667
SUMF1	2.08525
OSM	2.714
OPN3	-1.57875
DAGLB	-0.0881666666666667
PPFIBP1	-0.1489
TRIM63	-4.158
C10orf53	0.7215
LYPD3	0.727
BCL7A	-0.37025
AGER	-1.94466666666667
TCF19	-0.529375
SAT2	0.85625
PFTK1	-0.622333333333333
GABRE	-3.745
C15orf38	2.0376
FIS1	-0.313
KCNV2	-0.0935
CLPS	0.21925
PPCDC	-0.182125
FOXN2	-2.00016666666667
NT5E	-3.1916
CD83	0.4285
IL18	1.58525
VPS16	0.83175
IGFBP2	0.9675
NOTCH2	-0.47325
SIGLEC1	2.1795
CD93	5.2035
SULF2	-0.7965
CEP164	-0.4785
P53AIP1	-0.161166666666667
TOR2A	-0.222166666666667
ZNF136	0.525
MGP	3.3886
CCDC144A	0.318333333333333
TRPC1	-1.57733333333333
SMS	-1.09166666666667
MAPK7	-0.058
RRAGC	-0.07025
PARD6A	-0.183166666666667
NUB1	0.574
SYNGR4	-0.02175
OR11H12	0.1275
WIF1	0.00925
GCH1	0.96325
OR11H4	0.45
SLC44A5	0.5665
GPRIN2	1.81766666666667
LOC401431	-1.23175
CPA4	-2.7165
MELK	-3.40533333333333
IL15RA	0.15275
CUL3	0.632625
HMBOX1	2.9445
PODXL	-1.64875
CCT6B	1.042
COMTD1	-0.735
MUC20	3.32166666666667
GPX2	-3.91675
ITK	-0.68575
FBXL5	2.29075
C13orf27	-2.54275
DEFA5	0.562
TRHDE	-0.254
MTP18	-0.761
UQCRQ	-0.0139
ITGB2	1.81116666666667
CSRP2BP	0.29
TAS2R44	-0.0935
PHPT1	0.18975
FAM44C	0.0725
ERH	-1.027
MPHOSPH1	-1.61166666666667
MORC1	-0.184
PARVB	-0.25275
LAMA1	-2.57966666666667
PGBD3	0.13575
GIMAP6	4.18325
AREG	-6.11616666666667
LIPT1	0.58425
MGC99813	-1.72725
C1orf201	0.0795
GRIN2A	-0.81
MAN2C1	-0.145625
NSUN5	-1.22675
SF3B5	0.78225
MYC	-2.7481875
NRXN1	-0.642818181818182
ZNF18	1.23225
SPDYA	-0.284625
SLC37A1	1.6885
DECR2	0.41625
ANKRD38	1.349
SPTLC3	0.122166666666667
SUPT16H	-0.405875
DTWD2	1.91025
ULBP1	0.2865
ZADH1	0.696833333333333
OIP5	-2.527
IL10RB	0.768333333333333
OTUB2	0.121
VWA3A	0.744166666666667
SPIC	0.399333333333333
OR6C4	0.4945
PSCD4	0.626
DPY19L2P2	-0.7295
TRAPPC6A	0.6425
C21orf2	-0.459666666666667
CEMP1	-1.1705
LIN7B	0.049
E2F7	-3.56883333333333
VCP	0.4709375
LAMA3	1.58516666666667
BGN	1.69125
GPR160	2.631
COCH	-5.29733333333333
GPR81	3.17983333333333
APOBEC3F	-1.56825
tcag7.1017	-0.933
C1orf32	0.4415
SCGB1D2	6.9295
FLJ43987	-1.1745
C6orf170	1.23275
KLK9	0.4475
GPD1L	1.276125
VPS37B	0.04525
ATG3	0.342333333333333
ADAMTS17	-0.2935
KLHDC2	1.5245
NDUFV2	0.857
BLK	-3.10675
MATN4	-1.8405
GPM6A	-0.876125
GBP4	3.94483333333333
TMEM162	0.200333333333333
PKP2	0.9
HRASLS	1.349
MMP1	-1.67075
SFXN3	-0.4098
FSD1	-2.26033333333333
ST6GALNAC3	-1.82833333333333
CA12	2.9849
NCOA6	0.3905
C19orf58	0.272
PPP4R1	1.30366666666667
MAN1A2	0.3945
IKBKAP	-0.38025
UPF1	0.1115
KIAA1219	0.93175
WNT16	-0.258166666666667
SNW1	-0.36225
IL18RAP	1.3
RPP30	-0.758
CDC40	0.235571428571429
SETD3	-0.308666666666667
SLAMF6	0.33425
ELK4	0.5675
TRIM47	0.1765
ACOX3	1.35525
TRIM6	1.34125
KIAA0372	-0.19
TP53AP1	0.278
SMURF2	-0.332
ADAD1	0.2695
EBP	-1.1933
KRTAP13-2	0.2645
FLJ36874	-0.776
TOR1A	0.714833333333333
P2RY4	0.531
GPBP1	0.36475
TRPV1	0.021375
ADAMTS12	-0.0215
PES1	0.2182
ATG4A	1.373
MAGEA10	-4.726
WFS1	1.58225
CC2D1B	-0.650166666666667
PABPN1	-0.798875
SLC25A30	-0.1905
SLCO1C1	0.197166666666667
SLC22A5	-0.057
KIF23	-3.13333333333333
SYN2	-0.515666666666667
ASPN	7.82183333333333
CENTG2	0.94
QSOX2	-0.8882
FLJ10815	-0.420833333333333
STK24	-0.118875
SPEG	-0.3368
STK10	-0.0995
DACT2	-2.338
AAAS	-0.80925
SSX3	-1.52025
ABCD3	0.4231
C4orf12	0.651375
PARVG	0.802833333333333
FIG4	2.96225
C9orf46	0.69925
TMCO6	-0.56
IGHMBP2	0.1745
DUS2L	-0.7215
FAM3C	-0.4049375
TMEM16D	-1.95675
DCTN4	0.8665
KCNH3	-0.26825
EIF2AK2	0.81375
AP1S3	0.515
CST4	3.691
PAM	-0.691375
NUTF2	-0.65625
CITED2	1.868
SLC39A4	-0.55425
C2orf52	-0.7425
GRM3	-0.60275
C12orf49	1.348375
CCDC49	0.2059
GRAMD1B	-1.24525
FNDC4	-0.765
SIAH2	1.534625
GDPD4	0.20325
C21orf87	1.151625
ATP5A1	1.1775
C16orf63	0.162625
LOC388135	-0.688333333333333
ATP5J2	-1.444
MMP3	-0.78525
EMID2	-0.147
CRHR1	0.1935
WDR70	-0.88825
C13orf31	0.264
ZFAND1	-0.367
CCL18	1.60066666666667
C3orf49	0.282
RINT1	-0.6635
KIAA0408	-2.3445
F13A1	4.902
SLC10A1	0.0755
OGN	0.2085
GIPC2	-1.622
XPO6	-0.561833333333333
LCE1A	0.5535
FMR1	-0.3766
LOC374920	-0.93575
DUSP3	0.127125
ANKMY1	0.769
C7orf50	-0.3225
BBS9	-0.1229
UNC119B	0.32375
C9orf72	0.215875
MGC35440	0.60975
ENTPD6	0.44525
PPP1R2P9	-0.0205
ERCC4	0.27225
FAHD2B	-0.0775
HMHA1	-0.731
HACL1	0.01525
RAD23A	-0.7245
FAM83B	-0.937
PPP5C	-0.2305
RNASEH2C	0.41625
C9orf153	-0.35875
SCAMP4	0.790375
GHITM	0.9474
NDUFB7	0.187
ADCYAP1	-0.0263333333333333
SP110	1.42066666666667
MAP3K7IP2	-0.2725
DHH	0.146
AGRN	-0.585857142857143
WDR33	0.3415
CEP290	-0.330333333333333
PRPS1L1	-0.920333333333333
KLRA1	-0.5285
GPR97	-0.4035
CHD7	-4.17808333333333
TLR10	0.99425
SLC30A8	3.354
HIC1	0.882166666666667
IAPP	-0.105
RXFP4	0.229
GP1BB	0.4345
SHQ1	1.014
NKX2-3	0.278333333333333
API5	0.30375
FTHP1	0.3095
MOV10L1	0.8975
TRIM6-TRIM34	2.436
ADHFE1	0.097
FAM117A	-0.17375
DDI1	0.314833333333333
CDON	0.778666666666667
TRIM73	-1.194
IGKC	1.5175
MMP14	-0.43925
DYNC1LI1	0.70125
C11orf66	-0.03
TRBV3-1	-1.45875
FASTKD5	0.298
BIVM	-2.121
LHX4	0.5555
CXCL2	-3.4786
RAB2B	-0.00616666666666666
IZUMO1	-0.7725
MAP3K15	-0.698125
FAM19A2	-0.123333333333333
ZC3H8	-0.361666666666667
ZMAT1	0.748
SPINK5L3	-2.72275
SLC10A6	0.714
APPL2	0.8135
CARD10	0.382833333333333
LOC402176	-1.92025
EEF1D	0.3944
RAB6A	0.6951
C12orf5	-0.225625
PAPOLG	0.578
MSRB2	1.08325
BCR	0.903722222222222
PUS3	0.01125
TIAM2	-0.631
ZNF317	0.479
CHD2	0.0372857142857143
FZD5	-1.75595454545454
NUDT8	-0.7385
ZNF763	0.2495
PRC1	-1.96744444444444
ABCB9	0.700166666666667
SPATA3	0.12825
TRAK2	1.31325
STAB1	2.87125
LRRTM2	0.0386666666666667
psiTPTE22	0.77425
DBI	1.64275
SERPINA11	1.11975
NAT5	0.439
C20orf58	-2.6075
RPS6KA4	-0.344166666666667
FLJ90650	-0.55475
TGFBRAP1	0.41675
CHRDL2	0.794125
FAHD2A	-0.271166666666667
CNTN1	-0.16425
BBS4	0.3502
TMEM181	-0.007
MINPP1	1.15
MPHOSPH6	-1.51675
HOXC10	2.1326
ITPKB	1.350625
CLPTM1L	0.402875
MEOX2	-0.566666666666667
ATP6V0C	1.04925
PRPF8	0.527666666666667
TMC5	2.27675
FKBP3	-0.2065
PLEKHB2	0.56575
OR4D6	0.2175
ZNF544	-0.9807
D2HGDH	-0.420625
RPL18A	-1.1305
HEL308	0.099125
MPP6	-3.85025
TCERG1	-1.728
KRT16	-2.70766666666667
KLF17	-0.90075
KLF5	-3.0095
CDR1	1.506125
VCX3A	-6.0885
FBLN2	2.1345
C14orf104	0.13625
HBE1	-4.8396
OR4S2	0.832
C1orf108	-0.904333333333333
ROBO4	3.27133333333333
CPEB4	1.258875
C11orf80	-0.164833333333333
BCKDHA	0.695166666666667
MYOC	0.076
GIF	0.357
CKMT1A	0.914
RPL3	0.2509
THBS1	2.215125
APOO	-0.56425
ARMCX1	1.84025
HSZFP36	0.88675
SNAPC5	-0.15475
EIF4ENIF1	0.47825
ZNF433	0.5465
TNFRSF21	0.9425
TMPRSS7	-0.135
SPATA18	2.7735
HPDL	-4.226
MKL2	1.2592
TBX3	0.995076923076923
C21orf93	0.366666666666667
DAXX	-0.234
ELMO1	-0.297875
RGS13	0.980666666666667
TAF11	-0.10725
UNC13A	-1.800125
LOC653314	-0.5405
ORC3L	0.08225
IMAA	-3.257
TARBP2	-0.9775
CABIN1	-0.396
TRIOBP	0.291125
HIST1H2AC	1.085625
RGS22	3.68683333333333
NCOA1	1.28133333333333
IL25	3.127
SNCG	-0.694
GPR6	0.048
AMDHD1	-1.1935
CHEK2	-1.05475
C6orf142	-1.30425
DRD4	0.4315
C14orf68	-1.19525
GDF11	-1.536
SEMG2	0.66
CD247	-1.86125
CDAN1	-0.0415
RBMX2	0.0158333333333333
TGS1	-0.5995
OIT3	0.47025
SYF2	-0.18175
MCM4	-3.017125
PKHD1L1	-0.23925
CEP192	-1.12566666666667
IFT88	1.122
RPL9	-0.267285714285714
RAB32	-0.632375
DDX43	-4.3495
P2RX2	0.305666666666667
OR5D18	0.643
UBE1	0.432333333333333
SLC24A1	1.359125
ARHGAP5	-1.21525
CETP	-0.6635
KIAA1731	-0.974
SLC9A4	0.53
PTPN6	1.7095
BAHD1	0.1665
GRIK3	0.741
CACNB2	0.3288
PDE10A	-0.83375
DGCR14	-0.06
PCDHB9	-0.0645
RHOQ	0.259833333333333
MAP3K4	0.38625
KTI12	-0.2635
RPL23AP13	-0.54125
GNG11	-1.37875
CLCN3	0.325666666666667
GPAM	-0.356875
VSTM2A	0.8325
SLAMF7	0.901
INTS2	-0.54575
PPP2CA	0.6393
LRP12	-1.41046666666667
SEC14L2	1.05588888888889
DKFZP586H2123	0.57575
MC3R	0.0215
CIRH1A	-1.225
HIST1H2AB	0.424833333333333
POLH	0.0559999999999999
MGC16703	-1.98716666666667
SNAPC2	-0.4445
FILIP1L	0.94175
RASGRP4	0.5495
LRRC1	1.72275
GAS1	-0.69475
PRAC	-0.98975
DGKA	0.477833333333333
NT5C3	-0.464
PEG3	-4.72225
NADK	-0.47675
PRR17	0.525
LOC374569	-0.95425
SGSH	0.753166666666667
NLRP8	1.668
GALT	0.3553
MCF2	-0.2745
ZNF263	1.30925
TACSTD1	1.72733333333333
TYR	-6.702
ATP6AP2	1.02225
RNUXA	-0.10025
ABHD10	0.3094
GDPD2	-1.10675
SLC35C1	-0.82625
UBE2A	0.284375
HERC5	-2.07266666666667
FAM112B	-4.64083333333333
FBXL16	0.21275
DKFZP434A0131	-0.94625
ELA3A	-2.9225
RBM41	-0.640125
HAO2	-0.04425
RNH1	0.495875
SHANK2	1.474
OSBP2	-0.460375
DAK	0.730166666666667
C3orf58	-1.37033333333333
TCL1B	-1.4245
KBTBD2	-0.00525
SUGT1L1	1.70725
UBE2E2	0.0493333333333333
MYL9	2.098
CDC23	-0.572333333333333
PBXIP1	2.8796
CXorf40B	0.138
NBL1	1.9515
RTBDN	-0.033
RAB11FIP5	0.58475
TTTY13	-0.2005
SCOTIN	0.278666666666667
SOHLH1	-0.5476
CDKN1A	-0.171428571428571
NCK1	0.34925
ZNF550	-1.101
SAPS3	0.315
SPIN3	0.411166666666667
MAGEE2	0.083
MIS12	-0.184166666666667
OR8H2	0.2795
KIAA0774	-0.789666666666667
UNC5D	-2.3135
CUL7	0.0643333333333334
LIPC	-3.02366666666667
DIO1	1.155
C20orf11	0.2257
CTRL	-0.82975
HS3ST2	-0.2955
PAK4	1.05516666666667
CCRL1	2.69125
RNF10	0.360625
ZNF567	-0.09175
ZNF660	-1.627
TCEAL3	1.8745
MAGOH	-2.88133333333333
CENPB	0.0228333333333333
C19orf7	0.39
LOC388965	0.50175
ZCCHC13	0.583
JMJD1A	-0.7908
HIST1H4H	-0.0165
TBRG1	-0.3384
GPC3	-4.3665
TAF1C	-1.18575
EBNA1BP2	-1.00116666666667
CIAPIN1	-0.619
PDGFRA	-1.534
CSTB	-0.819375
CENPI	-2.02683333333333
GTF2E2	0.410833333333333
RPP21	-0.20075
CCNF	-0.5495
KCNQ3	0.5335
FAM79A	0.866
SLC22A12	0.5105
NOVA1	-1.20916666666667
FZD3	-1.4899
AKAP8	-0.417
SOCS5	0.362
CFDP1	-1.21725
DLG5	0.8295
PGM5	0.281166666666667
C1orf144	0.008
HDAC10	-0.7115
RND2	-0.63575
C20orf199	-2.526
RNMT	0.21375
SLURP1	0.069
ASTN1	-0.735625
SH3BGR	2.17525
MYCL1	1.711125
ZHX1	0.515666666666667
CENPK	-3.2995
FOSB	1.2434
LOC643406	0.18475
C2orf59	-0.7705
TMEM135	0.311625
SLC27A2	1.20775
KRT33A	2.464
OVOL1	1.761875
PAMCI	-3.83816666666667
S100A7	-1.774
ZNF789	-1.4635
HARS2	0.37975
RPL23A	-0.5175
TCF23	0.10225
UPF3B	-1.919625
C17orf78	0.03
HLA-DOB	0.204
C14orf142	0.427333333333333
TEKT5	2.07883333333333
DMWD	0.0205
POLD1	-2.31733333333333
GSCL	0.0755
CALD1	-0.8052
SCRT1	0.236166666666667
AIG1	1.99225
UNC84B	1.39275
ZNF404	-0.53775
TMED6	-4.0775
KIAA1462	1.3565
LRRC27	1.65883333333333
PYGO1	-0.031
PIGU	0.208833333333333
ALAS2	-4.12616666666667
WRNIP1	0.52525
CNNM3	0.9115
ZNF2	1.191
ST3GAL5	-0.315333333333333
MRPL23	-0.12275
TSSK6	0.395
PSMA6	0.247
C16orf70	-0.27
KIAA1602	-0.022
ALMS1	0.256333333333333
DCN	2.83225
TMEM132D	-0.542
SUCLG2	1.14175
ABHD14A	0.3285
DEXI	-0.0215
AMPD2	-1.08733333333333
IFNAR2	-0.494166666666667
CYB5A	3.4651
TLOC1	1.85215
NXF5	-0.242333333333333
NRBF2	0.315125
KCTD3	1.96725
ITGAE	-0.366666666666667
SLC30A3	-2.52683333333333
ZRF1	-1.828
IFRD2	-0.853375
XAB1	-0.26525
PYCR2	0.847333333333333
SERPINB3	-3.355
TMLHE	0.3276
GEFT	-1.56925
ABCA5	-1.67725
EMR4	0.222666666666667
TSFM	-0.593
HIST3H2BB	-0.00600000000000001
ARHGEF19	1.02225
TSPAN17	0.221666666666667
ABCC8	4.5785
MAP1S	0.059
C22orf36	0.3135
BNC2	-0.573285714285714
HIST1H4A	-1.22575
NDUFS3	0.0733333333333333
WDR3	-1.41166666666667
XKR4	-0.55425
TTC33	0.235
STMN2	3.125
CPN2	-0.845833333333333
HSPC105	1.42925
PCOLCE2	-6.14775
C3orf55	-0.855
KLHDC9	3.301
TBC1D23	0.5765
ATXN2L	-1.13675
MAP2K3	0.06625
SCAP	-0.1105
ZNF486	0.104166666666667
C20orf96	0.23125
NARS	0.2545
ADAMTSL1	-1.13635714285714
PRCC	1.18333333333333
CCDC126	1.96916666666667
ZNF675	0.148
CALCOCO1	1.093
ANKRD43	2.526
CWF19L2	0.749
ZBTB32	0.8235
BRAF	0.247
ODF4	0.234
MGC14376	0.201666666666667
HORMAD1	-2.81033333333333
AAK1	-0.0873333333333334
PEBP1	1.01808333333333
TNFSF5IP1	0.398
DKFZp564N2472	0.37575
RMND1	0.547625
IGKV1-5	1.84725
COL1A2	2.28275
SERPINA5	-4.037125
AANAT	0.3085
C19orf21	1.04033333333333
GEMIN5	0.20725
UBR4	-0.472166666666667
LTBP3	0.677833333333333
AMHR2	-2.6765
PROCR	-0.48
MYBBP1A	-0.26825
C20orf39	1.112
ZNF697	-0.473125
PASK	0.0741999999999999
ZNF776	0.251833333333333
RFXDC2	-0.20025
KIAA0467	-0.894
C10orf96	-1.92025
ZNF503	-0.834
GULP1	-2.57025
KCNE4	2.90983333333333
DKFZp434K191	-2.141875
LOC196913	0.104
BHLHB4	0.2985
CH25H	-1.26925
