Hybridization REF	TCGA-A2-A0D1-01A-11R-A034-07
IFIT2	1.946625
TIGD1	1.45025
S100G	-0.272
GUCY1B3	0.9815
NR3C1	-2.1304
CORO1B	0.251
PARP11	1.4835
DNALI1	1.17683333333333
OR4N4	0.314375
MAP2K6	0.0171666666666667
FSTL4	0.42375
ANKRD47	1.6545
TMEM171	2.2465
PNLIP	1.2095
YY1	-0.0973333333333333
CCDC138	-0.908333333333333
AASDHPPT	-0.3397
CKS1B	-0.6302
MCM3	-0.8325
ANAPC7	-1.15666666666667
FAM110A	3.5835
CDC37L1	1.2795
THTPA	0.936
NBPF20	-0.142
WDR24	0.90775
NPTX2	-1.69025
CBLB	0.757833333333333
CETN1	0.02
RPUSD1	0.414
FAF1	-0.4695
CDK6	-3.9324
HMX2	0.234
CSK	-0.538166666666667
TEAD2	0.4255
SNAP25	-1.1105
TUFT1	0.8838
TMTC3	-0.0281666666666667
LCK	-2.77975
SGOL1	-1.05766666666667
AKTIP	1.68425
FURIN	0.475125
SOX12	0.189166666666667
DEFB103A	-0.668666666666667
RAMP1	2.57
KIR3DX1	-1.0365
GAS2L3	-0.82025
PDE8A	-2.0601
EDN3	-1.19825
GMIP	1.64025
SF3A2	0.937
FN3KRP	-0.5595
SMAD7	0.30225
RHBDD2	1.31375
OR11H6	0.628
PPP1R3B	1.8277
C9orf23	0.23025
CADPS	-1.04725
GOLGA8A	-0.757
TMEM57	1.19766666666667
RGL3	0.2825
S100A14	2.485
FGFR2	-1.3085625
XRCC3	-0.306
RTN4RL2	0.8055
MGC3771	1.13
GH2	0.504666666666667
BTBD2	0.6155
LMO2	-0.17725
RDBP	-0.404125
ACRBP	-1.64775
AMY2A	3.471
DUOXA1	0.8665
PTK7	2.16516666666667
TWF2	-0.627333333333333
FAM80A	-0.19025
TNNI2	-2.96133333333333
GLT25D1	-0.0521666666666667
OCC-1	-2.91675
CYC1	0.0503333333333333
RPL22	1.22313636363636
MORN3	2.1785
DISP1	0.98975
PRB2	0.1735
CHUK	-0.1255
HR	0.408875
CCDC134	0.103125
DENND4B	-0.70875
C14orf130	0.264375
RAB33A	-2.49125
DCST2	0.488
TNMD	-1.28725
PEX7	0.936
FAM62A	-0.201125
SRD5A2L	1.2725
IL22	-0.4675
RPS26	-1.59233333333333
HOXC5	1.696
SPATA6	1.6315
FLJ38482	-0.7395
ZNF234	1.705
C18orf22	2.4005
SPATA22	0.237
THOC1	-1.2435
CYP7B1	1.605
KCNC3	1.634
C8orf42	-1.1195
ALDH1B1	-0.3365
CCDC100	-0.8707
ARMC4	-3.56825
FAM18B2	-0.86775
SLC44A1	-0.397125
FBXO17	-2.1645
C6orf107	0.29075
C19orf29	0.40675
ZC3HAV1L	0.4985
PARP6	0.0347
SULT2A1	-4.30716666666667
C1orf159	0.21
TMC1	0.7405
CHST14	-0.1395
GAMT	-3.02066666666667
SMCP	0.450333333333333
TSPAN33	0.325916666666667
MIDN	0.804375
NOX4	2.0445
RNASEN	-0.3854
TBX1	3.18233333333333
SALL2	0.74625
C10orf35	2.2285
CYP2E1	-0.827875
LRFN2	0.878333333333333
ACO1	-3.16316666666667
IQCG	-0.4105
MEGF9	1.69875
TM7SF4	1.1315
PLEKHA1	1.11073333333333
STK33	-3.26
C1orf210	1.33825
SNUPN	0.6527
KIAA0406	-0.9252
C20orf29	0.70075
TMEM55B	-0.00475000000000001
OSTM1	-1.1411875
CLCN7	0.342
OTP	0.80175
FLJ23049	-1.724
HEATR4	0.1215
MAP3K10	0.698
PCDHGA9	0.163
AMDHD2	0.788
LCTL	-1.7085
PDCD2L	-0.8725
CABLES2	-0.655
SLC5A9	-0.36825
CLCA2	6.30233333333333
MGC16025	-0.356
STRAP	-0.681166666666667
C20orf196	-0.8315
RRBP1	0.786666666666667
NAT13	-1.67625
MAT2B	-1.388
CSNK1D	-0.842166666666667
KIR3DL1	0.80775
PRKAG3	5.0085
ZNF599	-0.3985
PRM3	1.1785
PER2	0.780166666666667
ASPHD1	-1.677
PRMT6	-0.75225
KCNE1L	-1.05385714285714
FAM118A	0.646
TAF4	-0.49375
NDUFB6	-0.34425
TRIM9	-1.62283333333333
PMFBP1	-0.8835
KY	-0.145
DKFZp762E1312	-1.22236363636364
CSMD1	-1.90775
TBP	-0.0743333333333333
OR1Q1	0.597166666666667
RETNLB	0.76775
HPGD	-1.34885714285714
DNAJC12	-1.99683333333333
FKBP1B	-2.7345
ANKRD24	-0.146166666666667
CXXC5	-1.82366666666667
IL3	0.702
DRAM	-0.6407
PTCH1	-2.119
TP53BP1	-0.003
SLC17A7	0.641375
COL25A1	-1.3959
AMACR	0.8735
RHCG	0.164
VPS13A	-2.02791666666667
FAM55D	1.289
PRPF38B	-0.722583333333333
OSBPL6	-2.82875
PFDN5	-0.1195
CMTM6	0.586375
KCNK12	-0.84625
RP2	-0.09075
C16orf52	-1.189
PICK1	0.484
IFNE1	-2.607
SEMA4B	-0.02425
TYRO3	-0.54525
OR12D2	0.4465
CSNK1A1	0.04845
FANCF	1.4525
LONP2	1.371125
TBL1Y	0.59925
LDOC1L	0.870375
CCNC	0.11775
C3orf60	-0.93775
CHKA	-0.918
UBAP1	0.11175
MAP3K1	-0.0885
ANKRD9	0.0995
FAM92A1	-3.2295
GAB2	0.19275
AZU1	-0.4715
DIS3	-1.46966666666667
C21orf109	-1.15625
IQCB1	-1.38975
SPATS2	-0.441666666666667
EFCAB3	1.0945
PRB3	0.697125
FUZ	-0.7255
ZNF813	0.518375
BMPER	-1.66516666666667
HEG1	-0.40175
ALS2CR11	-1.265
SURF2	-0.18925
PSMC1	0.0813333333333333
OR2D2	0.1375
SLC7A8	2.70516666666667
C4orf40	0.235
SPATA7	0.04825
MAZ	-0.421916666666667
PIN4	1.4865
PDE1A	-1.690875
TAF6L	0.541166666666667
OR2T34	0.5265
KIAA0284	1.203
ACADS	-1.78409090909091
MKRN2	-0.558
C18orf56	-1.54475
MS4A6E	0.487
GALNT4	0.5457
C22orf31	0.183
FLJ36070	0.632
PSME4	0.56275
TFG	-0.9425
EPHX2	-0.325875
ANXA5	-0.18325
KRTAP1-1	0.2066
BATF	0.365
KARS	-1.444
MSTP9	-1.401
GPR26	2.934
CCDC72	-0.364
TEF	0.619333333333333
FOXK1	-0.8425
PRLHR	0.7585
EMX1	0.50475
C11orf30	0.406875
ICK	0.4895
THSD7B	-0.13025
C21orf100	-0.1755
DUOX1	1.4205
EFCAB4B	-0.82975
UBE2G2	-0.931166666666667
C3orf54	0.45725
PARP1	-0.69525
FAM60A	0.316416666666667
C6orf146	0.587333333333333
OR9K2	0.628
DDX55	0.247833333333333
RPS15	1.86991666666667
ZNF618	0.52775
DKFZp686D0972	-0.3735
SSPO	1.623
SHFM3P1	0.459333333333333
CPA6	-1.5115
JAG2	0.262
DEFA3	0.66075
PPBPL2	0.425833333333333
CD34	4.711625
SLCO4A1	-3.359375
AFG3L1	-2.54766666666667
SHD	-1.135
RP13-122B23.3	-0.939333333333333
PRKCSH	-0.590833333333333
DPH5	0.339
HLA-F	1.06525
TBC1D4	-0.9605
RIG	0.455
GLUD1	-0.351166666666667
HNRPCL1	0.226375
HBXIP	-0.259
RNF207	-1.019
APIP	-1.624
PLA2G3	-2.92433333333333
CCDC84	-0.98425
MYLIP	-0.0914615384615384
PHIP	0.33725
AARS2	0.0845
DHX32	-0.025
SCAPER	-0.008
MEN1	-0.056125
NIP7	-1.394
FLJ25404	0.6265
FASTKD3	-0.6875
TMEM158	-1.72016666666667
RARA	0.95875
BDH1	-0.7775
ANKRD16	0.78375
CARM1	1.617
SS18	-0.349666666666667
IKZF2	-1.26341666666667
MYD88	-0.61425
PML	0.44135
TAF1A	-1.56225
CBFB	0.181625
HIST1H3H	-1.23666666666667
C7orf29	-0.09475
COMMD4	-1.02933333333333
DPP3	-0.32725
DAB2	0.469375
LOC388882	-0.5695
YPEL4	-1.49975
AGBL3	1.31325
LRP6	-0.098
SERPINH1	0.0740833333333333
TLE1	-1.7895
CD244	0.501166666666667
ZDHHC15	-1.50025
MGLL	0.5113
PLDN	0.29525
LOC654346	1.1325
FAP	2.23675
GPR37	-0.194333333333333
SCARA5	-1.97566666666667
EBF4	0.382909090909091
LSM6	-0.426
MLLT1	0.3005
SLC5A12	-0.592
A2BP1	-1.46483333333333
COPS5	0.235833333333333
TPM4	1.01685714285714
TNFSF4	1.74733333333333
ACADSB	-0.0453333333333334
HERPUD1	-0.00975000000000001
BCL2L11	0.566888888888889
CEP78	-0.55325
CDCA3	-0.794625
WBSCR19	-0.3315
MYO1A	-2.116
PPEF1	2.95766666666667
LOC440348	-0.92
CPEB2	-0.532375
BPTF	-0.194833333333333
RPL21	0.20975
GSX2	-0.2475
ADPRH	0.215
C17orf68	0.0381666666666667
KCNS1	0.0885
MLLT6	-0.1473
PIWIL4	-0.99525
RNF26	-0.155
RAP1B	-0.78675
ADAMTS1	-2.7621
ZNF571	-0.344
P2RY6	-0.4105
TRIM21	-0.178833333333333
CADM3	0.2425
NLRC5	0.3715
ADRA2B	1.25766666666667
LOC90835	-1.43425
PCF11	-0.48225
LOC400451	3.13975
GLTSCR1	0.7659
C17orf88	-0.337333333333333
CDH16	-1.75475
FGF7	0.901625
PCSK4	1.05
NPC1L1	-0.3375
TAT	0.269875
TBCA	-0.35525
MGC33407	0.153
GPR115	0.598125
CYGB	-0.631
FNBP4	-0.812666666666667
C12orf43	0.2815
CBL	-0.0751
CLECL1	-0.5575
PPAPDC1A	1.7775
WDR25	0.06
SGCA	-0.377
C22orf29	0.4745
YIPF1	1.427
GALK2	-0.4815
RAB3B	-2.47875
LOC440087	-1.96125
UCP1	-1.4015
REEP5	2.424875
FADD	-0.093
FOXA1	3.582375
CACNA1A	0.520166666666667
ABI1	0.623333333333333
GRIN2D	1.00175
SLC1A4	0.8285
LOC401127	-0.336
HINT2	0.17375
PLD4	-0.792833333333333
ZNF286A	-0.28
ENY2	0.8885
IL1F6	-0.801
PXDNL	3.8645
C20orf79	0.762
TNFSF13B	1.92016666666667
DENND3	0.05725
JARID1D	-3.4895
HIST1H2AK	0.622125
LOC93349	-0.9744
SSH1	-0.9918
ENSA	-0.0625
LOC219854	-0.299666666666667
CKAP2	-1.4104
DKFZP564J102	-1.5256
MGC87315	0.898833333333333
HNRPAB	-0.85325
AMH	-1.7575
ZNF526	0.788
BRUNOL5	0.0375
CACNG3	0.3054
TRPM1	-1.916
PPP2R1A	-0.131
COL2A1	-1.8205
DDN	-0.4995
FLJ25770	0.487909090909091
HK2	-0.685428571428571
ELOVL6	-2.077125
MDK	0.90175
EPHX1	1.1705
RASSF2	-0.00887500000000001
DKFZP434B0335	0.583
DLX3	0.128125
PRTN3	-0.857
AVPR1A	0.90175
C21orf125	-2.05275
TNFAIP8	-2.00216666666667
GNB2L1	-0.3875
CALCRL	2.06075
SCGB2A2	8.067
UBXD7	-0.3645
ZNF674	-0.7785
TMEM35	-0.506
BRSK2	1.452625
HECTD3	-0.0556666666666667
TMEM188	0.2625
LGALS9	0.896875
SCARB2	2.52616666666667
USP34	0.587333333333333
C17orf28	2.9825
ZDHHC23	-3.946
AQP12B	2.949
SLC16A3	-2.415125
APLP2	1.0195
ITIH2	-5.30675
MICAL3	1.416875
TNNI3K	1.2841
HDAC2	0.914625
PRR7	0.7987
THBS2	-0.32225
LOC751071	-0.363
CA2	-0.421666666666667
RANBP17	-2.13125
RLN3	0.27
CRYZ	-2.25116666666667
GBAS	3.79133333333333
TAS1R1	0.3485
MPZL3	1.51
PCDH8	-2.6155
HSP90B1	-0.824
KCNK15	-0.782
TNIP2	-0.028
GPR146	-0.9945
NOL6	-0.02525
SPC25	-1.99211111111111
STEAP2	-0.259357142857143
VAMP3	-1.00033333333333
TCIRG1	-1.018
ZP4	-0.228333333333333
PARL	-0.585125
TRIM39	0.36
KIAA1305	-0.42775
CRNN	6.67966666666667
GRN	-0.80825
HSH2D	-2.56675
SCAMP1	0.8766875
KIAA1913	0.17575
PTS	0.5965
BANP	-0.372
PRKACG	-0.12625
ADCY6	-0.124
C16orf46	0.2995
CYP51A1	-0.080375
DDC	-3.60575
ANPEP	-1.3635
PROM1	-3.6025
SIGLEC10	0.72325
COPG	0.609
FAM26E	0.457875
TRIP4	0.298
SNX3	0.748166666666667
C1orf175	0.5055
PPY2	-0.06825
C14orf152	0.19725
FTSJ1	-1.07116666666667
DST	-1.301
LOC554235	0.495
GLRX5	0.09475
C20orf12	0.7588
CAB39	-0.227
MSH2	-1.3355
PIP4K2C	-0.309125
CYLD	1.60725
WTAP	0.507875
MGAT4A	4.23122222222222
TSC22D4	-0.4558
CHRM2	-2.29
PPYR1	0.593333333333333
CCNH	-1.25466666666667
RRM1	-0.9385
ECAT8	-3.67
LOC400120	-0.43025
GABRA4	-0.12775
C14orf4	1.716
C1orf59	2.16075
CTDSPL	0.469083333333333
NHEDC2	-2.194
PDE11A	-1.3775625
KLHL29	-2.24
CD5	-1.3255
TSPAN9	2.415375
WDR67	0.14375
THUMPD1	0.2617
C18orf17	0.58525
CLYBL	-1.59783333333333
FLJ13231	-0.1925
CMBL	2.565375
LECT2	-0.5825
NKAPL	1.622
LOC654780	0.528
OR4C6	-0.297
RAB30	-0.855166666666667
TSSK4	0.1065
TMEM163	-0.721
OSBPL11	0.361583333333333
GNB5	-0.912166666666667
CCL21	2.01025
C1orf121	-0.0586666666666667
FMO2	0.7818
RPTN	0.214
MSTN	0.826
VCL	0.0603571428571429
FYTTD1	-0.9895
C11orf1	0.40025
CCDC88C	2.3385625
HFE	-1.90864705882353
MOGAT1	-0.0465
FAM125B	2.8165
IRGQ	0.4055
RAVER2	1.15075
AKAP5	-2.273
SSSCA1	-0.4
C11orf63	-1.305375
ACTG2	1.1488
PORCN	-1.591
DTL	-1.22509090909091
TMEM151	0.779
FAM122C	-1.033
RSAD2	2.9337
BAT4	0.1545
KRTDAP	1.83966666666667
MYH8	0.6414
CRTC3	0.33775
LRRFIP2	-0.8397
INTS4	-0.1175
TTN	-0.9405
SLC26A5	0.692
PLLP	-1.82075
RGS6	-0.871125
SRGAP3	0.731125
ZNF525	0.816833333333333
NBR2	0.0396666666666666
C13orf1	-1.193
ZNF137	0.3305
CEP27	-1.026
BEST2	0.585
RNF121	-0.36175
DMRTC2	-0.0575
C8orf76	1.7035
BCCIP	-0.2725
MEST	0.06525
HTRA2	-0.2465
ANGPTL2	0.27475
ILKAP	0.513333333333333
ERAS	0.3815
HBS1L	0.4035
CPA5	0.3555
TMEM30A	-1.052
CD300LF	1.1735
WISP3	2.396
CRK	-0.206285714285714
PDS5A	0.1628
BRPF3	0.400333333333333
NEDD9	-1.22125
SMPDL3B	1.99575
PSG6	-2.60975
PSMD13	-0.67225
ETV5	1.5455
OR51A4	0.184
BTBD7	1.03291666666667
GSTO1	-2.317
hCG_16001	1.0035
MAD2L1BP	-0.2515
COX6A2	1.223
SCNN1A	-0.980333333333333
LSM1	1.51333333333333
UGT2B11	-4.04925
IDUA	-1.37325
PPP2R3C	-0.6425
COX11	-2.34166666666667
PDZK1	-4.37875
ZNF443	1.52933333333333
MGC21874	1.44066666666667
ZNF323	1.7994
KRTAP10-10	0.243
CXCL6	-1.1
SLC34A2	0.5169
LOC284402	0.9115
NPTN	0.792333333333333
UPP1	-2.51791666666667
SLC6A9	-0.29
OR7G3	0.168
CISD1	-3.13533333333333
ZNF545	-0.494666666666667
SYT14	-1.3555
NT5C3L	-0.884166666666667
ZNHIT3	-1.04916666666667
SNRPD3	0.1655
KIAA0701	-0.188625
UNC93B1	0.2355
GMNN	-1.783375
SPCS2	0.955833333333333
LOC388524	-0.1575
NAPRT1	1.2685
PNLIPRP1	0.06
OR6V1	1.026
PRKAB1	0.1395
EYA4	-2.92066666666667
KIF20A	-1.59975
ALG10	-1.32225
ITPKC	0.264666666666667
LMX1B	3.0395
RPUSD4	-1.06916666666667
C7orf34	0.0523333333333333
DLGAP2	0.17525
PFN1	-0.8966
MICALL2	-1.51783333333333
ZNF654	-0.1815
SS18L1	0.02125
SLC16A8	0.638
MKI67IP	-0.0905
ITGB3	-1.554
TCEA3	2.79958333333333
CEP152	-1.8416875
CLIP1	1.789875
ZNF75	0.1623125
ATP5C1	-0.683166666666667
NUDT5	-0.928333333333333
PSCDBP	2.0935
UBP1	-0.32875
RBM27	0.26125
C13orf15	2.120625
ZNF282	0.338833333333333
ZNF222	-0.6023
COL10A1	6.65425
PRDM15	0.123375
TTTY5	-0.1175
FAM9C	-0.195909090909091
C20orf67	-0.11325
GNG13	1.053
F12	1.661
C1orf41	-1.6305
CPXCR1	0.1165
GSK3A	0.03875
SUPT6H	-0.3855
PI16	-2.29566666666667
ELL2	-2.21766666666667
C9orf167	-1.94566666666667
PVRL3	-3.1686
FLJ38596	1.33325
ADAM20	1.05925
GPR89A	-0.423
GPR87	-3.0295
ZNF30	-2.919
SMR3B	0.314
ZNF770	0.414625
TRPC4AP	-1.00766666666667
DKFZP686E2158	0.150333333333333
C2orf28	-0.248666666666667
FREM1	-2.18866666666667
LAMA4	0.343833333333333
ADPRHL2	0.333
EIF4G2	-0.42
GUCA1A	-1.4895
CTNNA2	-2.428625
NUDT15	-1.016
CEPT1	-0.996333333333333
ZNFX1	-0.124
CCDC92	0.1255
TDRD1	-0.777
KCNK5	-1.575
ETNK1	-1.163
LTA	0.4625
TTPA	-0.0493333333333333
B3GALNT2	1.014875
SC65	-0.4335
PEX5L	-1.584
EPS15L1	0.07725
MGEA5	0.0925
HIST1H3A	0.92725
ING1	0.12075
BCAT1	1.197875
ORC6L	-0.987272727272727
KLK11	-5.52166666666667
C19orf28	0.15
DNER	-4.711875
MED22	-1.08792857142857
ETV6	1.79433333333333
CHAC2	-1.76275
CD300E	0.53
CEBPB	-0.3335
ZNF398	0.182
LRCH3	-0.111
HMGA1	-1.37533333333333
CAPN7	0.175166666666667
MGC5566	-3.6805
CCL3	1.864375
NANOS1	4.591375
ZFYVE19	0.26475
APITD1	-0.584
PARD3	-0.949125
IRAK4	-1.40933333333333
SERPINI2	-0.238
CEP170L	-0.359
TTC9	2.846625
MYOM3	-2.464
MLPH	1.185875
LOC222699	-1.241
NRG1	-0.883083333333333
TBC1D9	3.59281818181818
TTK	-0.897666666666667
ZNF557	0.8871
DDX41	-0.2845
FANK1	0.231
UBE2D2	-0.17425
PSMB10	-0.66925
MYH7B	-0.293
GABARAPL2	-0.948375
MARVELD2	2.59833333333333
DGCR2	1.54133333333333
UNC45A	0.119666666666667
C6orf72	1.2775
ZNF683	5.11675
GIT2	-1.074375
CASK	0.759666666666667
C14orf161	5.51833333333333
LRRC44	-0.00949999999999999
TIFA	-0.00925000000000001
UTP11L	-0.20175
C6orf65	-1.734
FDPS	-0.81075
DUSP9	-1.8624
SLC17A8	0.0998333333333334
OR51G1	0.427666666666667
NANS	0.1745
OLFML1	1.4965
ATP10B	0.397875
NPAS3	3.89875
PRKCA	-2.9732
GGA2	-0.4701875
LCE4A	0.443
SPANXN3	0.37525
CCDC115	0.722875
SDCCAG3	-1.52625
GLIPR1L1	0.457
TTC1	-0.3245
C17orf76	1.183
MAD2L2	-0.07825
HIPK1	-0.0409
LRRC3B	-0.174666666666667
CLN3	0.00481818181818184
C17orf47	0.465
FMN2	-3.110375
TUBB1	-1.022625
WAPAL	0.6
C3orf21	-0.87025
SCN5A	-0.7678
SMYD1	0.38025
BEX5	2.86875
ZNF192	0.2045
SEC22A	-0.452666666666667
GRIA2	0.266714285714286
KIAA0825	-1.8495
NUSAP1	-1.19827272727273
LANCL1	0.1335
C15orf40	-1.2225
ZNF645	0.086
GPR61	0.34375
NLRP14	0.36
SNX21	-0.3499
C1QTNF8	0.402
C17orf46	-0.119
IFNA8	0.5945
SPRR1B	-1.57866666666667
FLRT1	-0.4075
SNX17	-0.6565
ASB2	0.986333333333333
HBG1	-5.922
RPRML	5.57725
JOSD2	-0.6475
PLSCR3	0.14125
SPOCD1	0.443666666666667
RAB39	-0.576
GHRH	-0.571333333333333
ITIH5L	0.478
C17orf37	3.07925
SMCR8	0.41125
DPY19L2P3	-1.225
IL11RA	-1.15616666666667
GDF3	-3.791
RPS6KB1	-1.65525
DNAJC19	0.1723
TOP1	-0.02075
CRCT1	0.55725
MPST	0.89875
DPM2	0.043625
FAM38B	-1.67216666666667
SLC18A1	-2.49166666666667
FARP1	0.578333333333333
PAX7	3.8935
TUBD1	-1.2525
GNL3	-0.709875
BTG2	1.044
NDUFS6	-0.45975
C1orf79	-0.9955
ERAL1	-0.70325
ECHS1	1.05675
VPS4A	-0.4485
CYP11A1	-1.425125
ABCC6	-0.739285714285714
PBX4	-1.2615
MOSC1	0.4975
NCF4	-0.7805
HYMAI	0.669
NAGPA	-0.28425
OTOP2	0.63625
ACOT12	-0.525
MTHFD2L	0.172375
LOC441376	2.7855
C19orf34	0.1185
RAB1B	0.186
ALDOAP2	-1.0325
NTRK1	-1.5825
ARTS-1	-0.9413
SLC6A11	-0.688
NAP1L2	-2.52275
CNGB1	0.2645
EPB41L4B	0.352916666666667
FAM134B	-0.451875
HS3ST3A1	-1.2025
CPXM2	4.325
SIRPB2	0.018
CHORDC1	-0.647166666666667
TRIB3	-0.333333333333333
SLC2A5	1.2615
C2orf49	-0.423833333333333
DDX5	0.52325
OR5L1	0.402
ANAPC4	-0.566666666666667
ZSWIM1	0.680125
LOC93622	0.394
KCNK3	2.8289
RP11-35N6.1	0.03325
ZFP161	-0.224166666666667
AQP9	4.2425
SLC15A2	1.67333333333333
MREG	0.890166666666667
OR9I1	0.173
PDLIM2	-0.239375
ADAM7	0.0835
GSTCD	0.0585
WDR21A	0.327
SLC12A8	2.19666666666667
TMEM174	0.12525
IGSF3	1.48425
LRRN1	-0.96
LOC402117	0.48275
SRPK1	-0.518166666666667
LY6K	2.64675
NFIA	4.411
PTCD3	-0.326125
LEP	0.099
PCDH21	-1.596
MAPKAPK2	0.2565
NMNAT1	0.144166666666667
LHFPL2	0.515
C9orf43	1.75825
DIP2A	-0.603
ACTR8	-0.501125
CCDC34	-1.08275
PTPN22	-1.887
ITGA3	-0.930625
FAM129C	0.64075
RABGGTA	0.863
UNC45B	0.53375
KIAA1033	-1.23775
ZNF510	0.34
CYP2D6	0.510166666666667
SLC26A10	-1.324
STX8	-0.396
LUZP1	0.181875
WDR89	0.916666666666667
EIF4G3	0.0413
C5AR1	0.81
ZNF623	1.768
A2M	-0.39025
TGM7	0.0645
GRPEL1	0.0245
LMNB2	-0.0146
ROCK2	0.0361666666666667
SNX16	1.9325
CCDC66	-0.907
ANXA3	2.0025
KIAA1609	-0.360375
EED	-1.585
RNF32	0.7805
HES1	1.131
CLC	0.289333333333333
ISL1	-0.345666666666667
KIAA0528	-1.157875
MANEA	-0.244875
C1orf61	-2.111
hCG_2001000	1.23025
RAPGEF6	0.2493
KIAA0020	-0.416833333333333
NEIL1	-0.701
C16orf45	-1.775125
RBM10	-0.168333333333333
C10orf125	-2.340625
MRS2L	0.35
DNAH17	-1.557875
C19orf10	-0.40225
C1orf160	1.14975
SLFN12	-0.6665
EXOC3	-0.733666666666667
HIST3H3	0.04525
NCOR2	-0.34
TNFRSF9	0.67475
MFSD8	0.61125
ALX1	-4.45016666666667
NOL1	-0.891
PODN	2.047
TIAL1	-1.02125
HIST1H1E	-0.334
NPY6R	0.42825
TM4SF4	0.7995
CORO2A	0.881
ETNK2	-0.228833333333333
APOE	0.3598
ANGPT4	0.5
HDGF2	0.5935
G30	-0.472
ST8SIA4	-0.699625
F2RL1	-0.4535
FAM19A4	-3.17425
CCAR1	0.092
B3GNT7	0.152
OPHN1	0.0909
DSCR6	2.9075
C21orf13	0.9105
GAS2L1	0.37
RFX3	0.0443333333333333
COPS4	-0.081875
BCHE	-5.23066666666667
BCL2	2.488625
HBZ	-2.81366666666667
ARL13B	0.194625
MAPBPIP	0.30825
MYO15B	1.223875
SPZ1	0.452
KIAA1324	4.302
PLCL2	-1.80875
C4orf29	-0.743
WDFY2	-0.677
ZNF284	-0.7745
NAALADL1	-0.268
DUSP5	2.09933333333333
PXDN	1.041375
SLMO1	-2.57575
TNXB	0.6684
BIRC7	-1.316
A4GALT	-0.245333333333333
TIMM22	-0.136
FAM110C	1.6025
TOMM34	-0.85875
ABHD9	0.495
ADAM32	1.747
CRHBP	-1.32925
AQP2	0.71275
LOC130355	1.53275
ZNF187	-0.3745
ZNF816A	1.0055
F7	-0.162375
CNOT1	-0.3173
SLC13A4	-1.19325
ZBTB11	-0.94125
B3GALT5	0.126
EXOC2	-0.0595
IRS1	-1.4626
TMEM1	-0.0951666666666667
MRPL34	-0.1425
SAMM50	0.15975
CDC42EP3	0.678
HSF2	-0.2257
MFN2	-0.19125
TSPAN7	-3.0825
NUCB1	0.305333333333333
RHOH	2.92275
ARL16	-0.437
TACR1	0.232666666666667
SFRS5	-0.525
SNX25	0.23825
RHBDF1	-0.365
PCDH18	0.997
HMG1L1	0.11975
MYO5C	1.09625
MAPK10	0.453
LDHAL6A	0.2708
NUDT12	0.825333333333333
NCAM1	-0.706125
GLIS2	0.3805
GGTL4	0.5565
DAPP1	-1.56075
ATF7	0.20325
KIAA0748	-2.11225
NFIL3	0.57575
TM6SF1	0.1032
SEZ6	0.557571428571428
NANOS3	1.64283333333333
DNAJA3	-0.741
CLDN6	-3.2765
CIITA	1.5341
EPHA4	-1.73416666666667
FANCC	0.91375
CMTM3	0.397625
PSG3	-0.2745
MRPL15	0.237
C21orf59	-0.4255
PLCXD2	0.11325
C2orf34	0.384625
UBE2L6	0.431125
MED14	0.1185
HP1BP3	-0.2014
C6orf208	0.1605
TPBG	-1.7385
OSR2	-1.929125
XPC	-0.407833333333333
KLHL7	-1.18533333333333
CCR3	-0.9425
AGTPBP1	-0.306166666666667
PCSK6	-3.44573333333333
STAT5A	-2.5048
FAM18B	-0.6
LONRF2	0.526333333333333
PTPN2	-0.504625
SF3A3	-0.628166666666667
EFCBP2	-0.55925
HCFC1	-0.675166666666667
AHNAK	0.26435
ACTR5	0.38475
KIF14	-2.78071428571429
TENC1	-0.1915
HEATR5B	0.8975
YIPF2	1.115
MYEOV2	0.622333333333333
DUSP18	1.37475
KIAA1012	0.1435
AHR	-2.54683333333333
C17orf53	-1.34016666666667
PTPRH	-3.7445
ATP6V1C1	0.0341
TAS2R3	-0.29
LOC440356	2.59725
COQ10B	0.06575
PSMF1	1.04516666666667
SORBS2	4.56591666666667
NFE2L2	-0.831
TMCO7	-0.47175
SH3PXD2A	1.2393
SH2D2A	-1.364
SPINK5	-4.38175
MRPS24	-1.7695
OPA3	0.73825
TRAF7	-0.3125
C4orf35	0.282333333333333
MT1G	0.4045
MGC39545	-0.0595
HS1BP3	0.7156
OR2B2	0.5385
CHRM4	0.64
SFRP2	1.13675
RIC3	-1.71875
ART1	0.011
C6orf1	0.85625
DUS4L	-1.0745
C10orf104	0.29325
TNFAIP6	2.4085
RTEL1	-0.345
CCT4	-0.4178
ZNF709	0.873
CHMP6	0.3105
UPP2	0.0535
CYP19A1	-2.774625
CD151	-0.786166666666667
NDUFA13	0.481333333333333
ARFRP1	-0.368333333333333
FAM26B	1.13275
CRYBA1	-1.432
MRPL41	0.0865
NPFFR2	-2.082125
HRH2	0.338
SCAMP3	-0.151666666666667
MTMR6	-0.5758
MTG1	-0.908
UBTD1	1.58525
CRABP1	-2.846
FLJ33790	-0.5707
KIAA1908	-1.26416666666667
GPR158	0.13775
PACSIN3	-2.31
OMD	0.672166666666667
CATSPER1	-0.968666666666667
HOXB8	-1.1205
FBXO46	1.3435
OAS1	0.749
SVIL	-1.2655
PHB2	-0.40475
ADCY3	-0.8375
NDRG2	0.941333333333333
ERMAP	-0.0135
APBA2	1.93333333333333
IGSF9	2.99925
WNT6	3.69635714285714
MYCBPAP	2.762
