Hybridization REF	TCGA-BH-A0B0-01A-21R-A115-07
SEC22A	-0.303166666666667
GRIA2	0.247357142857143
KIAA0825	-0.37575
NUSAP1	-2.974
LANCL1	-0.403375
C15orf40	-0.7639
ZNF645	0.160375
GPR61	0.35325
NLRP14	-1.241
SNX21	0.0321
C1QTNF8	-0.1045
C17orf46	0.2125
IFNA8	-0.645
SPRR1B	-1.416
FLRT1	-0.36025
SNX17	0.0196666666666667
ASB2	-0.00583333333333333
HBG1	-5.6385
RPRML	-2.04725
JOSD2	1.00166666666667
PLSCR3	0.12575
SPOCD1	-0.245
RAB39	-0.3185
GHRH	-0.436833333333333
ITIH5L	-0.03675
C17orf37	0.2595
SMCR8	0.392
DPY19L2P3	-1.168
IL11RA	0.919666666666667
GDF3	-4.49333333333333
RPS6KB1	-1.76441666666667
DNAJC19	0.2813
TOP1	-0.498
CRCT1	-0.355285714285714
MPST	-0.43375
DPM2	0.12825
FAM38B	-0.288333333333333
SLC18A1	-4.14516666666667
FARP1	0.577
PAX7	0.11575
TUBD1	-1.56525
GNL3	-0.693875
BTG2	2.242
NDUFS6	-0.559
C1orf79	-2.4375
ERAL1	-0.1095
ECHS1	1.0865
VPS4A	-0.4565
CYP11A1	0.055125
ABCC6	-1.053
PBX4	-1.78
MOSC1	-0.24775
NCF4	0.2775
HYMAI	5.217
NAGPA	-0.82975
OTOP2	0.15275
ACOT12	0.312
MTHFD2L	-1.54525
LOC441376	1.5745
C19orf34	0.1945
RAB1B	0.84925
ALDOAP2	-0.1095
NTRK1	-1.22683333333333
ARTS-1	0.0873
SLC6A11	-4.451
NAP1L2	-1.589
CNGB1	-0.0725
EPB41L4B	1.76241666666667
FAM134B	2.9615
HS3ST3A1	-0.960333333333333
CPXM2	4.37375
SIRPB2	1.031
CHORDC1	-1.65383333333333
TRIB3	-0.966333333333333
SLC2A5	0.93875
C2orf49	-0.3685
DDX5	-1.0275
OR5L1	1.1615
ANAPC4	-1.00416666666667
ZSWIM1	-0.173375
LOC93622	-0.867125
KCNK3	-0.2378
RP11-35N6.1	-2.99085714285714
ZFP161	-0.321333333333333
AQP9	2.57675
SLC15A2	1.44933333333333
MREG	0.148333333333333
OR9I1	0.19
PDLIM2	0.476
ADAM7	0.183
GSTCD	-0.493833333333333
WDR21A	-0.426125
SLC12A8	2.1655
TMEM174	0.2325
IGSF3	0.555583333333333
LRRN1	3.34025
LOC402117	-0.457333333333333
SRPK1	-2.419
LY6K	-2.167625
NFIA	4.0175
PTCD3	-1.25675
LEP	4.26333333333333
PCDH21	-0.586166666666667
MAPKAPK2	0.853642857142857
NMNAT1	0.315333333333333
LHFPL2	1.16075
C9orf43	-0.081
DIP2A	-0.0511666666666667
ACTR8	-0.22725
CCDC34	-1.23275
PTPN22	-0.68475
ITGA3	-0.985125
FAM129C	0.917
RABGGTA	0.121666666666667
UNC45B	1.04975
KIAA1033	0.031875
ZNF510	-0.203166666666667
CYP2D6	-0.698666666666667
SLC26A10	-2.191
STX8	-0.3345
LUZP1	0.389
WDR89	0.1845
EIF4G3	-0.3718
C5AR1	1.998125
ZNF623	0.216
A2M	0.95125
TGM7	-0.5825
GRPEL1	-0.974333333333333
LMNB2	-1.6428
ROCK2	0.252833333333333
SNX16	0.098
CCDC66	0.60225
ANXA3	0.8645
KIAA1609	-1.095
EED	-1.14225
RNF32	0.521833333333333
HES1	1.8052
CLC	1.32783333333333
ISL1	-1.3975
KIAA0528	0.07225
MANEA	0.00825
C1orf61	-2.3985
hCG_2001000	-0.67175
RAPGEF6	0.1874
KIAA0020	-1.01
NEIL1	0.651
C16orf45	-0.993625
RBM10	-0.5055
C10orf125	-0.656125
MRS2L	-0.59075
DNAH17	-0.891
C19orf10	-0.5035
C1orf160	0.77
SLFN12	0.25775
EXOC3	0.288666666666667
HIST3H3	0.4215
NCOR2	-0.0725
TNFRSF9	1.40325
MFSD8	-0.69025
ALX1	-3.98283333333333
NOL1	-1.032
PODN	3.56275
TIAL1	-0.99325
HIST1H1E	0.5815
NPY6R	0.1785
TM4SF4	-0.44575
CORO2A	0.3415
ETNK2	0.00250000000000001
APOE	1.0242
ANGPT4	0.167
HDGF2	-0.08425
G30	-0.036
ST8SIA4	-0.9175
F2RL1	0.40525
FAM19A4	-4.264
CCAR1	-0.76725
B3GNT7	0.5215
OPHN1	-0.4681
DSCR6	-0.1165
C21orf13	1.36333333333333
GAS2L1	0.366083333333333
RFX3	0.802833333333333
COPS4	-0.57475
BCHE	-4.53733333333333
BCL2	1.546375
HBZ	-3.35733333333333
ARL13B	0.573625
MAPBPIP	0.980375
MYO15B	-0.891875
SPZ1	-0.01075
KIAA1324	3.54822222222222
PLCL2	-0.111625
C4orf29	-1.91325
WDFY2	-1.2635
ZNF284	-0.236
NAALADL1	0.926
DUSP5	0.271
PXDN	0.9725
SLMO1	-2.25975
TNXB	1.11
BIRC7	-1.3985
A4GALT	1.00183333333333
TIMM22	0.165
FAM110C	0.7385
TOMM34	-1.15375
ABHD9	0.2665
ADAM32	1.055
CRHBP	0.3005
AQP2	0.655
LOC130355	0.647
ZNF187	-0.565166666666667
ZNF816A	0.754
F7	1.07325
CNOT1	-0.648
SLC13A4	0.52175
ZBTB11	0.000750000000000001
B3GALT5	1.9735
EXOC2	-0.228333333333333
IRS1	0.5903
TMEM1	-0.126333333333333
MRPL34	0.0788333333333333
SAMM50	-0.61575
CDC42EP3	0.4115
HSF2	-1.8128
MFN2	0.1715
TSPAN7	-0.661166666666667
NUCB1	0.932916666666667
RHOH	-1.136
ARL16	-0.798
TACR1	-0.32
SFRS5	-0.3745
SNX25	-0.335
RHBDF1	0.289
PCDH18	2.97366666666667
HMG1L1	-0.6035
MYO5C	0.90825
MAPK10	1.402
LDHAL6A	-1.04225
NUDT12	1.17133333333333
NCAM1	0.0215
GLIS2	1.413
GGTL4	-0.77325
DAPP1	1.029
ATF7	0.847142857142857
KIAA0748	0.0955
NFIL3	-0.79575
TM6SF1	0.2742
SEZ6	0.00462500000000002
NANOS3	0.302
DNAJA3	-0.625333333333333
CLDN6	-1.566
CIITA	3.6313
EPHA4	0.947083333333333
FANCC	-0.57825
CMTM3	0.83975
PSG3	-0.198625
MRPL15	-0.737
C21orf59	-0.132
PLCXD2	-0.4005
C2orf34	0.223625
UBE2L6	2.31625
MED14	-0.455833333333333
HP1BP3	0.5384
C6orf208	0.483
TPBG	0.50575
OSR2	1.846375
XPC	0.035
KLHL7	-1.02275
CCR3	-0.562
AGTPBP1	-1.46516666666667
PCSK6	-0.531666666666667
STAT5A	-0.7799
FAM18B	-0.27175
LONRF2	-0.729833333333333
PTPN2	-0.58625
SF3A3	-0.173833333333333
EFCBP2	0.01175
HCFC1	-0.402833333333333
AHNAK	0.86345
ACTR5	-0.34475
KIF14	-3.26714285714286
TENC1	1.466
HEATR5B	0.507
YIPF2	1.05566666666667
MYEOV2	0.422
DUSP18	0.815
KIAA1012	0.81875
AHR	0.835666666666667
C17orf53	-1.7945
PTPRH	-2.3035
ATP6V1C1	-0.3874
TAS2R3	0.2415
LOC440356	-0.38275
COQ10B	0.84775
PSMF1	0.471083333333333
SORBS2	2.30583333333333
NFE2L2	0.4905
TMCO7	-1.072
SH3PXD2A	1.4999
SH2D2A	-0.7525
SPINK5	-2.4775
MRPS24	-1.23
OPA3	0.516125
TRAF7	0.495833333333333
C4orf35	0.2758
MT1G	0.333625
MGC39545	0.413333333333333
HS1BP3	0.0528
OR2B2	0.054
CHRM4	0.1095
SFRP2	5.08166666666667
RIC3	2.16
ART1	1.0965
C6orf1	0.92
DUS4L	-1.9135
C10orf104	-0.05225
TNFAIP6	3.591
RTEL1	-1.39875
CCT4	-1.5826
ZNF709	1.1875
CHMP6	0.129333333333333
UPP2	0.68575
CYP19A1	-2.55325
CD151	0.769
NDUFA13	0.299
ARFRP1	-0.726833333333333
FAM26B	2.4435
CRYBA1	-2.631
MRPL41	0.8215
NPFFR2	-1.213875
HRH2	-0.08
SCAMP3	-0.0136666666666667
MTMR6	0.6353
MTG1	-0.532333333333333
UBTD1	1.266
CRABP1	-0.5135
FLJ33790	0.4442
KIAA1908	-0.93
GPR158	-2.34475
PACSIN3	-0.220333333333333
OMD	4.44233333333333
CATSPER1	-0.249833333333333
HOXB8	-0.8115
FBXO46	0.5855
OAS1	2.77933333333333
SVIL	0.004
PHB2	-0.4765
ADCY3	-0.5575
NDRG2	1.67133333333333
ERMAP	0.6671
APBA2	-0.918166666666667
IGSF9	2.628
WNT6	-0.318714285714286
MYCBPAP	0.24625
ATP2B2	0.2683
CPVL	-0.6442
TRAM2	-0.40025
NOP5/NOP58	-0.219
ZNRF4	-0.2845
TLK1	0.00974999999999999
MTMR12	0.130214285714286
ZNF384	-0.171833333333333
FAM9B	-3.64825
RPN1	0.6142
PMVK	0.53675
EIF3D	-0.7609
SIX2	1.60775
HPS1	0.0579285714285714
RNF7	0.12725
PSKH2	0.0635
KCTD13	-0.356166666666667
CSMD3	-0.6619
FBF1	-0.6085
IL8	-4.295
SERPINB13	0.3807
FBXL20	-0.42325
BLR1	0.483
SH2B1	-0.214166666666667
RFNG	-0.073375
RAB20	1.17033333333333
RBM7	-0.25275
POLR1A	-0.440333333333333
TMPRSS4	-3.4455
TAF9	-0.801875
TERF2	0.0646666666666667
TNFRSF1A	0.4575
ACADVL	-0.801833333333333
GTF2H5	0.1285
EDG8	0.295833333333333
C9orf140	-1.672
UST6	-1.7935
ZBTB8OS	-0.05
ZNF710	0.6735
GPR174	-0.7875
ATP6V0A2	-0.97525
KIAA0319L	0.34375
XKRX	-0.331
DOPEY2	2.7112
SDHD	0.15725
SUMF1	1.7105
OSM	1.983
OPN3	0.13625
DAGLB	-0.3045
PPFIBP1	0.9873
TRIM63	-3.53925
C10orf53	-0.131
LYPD3	1.64533333333333
BCL7A	-0.1615
AGER	-1.35216666666667
TCF19	-1.74625
SAT2	-0.74275
PFTK1	1.0825
GABRE	-1.87525
C15orf38	1.4277
FIS1	0.429
KCNV2	-0.1095
CLPS	0.36425
PPCDC	-0.51325
FOXN2	0.6215
NT5E	-2.5314
CD83	0.92325
IL18	2.17225
VPS16	0.231
IGFBP2	-0.417
NOTCH2	0.5865
SIGLEC1	3.796875
CD93	6.478
SULF2	-0.254
CEP164	0.01775
P53AIP1	0.192166666666667
TOR2A	0.0288333333333333
ZNF136	1.21475
MGP	2.8654
CCDC144A	-0.6306
TRPC1	-0.765333333333333
SMS	-1.14616666666667
MAPK7	-0.459166666666667
RRAGC	0.63575
PARD6A	0.063
NUB1	1.2365
SYNGR4	0.353
OR11H12	-0.597
WIF1	0.502714285714286
GCH1	-0.593
OR11H4	0.1195
SLC44A5	3.484
GPRIN2	3.41
LOC401431	0.074
CPA4	-2.2155
MELK	-2.49144444444444
IL15RA	0.9285
CUL3	0.770625
HMBOX1	0.38125
PODXL	-1.7285
CCT6B	0.848833333333333
COMTD1	-1.064
MUC20	2.04683333333333
GPX2	-3.80825
ITK	-0.1095
FBXL5	1.62125
C13orf27	-1.96875
DEFA5	0.3455
TRHDE	3.221
MTP18	-1.14166666666667
UQCRQ	0.9674
ITGB2	1.85483333333333
CSRP2BP	-0.60875
TAS2R44	0.846
PHPT1	0.14475
FAM44C	-0.5925
ERH	0.13275
MPHOSPH1	-0.0718333333333333
MORC1	-0.5575
PARVB	-0.3755
LAMA1	-1.73625
PGBD3	0.25375
GIMAP6	4.7455
AREG	-4.74216666666667
LIPT1	0.4455
MGC99813	-0.097
C1orf201	0.1465
GRIN2A	-0.8982
MAN2C1	-0.75075
NSUN5	-0.44025
SF3B5	-0.47875
MYC	-2.735375
NRXN1	-1.1079
ZNF18	0.000750000000000001
SPDYA	-1.18285714285714
SLC37A1	2.381
DECR2	-0.37925
ANKRD38	2.75875
SPTLC3	0.302333333333333
SUPT16H	-0.518
DTWD2	1.342
ULBP1	-0.0810000000000001
ZADH1	-0.9025
OIP5	-2.03475
IL10RB	0.4355
OTUB2	0.076
VWA3A	-0.240833333333333
SPIC	0.681
OR6C4	0.1075
PSCD4	1.34783333333333
DPY19L2P2	0.063
TRAPPC6A	0.500666666666667
C21orf2	-0.427833333333333
CEMP1	-0.70125
LIN7B	-0.158
E2F7	-1.10766666666667
VCP	0.040625
LAMA3	1.97916666666667
BGN	3.04775
GPR160	2.2075
COCH	-4.30666666666667
GPR81	1.1965
APOBEC3F	0.4425
tcag7.1017	-0.40125
C1orf32	0.292
SCGB1D2	2.4595
FLJ43987	-1.928
C6orf170	0.1705
KLK9	0.323
GPD1L	0.75525
VPS37B	0.1515
ATG3	-0.2265
ADAMTS17	1.3075
KLHDC2	-0.228166666666667
NDUFV2	0.12525
BLK	-1.05025
MATN4	-0.752
GPM6A	-0.76625
GBP4	5.09016666666667
TMEM162	0.365666666666667
PKP2	-0.161
HRASLS	0.434111111111111
MMP1	-3.50825
SFXN3	0.0573
FSD1	-1.83966666666667
ST6GALNAC3	-1.6915
CA12	3.3269
NCOA6	0.13725
C19orf58	0.3359
PPP4R1	-0.276333333333333
MAN1A2	1.152
IKBKAP	-0.655
UPF1	-0.283833333333333
KIAA1219	0.2505
WNT16	2.2162
SNW1	-0.475625
IL18RAP	3.0735
RPP30	-0.019125
CDC40	-0.532428571428571
SETD3	0.438666666666667
SLAMF6	0.707
ELK4	-0.2365
TRIM47	0.400833333333333
ACOX3	0.522125
TRIM6	0.919625
KIAA0372	-0.0473333333333333
TP53AP1	0.744375
SMURF2	-1.47625
ADAD1	0.3115
EBP	-0.8062
KRTAP13-2	0.1235
FLJ36874	-0.3515
TOR1A	-0.192166666666667
P2RY4	1.0965
GPBP1	-0.38075
TRPV1	-0.73225
ADAMTS12	0.724833333333333
PES1	-0.3756
ATG4A	0.351833333333333
MAGEA10	-5.48525
WFS1	0.754
CC2D1B	-0.443833333333333
PABPN1	-0.240625
SLC25A30	-0.4525
SLCO1C1	0.921333333333333
SLC22A5	0.62075
KIF23	-3.2125
SYN2	1.45033333333333
ASPN	9.64466666666667
CENTG2	1.331
QSOX2	-1.6482
FLJ10815	0.502333333333333
STK24	-0.19725
SPEG	-0.6006
STK10	0.0918333333333333
DACT2	0.744
AAAS	0.227
SSX3	-1.26475
ABCD3	-0.0556
C4orf12	-0.1515
PARVG	1.49533333333333
FIG4	0.62775
C9orf46	0.88875
TMCO6	-0.6465
IGHMBP2	-1.1305
DUS2L	-0.919333333333333
FAM3C	-0.591375
TMEM16D	-2.082125
DCTN4	0.6955
KCNH3	0.0245
EIF2AK2	1.7585
AP1S3	-0.503625
CST4	2.5625
PAM	0.221125
NUTF2	-0.74025
CITED2	-0.042
SLC39A4	-1.04325
C2orf52	-0.7245
GRM3	0.323
C12orf49	-0.455875
CCDC49	-0.616
GRAMD1B	-1.066625
FNDC4	1.21525
SIAH2	0.233625
GDPD4	-0.67925
C21orf87	0.108875
ATP5A1	-0.0948333333333333
C16orf63	-0.794625
LOC388135	-0.474166666666667
ATP5J2	-0.16325
MMP3	-2.2405
EMID2	-0.578
CRHR1	0.1835
WDR70	-0.456
C13orf31	2.0935
ZFAND1	-0.90675
CCL18	5.16116666666667
C3orf49	0.845
RINT1	-0.872
KIAA0408	-1.78433333333333
F13A1	4.821
SLC10A1	0.0125
OGN	5.32925
GIPC2	-0.981833333333333
XPO6	-0.912333333333333
LCE1A	1.3075
FMR1	0.0196
LOC374920	-0.15275
DUSP3	-0.0355
ANKMY1	0.37075
C7orf50	-0.26375
BBS9	-0.0273
UNC119B	-0.331
C9orf72	-0.505125
MGC35440	-1.11075
ENTPD6	-0.05225
PPP1R2P9	0.476
ERCC4	0.226
FAHD2B	0.1345
HMHA1	-0.8945
HACL1	-0.8095
RAD23A	0.266833333333333
FAM83B	0.26875
PPP5C	0.363833333333333
RNASEH2C	0.029625
C9orf153	0.35175
SCAMP4	1.056
GHITM	0.1036
NDUFB7	0.89775
ADCYAP1	0.6432
SP110	2.801
MAP3K7IP2	-0.513
DHH	0.186
AGRN	1.72664285714286
WDR33	0.384
CEP290	0.660166666666667
PRPS1L1	-1.67383333333333
KLRA1	-0.545
GPR97	-0.105
CHD7	-1.09858333333333
TLR10	2.28325
SLC30A8	-0.5135
HIC1	2.26133333333333
IAPP	0.3065
RXFP4	0.41375
GP1BB	1.579
SHQ1	0.426
NKX2-3	-0.056
API5	0.00799999999999998
FTHP1	0.368
MOV10L1	0.250333333333333
TRIM6-TRIM34	2.918
ADHFE1	1.18675
FAM117A	-1.08425
DDI1	-0.57325
CDON	-0.130166666666667
TRIM73	-1.2875
IGKC	2.9805
MMP14	0.734
DYNC1LI1	-0.0465
C11orf66	0.95175
TRBV3-1	-1.718
FASTKD5	-0.1465
BIVM	-0.80275
LHX4	-0.46475
CXCL2	-1.5682
RAB2B	-0.815833333333333
IZUMO1	-0.48375
MAP3K15	-2.453875
FAM19A2	0.0378333333333333
ZC3H8	-1.49333333333333
ZMAT1	2.107375
SPINK5L3	-2.2985
SLC10A6	1.0755
APPL2	-0.14725
CARD10	-0.716333333333333
LOC402176	-0.418625
EEF1D	0.8097
RAB6A	1.0057
C12orf5	-0.77375
PAPOLG	0.301
MSRB2	1.23925
BCR	0.295666666666667
PUS3	0.126
TIAM2	0.51375
ZNF317	0.007
CHD2	-0.0766428571428571
FZD5	-1.76181818181818
NUDT8	-1.00875
ZNF763	0.7015
PRC1	-3.27277777777778
ABCB9	0.308
SPATA3	0.083
TRAK2	0.83725
STAB1	2.5665
LRRTM2	0.349666666666667
psiTPTE22	1.838
DBI	1.92025
SERPINA11	-2.25525
NAT5	-0.009
C20orf58	-1.892
RPS6KA4	0.7735
FLJ90650	1.453
TGFBRAP1	0.46125
CHRDL2	0.09725
FAHD2A	-0.238833333333333
CNTN1	1.1275
BBS4	-0.284
TMEM181	-0.5815
MINPP1	-0.00575000000000001
MPHOSPH6	0.0693333333333333
HOXC10	2.1697
ITPKB	0.989
CLPTM1L	-0.673
MEOX2	1.77933333333333
ATP6V0C	0.958875
PRPF8	-0.255333333333333
TMC5	3.16475
FKBP3	-0.608
PLEKHB2	0.4385
OR4D6	0.4405
ZNF544	-0.4427
D2HGDH	-0.45675
RPL18A	0.4446
HEL308	-0.74875
MPP6	-3.76675
TCERG1	-1.547
KRT16	-0.759166666666667
KLF17	-1.023
KLF5	2.086375
CDR1	4.35
VCX3A	-3.1445
FBLN2	3.099625
C14orf104	-0.25275
HBE1	-5.3366
OR4S2	-0.0285
C1orf108	0.233
ROBO4	4.12016666666667
CPEB4	0.498375
C11orf80	-0.0585
BCKDHA	0.855666666666667
MYOC	1.12325
GIF	-0.4985
CKMT1A	1.8375
RPL3	0.1293
THBS1	1.71575
APOO	-0.8925
ARMCX1	2.37675
HSZFP36	1.619
SNAPC5	-0.15625
EIF4ENIF1	-0.199
ZNF433	0.61675
TNFRSF21	-0.54325
TMPRSS7	0.253
SPATA18	1.1697
HPDL	-3.9645
MKL2	0.6798
TBX3	1.00192307692308
C21orf93	0.181833333333333
DAXX	0.107
ELMO1	0.772625
RGS13	3.50166666666667
TAF11	-1.656
UNC13A	-1.298
LOC653314	-0.0905
ORC3L	0.02325
IMAA	-2.965
TARBP2	-0.59775
CABIN1	-0.211
TRIOBP	0.4479375
HIST1H2AC	1.378875
RGS22	-1.72216666666667
NCOA1	1.8415
IL25	2.5675
SNCG	2.18
GPR6	0.747
AMDHD1	-1.97083333333333
CHEK2	-1.9445
C6orf142	-0.64675
DRD4	1.6385
C14orf68	-1.15175
GDF11	-1.61325
SEMG2	-0.738
CD247	0.113
CDAN1	-0.00625
RBMX2	-0.610166666666667
TGS1	-0.61525
OIT3	2.3635
SYF2	-0.28825
MCM4	-2.026
PKHD1L1	-0.000500000000000035
CEP192	-0.738
IFT88	0.38725
RPL9	-0.829285714285714
RAB32	0.02725
DDX43	-2.477
P2RX2	0.245333333333333
OR5D18	-0.068
UBE1	1.11158333333333
SLC24A1	0.1275
ARHGAP5	0.36
CETP	1.2365
KIAA1731	-0.009
SLC9A4	0.1365
PTPN6	1.48775
BAHD1	0.3555
GRIK3	-0.159
CACNB2	-1.1543
PDE10A	-0.16725
DGCR14	-0.22725
PCDHB9	-1.12583333333333
RHOQ	0.7315
MAP3K4	-0.71625
KTI12	-0.240166666666667
RPL23AP13	0.53275
GNG11	0.7265
CLCN3	0.485166666666667
GPAM	1.1235
VSTM2A	2.717
SLAMF7	2.7105
INTS2	-2.64075
PPP2CA	-0.67
LRP12	0.5828
SEC14L2	1.79344444444444
DKFZP586H2123	3.28175
MC3R	-0.4225
CIRH1A	-1.52383333333333
HIST1H2AB	0.791
POLH	-0.81975
MGC16703	-1.717
SNAPC2	0.4775
FILIP1L	1.93725
RASGRP4	0.235
LRRC1	0.07675
GAS1	1.74025
PRAC	-0.40375
DGKA	1.18833333333333
NT5C3	-0.48475
PEG3	-2.79458333333333
NADK	-0.369
PRR17	1.37025
LOC374569	-0.695
SGSH	0.197666666666667
NLRP8	-0.5705
GALT	-0.5174
MCF2	-0.64
ZNF263	-0.0595
TACSTD1	0.735166666666667
TYR	-6.8991
ATP6AP2	0.80225
RNUXA	-0.48325
ABHD10	0.000499999999999994
GDPD2	-2.5605
SLC35C1	0.61875
UBE2A	0.262625
HERC5	-0.6645
FAM112B	-3.636
FBXL16	2.54125
DKFZP434A0131	-0.47975
ELA3A	-1.907
RBM41	-1.604375
HAO2	-0.148
RNH1	0.221875
SHANK2	1.07483333333333
OSBP2	-1.941375
DAK	-0.307666666666667
C3orf58	-0.10175
TCL1B	-0.5425
KBTBD2	-0.529625
SUGT1L1	0.71325
UBE2E2	0.459666666666667
MYL9	3.08125
CDC23	-0.857666666666667
PBXIP1	1.6864
CXorf40B	-0.675
NBL1	1.89225
RTBDN	0.0315
RAB11FIP5	0.983875
TTTY13	0.107
SCOTIN	0.455833333333333
SOHLH1	-0.996
CDKN1A	0.0847857142857143
NCK1	0.06725
ZNF550	-0.69975
SAPS3	-0.233083333333333
SPIN3	-0.597666666666667
MAGEE2	-0.00924999999999998
MIS12	-0.989666666666667
OR8H2	0.303
KIAA0774	-2.1455
UNC5D	-1.96
CUL7	-0.893166666666667
LIPC	-2.45133333333333
DIO1	4.99025
C20orf11	-0.4305
CTRL	-0.58625
HS3ST2	2.7135
PAK4	1.402
CCRL1	5.02925
RNF10	-0.157875
ZNF567	0.388
ZNF660	-0.039
TCEAL3	1.12375
MAGOH	-0.598666666666667
CENPB	0.4525
C19orf7	0.114375
LOC388965	0.27775
ZCCHC13	1.176
JMJD1A	-0.9697
HIST1H4H	1.183
TBRG1	-0.9489
GPC3	-0.793125
TAF1C	-0.73175
EBNA1BP2	-0.954166666666667
CIAPIN1	-0.756
PDGFRA	0.272555555555556
CSTB	-0.187875
CENPI	-2.48516666666667
GTF2E2	-0.665166666666667
RPP21	-0.99075
CCNF	-1.38316666666667
KCNQ3	0.6095
FAM79A	1.608
SLC22A12	0.444
NOVA1	1.268
FZD3	0.6019
AKAP8	-0.70275
SOCS5	0.52575
CFDP1	-1.46825
DLG5	0.19275
PGM5	0.71475
C1orf144	0.358583333333333
HDAC10	-1.654
RND2	-0.4755
C20orf199	-0.269
RNMT	-0.642375
SLURP1	1.216375
ASTN1	0.082125
SH3BGR	-0.25925
MYCL1	-0.905625
ZHX1	0.413666666666667
CENPK	-3.123
FOSB	1.2847
LOC643406	0.032625
C2orf59	-1.112125
TMEM135	0.348
SLC27A2	-1.8585
KRT33A	1.4125
OVOL1	1.48985714285714
PAMCI	-2.1035
S100A7	0.467
ZNF789	-1.788
HARS2	-0.34425
RPL23A	-0.651833333333333
TCF23	-0.32675
UPF3B	-1.98325
C17orf78	-0.6945
HLA-DOB	1.27666666666667
C14orf142	0.4535
TEKT5	-0.1615
DMWD	0.3085
POLD1	-1.83233333333333
GSCL	0.3285
CALD1	1.1792
SCRT1	0.863833333333333
AIG1	0.97825
UNC84B	0.06275
ZNF404	0.03375
TMED6	-3.30325
KIAA1462	0.663
LRRC27	1.1365
PYGO1	-0.543
PIGU	-0.9225
ALAS2	-4.62416666666667
WRNIP1	-0.33075
CNNM3	0.168
ZNF2	0.49425
ST3GAL5	-0.676916666666667
MRPL23	0.1695
TSSK6	-0.53975
PSMA6	-0.3
C16orf70	-0.47275
KIAA1602	-0.1455
ALMS1	-0.00950000000000001
DCN	3.804375
TMEM132D	-1.275
SUCLG2	0.33275
ABHD14A	0.6075
DEXI	0.102833333333333
AMPD2	-1.20133333333333
IFNAR2	0.0546666666666667
CYB5A	2.2653
TLOC1	0.6695
NXF5	-0.719833333333333
NRBF2	0.045
KCTD3	0.272
ITGAE	-1.25116666666667
SLC30A3	-1.623
ZRF1	-1.3105
IFRD2	-0.812875
XAB1	-0.25225
PYCR2	0.2805
SERPINB3	-4.1985
TMLHE	0.0749
GEFT	-1.13
ABCA5	-0.965875
EMR4	0.101333333333333
TSFM	-0.74725
HIST3H2BB	0.5015
ARHGEF19	1.16975
TSPAN17	0.114333333333333
ABCC8	4.339
MAP1S	0.545666666666667
C22orf36	-0.6415
BNC2	1.11757142857143
HIST1H4A	-0.983
NDUFS3	-0.348333333333333
WDR3	-1.02816666666667
XKR4	-0.528333333333333
TTC33	-1.33507692307692
STMN2	2.8135
CPN2	-0.402666666666667
HSPC105	0.493375
PCOLCE2	-0.41125
C3orf55	2.0095
KLHDC9	1.7475
TBC1D23	0.53725
ATXN2L	-1.35975
MAP2K3	-0.0224999999999999
SCAP	-0.11475
ZNF486	1.57266666666667
C20orf96	0.51975
NARS	-0.05275
ADAMTSL1	-0.302857142857143
PRCC	0.857166666666667
CCDC126	1.1565
ZNF675	1.114
CALCOCO1	1.903
ANKRD43	5.006
CWF19L2	0.168666666666667
ZBTB32	2.098
BRAF	-0.309
ODF4	0.2745
MGC14376	0.9135
HORMAD1	-1.62666666666667
AAK1	0.376333333333333
PEBP1	-0.177916666666667
TNFSF5IP1	0.0835
DKFZp564N2472	0.52
RMND1	-1.286375
IGKV1-5	4.605
COL1A2	4.98425
SERPINA5	-0.77925
AANAT	0.3385
C19orf21	1.43483333333333
GEMIN5	-0.385
UBR4	0.0281666666666667
LTBP3	1.43583333333333
AMHR2	-2.5175
PROCR	-0.942
MYBBP1A	-1.44825
C20orf39	2.62516666666667
ZNF697	-0.32475
PASK	-0.706
ZNF776	0.905833333333333
RFXDC2	0.168375
KIAA0467	0.33525
C10orf96	-2.08775
ZNF503	2.991
GULP1	-1.33708333333333
KCNE4	1.68933333333333
DKFZp434K191	-1.912125
LOC196913	-0.532
BHLHB4	1.888
CH25H	2.35375
LOC81691	-1.4545
ALPL	1.12957142857143
COL12A1	3.3825
FOLR3	-2.62983333333333
GPR123	0.06375
TRIM62	0.831428571428571
ABLIM1	0.717833333333333
MAST3	0.165
RHBDD1	0.961833333333333
LOC338809	-0.1875
RYBP	1.5575
TTC26	-0.512
ZNF22	-0.196166666666667
ISCA2	-0.3235
RDM1	-2.98275
PIGM	0.687
GNB3	-1.0825
ACTR2	0.6428
HMGB1	-0.42275
EDG1	3.75866666666667
SOAT2	-3.19625
OR10AD1	-0.514
RAP1GDS1	-0.0931666666666667
LCE1F	0.4815
ESM1	-1.86225
RCN3	3.46975
CREBL1	-0.943
DBNL	0.185833333333333
PTGER3	2.842375
USP30	-0.457666666666667
BCL2L12	-0.4265
KIF26B	3.09025
ZNF416	0.92375
ZNF225	-0.00749999999999999
C17orf70	-0.2495
ZNF554	0.059
RAE1	-1.24483333333333
TNIK	1.10383333333333
ACTN3	0.903
MGC45922	1.348
CCNA1	-1.129
RYK	0.5235
IL26	0.569
LRP3	1.222
QARS	0.64225
SOX7	1.37814285714286
BID	-1.13875
OR2S2	0.581
CXCL14	6.25325
C11orf47	-0.458
MGC29891	1.173
HSPB8	-0.0863
PRDM14	-1.728
NUFIP2	-0.364
MNAT1	-0.775375
