Hybridization REF	TCGA-A2-A0T5-01A-21R-A084-07
TMEM86A	1.8475
EPHA2	-0.618166666666667
C10orf46	0.60495
TCHH	-1.78266666666667
C3orf30	0.312
LOC285636	-0.117333333333333
PAIP2	-0.2455
CYP2U1	-0.326625
C12orf34	1.3095
SARS2	-0.3255
ZCWPW1	1.26175
SAMD12	1.414
KIAA1430	0.514
ACAT1	-0.25025
MEOX1	1.336
ADAMDEC1	4.3895
PHKA2	-0.79375
CARD11	-1.17866666666667
CALML4	-1.55
TSSC1	-0.10225
TMEM45A	-0.766777777777778
MPP7	1.324875
POU1F1	-0.29275
SLC2A13	-1.401
FBN2	0.0838571428571429
ZC3H7A	-0.0957
LAIR2	-1.4175
ST3GAL1	0.224833333333333
LCT	-2.18775
GEMIN8	0.97
KLF16	0.9697
HIF3A	-0.1861
FAM44A	-0.145571428571429
AQP10	-0.6501
PLA2G2A	-0.0235
FOLH1	1.35683333333333
C20orf186	0.156
MAPKAP1	-0.304375
SPRR2D	-1.3315
UBQLN4	0.7625
RSHL1	0.482833333333333
PIAS3	0.27325
MRPL24	1.661
GREB1	-0.66825
FAM27E3	-2.0725
NUP62CL	-1.264
NEUROG3	1.5725
REEP3	1.0065
MARK1	3.007375
LMBRD1	0.3695
PRPF19	-0.8645
PNMT	1.0325
CTGLF1	-1.548
SLC25A16	0.2745
EIF2B3	-1.196
RPA2	-0.38225
PAK6	1.33833333333333
CCDC26	-3.816375
SEMA3E	2.89
MXD4	0.8659
TNFSF10	3.542
SMARCB1	-0.2685
DTX3L	0.5955
PLA2G4E	0.1525
PPAP2A	1.4005
ULK1	-0.54975
TAS1R3	0.3535
SLC2A3	-3.26263636363636
ARID3A	-1.8345
GNG5	-0.584
ACOX1	-0.5807
KIF5B	0.0335
NUP153	-0.6465
MUC7	-0.0525
CSDE1	-0.234714285714286
CLPTM1	-0.5635
C3orf23	-0.075625
LRRC17	0.033
TTYH3	-1.116125
ATP5B	-1.4275
ELF3	1.6042
CPSF3L	0.245833333333333
ZNF665	0.583
TLR6	0.1068
GPI	-1.121375
RAD9A	-0.3995
NDST4	-3.2465
AGPAT3	0.564083333333333
MAGI3	1.891
ADORA2A	1.572
CACNG7	-0.053
CAMK2D	0.180428571428571
CCHCR1	-0.8475
RPS27A	-0.09
OR10G7	0.547666666666667
GCM2	-0.372
FAM135B	2.003
E2F1	-1.9875
PLCB3	0.6785
OR2AE1	0.406
COIL	0.197166666666667
CDC25C	-1.7005
RAB11FIP2	0.25075
TSC2	0.532
CTGLF5	-1.9965
CCDC108	1.0643
OR13C4	0.19225
C10orf81	5.087
PTPRB	1.378
ACP2	0.189
LAG3	-1.03925
MRPL54	0.39175
LOC201175	1.3275
ITGB1BP3	-0.6345
SPTAN1	0.461
SIPA1L2	1.05375
RCAN2	-0.508
CDX2	-0.5785
ECOP	-0.203
ACTR1A	-0.212857142857143
PPARG	-2.0265
BBS10	0.0328333333333333
TMEM44	-1.597375
BPIL2	0.186
CITED1	-0.63125
IRF6	4.6415
PRDM4	0.038
RRP9	-0.768666666666667
OR10H4	0.37975
IL31RA	-0.28625
GNB1L	-0.8035
MYBL2	-2.06025
ZNF407	0.793166666666667
PPIG	-0.402
TTC18	2.008
RPSA	0.0125
MAPT	2.337875
MRE11A	-0.0907142857142857
C8orf37	0.404666666666667
RASGEF1C	-0.1765
STBD1	-0.1405
CTAG2	-0.615166666666667
MGAT5B	-2.43783333333333
ECM1	2.663
RLN1	1.082
PARP14	0.208125
EPB41L1	0.1755
HOXA3	-0.336083333333333
MAGEA9	-4.46575
RPS8	0.278833333333333
RPS19BP1	0.0665
FOXJ2	0.120125
C10orf76	0.3745
IL17RE	0.2785
C10orf65	-1.3145
ZNF343	0.0731666666666667
FBXO33	-0.56
UHMK1	1.0523
LY6G6C	0.0015
FGF19	-1.40025
C14orf128	-0.252833333333333
IFIT2	0.710875
TIGD1	-0.8975
S100G	-0.145
GUCY1B3	1.9105
NR3C1	-0.0397
CORO1B	0.275
PARP11	0.2685
DNALI1	5.14866666666667
OR4N4	-0.262
MAP2K6	-0.126833333333333
FSTL4	0.19425
ANKRD47	1.328375
TMEM171	-0.4115
PNLIP	0.902
YY1	-0.136166666666667
CCDC138	-1.3235
AASDHPPT	-0.4211
CKS1B	-0.3346
MCM3	-0.9335
ANAPC7	-0.455166666666667
FAM110A	1.33375
CDC37L1	1.29266666666667
THTPA	0.80875
NBPF20	-1.2685
WDR24	0.7645
NPTX2	-2.08825
CBLB	0.417166666666667
CETN1	0.468166666666667
RPUSD1	0.601
FAF1	-0.525
CDK6	-2.6364
HMX2	0.145
CSK	-0.4885
TEAD2	0.882
SNAP25	-0.45875
TUFT1	1.3877
TMTC3	0.159
LCK	-2.5885
SGOL1	-1.47
AKTIP	0.12
FURIN	0.2335
SOX12	-0.731666666666667
DEFB103A	-0.6505
RAMP1	2.54975
KIR3DX1	-0.4985
GAS2L3	-1.05525
PDE8A	-1.5662
EDN3	2.592
GMIP	0.51425
SF3A2	1.13625
FN3KRP	0.061
SMAD7	0.52475
RHBDD2	-0.214
OR11H6	-0.0615
PPP1R3B	0.6236
C9orf23	0.08375
CADPS	-1.8635
GOLGA8A	-4.327625
TMEM57	0.501333333333333
RGL3	1.681
S100A14	4.10575
FGFR2	1.3183125
XRCC3	-0.7265
RTN4RL2	0.557
MGC3771	1.82
GH2	0.5355
BTBD2	0.28775
LMO2	-0.09675
RDBP	-0.472
ACRBP	-0.96375
AMY2A	2.37425
DUOXA1	1.5105
PTK7	0.2815
TWF2	-0.4065
FAM80A	-2.68425
TNNI2	-1.979
GLT25D1	-0.638
OCC-1	-1.76025
CYC1	-0.488666666666667
RPL22	0.516818181818182
MORN3	1.73216666666667
DISP1	2.26775
PRB2	0.3235
CHUK	-0.65525
HR	0.96725
CCDC134	-0.331
DENND4B	-0.74625
C14orf130	-0.422875
RAB33A	-1.91275
DCST2	0.5875
TNMD	-2.34975
PEX7	1.21725
FAM62A	0.199
SRD5A2L	1.32125
IL22	0.10575
RPS26	-1.2655
HOXC5	0.517
SPATA6	1.1145
FLJ38482	0.39025
ZNF234	0.7185
C18orf22	0.88575
SPATA22	0.08275
THOC1	0.22425
CYP7B1	2.5535
KCNC3	0.85175
C8orf42	0.1165
ALDH1B1	0.569166666666667
CCDC100	-0.2066
ARMC4	-0.5435
FAM18B2	-0.03075
SLC44A1	0.898875
FBXO17	-1.41883333333333
C6orf107	-0.233
C19orf29	-0.031
ZC3HAV1L	0.105
PARP6	-0.2748
SULT2A1	-4.636375
C1orf159	-0.25175
TMC1	0.20225
CHST14	0.194625
GAMT	0.766833333333333
SMCP	0.235666666666667
TSPAN33	0.006
MIDN	0.31875
NOX4	2.7865
RNASEN	-0.717
TBX1	-1.38316666666667
SALL2	-0.61275
C10orf35	1.0435
CYP2E1	-0.6
LRFN2	1.59116666666667
ACO1	-1.45266666666667
IQCG	1.8023
MEGF9	1.686
TM7SF4	0.57375
PLEKHA1	0.8306
STK33	-1.34625
C1orf210	2.3955
SNUPN	0.3301
KIAA0406	-1.1236
C20orf29	-0.16325
TMEM55B	-0.44325
OSTM1	-1.22775
CLCN7	-0.036
OTP	0.0945
FLJ23049	1.64025
HEATR4	0.661
MAP3K10	0.712333333333333
PCDHGA9	0.737
AMDHD2	0.22075
LCTL	-1.5605
PDCD2L	-0.57675
CABLES2	-0.55825
SLC5A9	-0.3935
CLCA2	0.701666666666667
MGC16025	-0.899
STRAP	-1.13983333333333
C20orf196	-0.47
RRBP1	-0.069
NAT13	-0.7965
MAT2B	0.589375
CSNK1D	-0.930166666666667
KIR3DL1	0.5775
PRKAG3	-0.609
ZNF599	0.3025
PRM3	0.8805
PER2	1.39283333333333
ASPHD1	-1.4375
PRMT6	0.05975
KCNE1L	0.913642857142857
FAM118A	-0.953833333333333
TAF4	-0.7165
NDUFB6	-0.9915
TRIM9	-1.06616666666667
PMFBP1	-1.30075
KY	0.5215
DKFZp762E1312	-2.84381818181818
CSMD1	-0.771
TBP	-0.527
OR1Q1	0.238333333333333
RETNLB	0.05975
HPGD	2.0635
DNAJC12	3.155
FKBP1B	-0.9235
ANKRD24	-0.0961666666666667
CXXC5	0.911666666666667
IL3	0.33775
DRAM	0.2326
PTCH1	-0.789
TP53BP1	0.21225
SLC17A7	-0.050625
COL25A1	-0.7522
AMACR	-0.103166666666667
RHCG	-0.304
VPS13A	-0.782333333333333
FAM55D	-0.6395
PRPF38B	-0.561583333333333
OSBPL6	-0.877
PFDN5	0.5782
CMTM6	0.08225
KCNK12	-1.5895
RP2	0.1155
C16orf52	-1.04775
PICK1	0.6035
IFNE1	0.192666666666667
SEMA4B	1.08875
TYRO3	-2.316
OR12D2	1.026
CSNK1A1	0.025
FANCF	1.30525
LONP2	0.459
TBL1Y	0.10075
LDOC1L	0.232875
CCNC	-0.445
C3orf60	-0.655
CHKA	-1.59675
UBAP1	0.267
MAP3K1	1.5105
ANKRD9	-1.38075
FAM92A1	-0.873333333333333
GAB2	1.12575
AZU1	0.06525
DIS3	-0.47375
C21orf109	-0.87975
IQCB1	-0.42
SPATS2	-0.6755
EFCAB3	-0.593
PRB3	1.05425
FUZ	0.684
ZNF813	0.300125
BMPER	-1.33766666666667
HEG1	-0.0765
ALS2CR11	-1.58575
SURF2	0.1565
PSMC1	-0.536416666666667
OR2D2	0.6215
SLC7A8	1.96983333333333
C4orf40	0.43
SPATA7	0.51375
MAZ	0.130416666666667
PIN4	0.61775
PDE1A	-0.07025
TAF6L	0.0348333333333333
OR2T34	0.1645
KIAA0284	0.4265
ACADS	0.200363636363636
MKRN2	-0.4925
C18orf56	-2.40825
MS4A6E	0.223833333333333
GALNT4	0.5833
C22orf31	-0.018
FLJ36070	1.6665
PSME4	0.377
TFG	-0.3259
EPHX2	2.20475
ANXA5	-0.414
KRTAP1-1	-0.374
BATF	2.547
KARS	-1.357
MSTP9	-0.416
GPR26	0.5645
CCDC72	-0.2265
TEF	0.745
FOXK1	-0.707
PRLHR	0.802
EMX1	0.834
C11orf30	-0.4855
ICK	0.494625
THSD7B	0.18925
C21orf100	-1.1155
DUOX1	1.869
EFCAB4B	0.40625
UBE2G2	-1.35233333333333
C3orf54	0.80525
PARP1	0.35
FAM60A	-0.694083333333333
C6orf146	0.03075
OR9K2	0.6905
DDX55	-1.43933333333333
RPS15	0.509333333333333
ZNF618	0.9465625
DKFZp686D0972	1.569
SSPO	-0.8425
SHFM3P1	0.96
CPA6	-0.166
JAG2	0.5215
DEFA3	0.331
PPBPL2	-0.0182
CD34	3.890375
SLCO4A1	-3.20375
AFG3L1	-2.58016666666667
SHD	-0.346
RP13-122B23.3	-0.696666666666667
PRKCSH	-0.481333333333333
DPH5	0.349
HLA-F	1.295125
TBC1D4	-0.1985
RIG	-0.3625
GLUD1	-0.112333333333333
HNRPCL1	0.98075
HBXIP	-0.77275
RNF207	-0.133
APIP	-0.25775
PLA2G3	1.93266666666667
CCDC84	-1.82625
MYLIP	0.672615384615385
PHIP	0.0895
AARS2	-0.424166666666667
DHX32	0.3935
SCAPER	-0.662166666666667
MEN1	0.224125
NIP7	-1.33975
FLJ25404	0.5705
FASTKD3	-0.7105
TMEM158	-2.11891666666667
RARA	1.2215
BDH1	1.0205
ANKRD16	0.761
CARM1	0.34
SS18	0.511333333333333
IKZF2	-0.782166666666667
MYD88	0.370375
PML	0.4527
TAF1A	-0.15675
CBFB	-1.362
HIST1H3H	-0.408833333333333
C7orf29	-2.06025
COMMD4	-0.623166666666667
DPP3	-0.775
DAB2	-0.00475000000000001
LOC388882	0.0595
YPEL4	-0.4595
AGBL3	1.43475
LRP6	0.2144
SERPINH1	-0.257416666666667
TLE1	-0.564
CD244	0.477833333333333
ZDHHC15	0.16075
MGLL	0.9406
PLDN	0.208583333333333
LOC654346	0.868
FAP	2.5375
GPR37	0.257333333333333
SCARA5	0.158
EBF4	1.57054545454545
LSM6	-0.549
MLLT1	-0.1013125
SLC5A12	-0.244
A2BP1	-1.24033333333333
COPS5	-0.0213333333333333
TPM4	-0.290142857142857
TNFSF4	0.131333333333333
ACADSB	2.21655555555556
HERPUD1	-0.3575
BCL2L11	0.226888888888889
CEP78	-1.408875
CDCA3	-1.644875
WBSCR19	-0.3398
MYO1A	-2.169
PPEF1	2.63416666666667
LOC440348	-0.88475
CPEB2	0.96175
BPTF	-0.51475
RPL21	0.3908125
GSX2	-0.216
ADPRH	0.9075
C17orf68	0.723
KCNS1	-0.42
MLLT6	0.0889
PIWIL4	-0.213
RNF26	-1.01775
RAP1B	0.441375
ADAMTS1	-2.0962
ZNF571	0.62875
P2RY6	-0.2735
TRIM21	0.5575
CADM3	0.88325
NLRC5	-0.0265
ADRA2B	-0.319333333333333
LOC90835	0.703
PCF11	-0.0755
LOC400451	1.7245
GLTSCR1	0.7349
C17orf88	-0.650666666666667
CDH16	-1.86
FGF7	1.8325
PCSK4	0.1275
NPC1L1	0.577
TAT	1.86275
TBCA	-1.16225
MGC33407	-0.09325
GPR115	-0.993875
CYGB	0.098
FNBP4	-1.19816666666667
C12orf43	-0.0295
CBL	-0.4372
CLECL1	0.50525
PPAPDC1A	1.39825
WDR25	0.627333333333333
SGCA	0.3455
C22orf29	-0.1535
YIPF1	0.87075
GALK2	-0.319
RAB3B	-3.53133333333333
LOC440087	-1.02175
UCP1	-0.7105
REEP5	1.2905
FADD	-0.0278
FOXA1	2.863375
CACNA1A	0.5735
ABI1	0.441
GRIN2D	1.0125
SLC1A4	0.2435
LOC401127	-0.6495
HINT2	-0.11825
PLD4	1.43216666666667
ZNF286A	-0.807
ENY2	-0.856
IL1F6	0.278
PXDNL	3.60825
C20orf79	-0.55975
TNFSF13B	2.17816666666667
DENND3	-0.14875
JARID1D	-2.8295
HIST1H2AK	-0.08725
LOC93349	-0.8442
SSH1	-0.8002
ENSA	0.40975
LOC219854	0.291833333333333
CKAP2	-1.3835
DKFZP564J102	-0.263666666666667
MGC87315	-0.4095
HNRPAB	-0.94875
AMH	-1.4285
ZNF526	0.8475
BRUNOL5	0.1094
CACNG3	-0.108333333333333
TRPM1	-1.415
PPP2R1A	-0.117
COL2A1	-0.44175
DDN	-0.0116666666666667
FLJ25770	1.14725
HK2	-0.906230769230769
ELOVL6	-0.559125
MDK	-1.79075
EPHX1	-0.3395
RASSF2	0.422
DKFZP434B0335	-0.9965
DLX3	-0.486125
PRTN3	-0.0695
AVPR1A	-0.088
C21orf125	-1.767
TNFAIP8	-0.00216666666666667
GNB2L1	0.26725
CALCRL	2.17
SCGB2A2	5.48983333333333
UBXD7	-0.54175
ZNF674	-0.716
TMEM35	-0.206125
BRSK2	-1.107
HECTD3	0.022
TMEM188	-0.637333333333333
LGALS9	1.190625
SCARB2	0.359583333333333
USP34	-0.0855
C17orf28	1.36258333333333
ZDHHC23	-0.74575
AQP12B	0.068
SLC16A3	-2.629625
APLP2	0.0125
ITIH2	-4.14425
MICAL3	-0.139125
TNNI3K	0.6237
HDAC2	0.01125
PRR7	0.1157
THBS2	-0.08
LOC751071	0.234833333333333
CA2	-0.707833333333333
RANBP17	0.2595
RLN3	-0.217
CRYZ	0.28
GBAS	-0.100166666666667
TAS1R1	-0.313
MPZL3	0.718
PCDH8	-0.862
HSP90B1	-0.266083333333333
KCNK15	0.624
TNIP2	-0.0913333333333333
GPR146	-0.51025
NOL6	0.22525
SPC25	-3.10844444444444
STEAP2	3.70121428571429
VAMP3	-0.455333333333333
TCIRG1	-0.57225
ZP4	0.334666666666667
PARL	-0.300125
TRIM39	-0.0183333333333333
KIAA1305	0.28425
CRNN	0.1275
GRN	-0.29725
HSH2D	0.023
SCAMP1	0.52375
KIAA1913	1.25525
PTS	-0.69925
BANP	0.249357142857143
PRKACG	-0.09725
ADCY6	0.379333333333333
C16orf46	0.425
CYP51A1	0.14275
DDC	-3.50525
ANPEP	-1.39916666666667
PROM1	2.86566666666667
SIGLEC10	1.81375
COPG	0.7705
FAM26E	1.422875
TRIP4	0.16975
SNX3	-0.127
C1orf175	0.621166666666667
PPY2	-0.37875
C14orf152	0.26375
FTSJ1	-0.826666666666667
DST	0.8433
LOC554235	0.1555
GLRX5	-0.1035
C20orf12	0.9787
CAB39	-0.279666666666667
MSH2	-1.29583333333333
PIP4K2C	0.1925
CYLD	0.142875
WTAP	0.271125
MGAT4A	1.10544444444444
TSC22D4	-0.6387
CHRM2	-1.054
PPYR1	0.309666666666667
CCNH	-0.955833333333333
RRM1	-0.44025
ECAT8	-2.7585
LOC400120	0.11975
GABRA4	-0.048875
C14orf4	0.994333333333333
C1orf59	-0.7065
CTDSPL	0.702916666666667
NHEDC2	-0.079
PDE11A	-0.631666666666667
KLHL29	0.0965
CD5	-1.0427
TSPAN9	1.5216875
WDR67	-1.31325
THUMPD1	1.0554
C18orf17	0.685
CLYBL	0.735
FLJ13231	-0.836
CMBL	0.87525
LECT2	-0.2785
NKAPL	1.6725
LOC654780	0.6095
OR4C6	-0.1565
RAB30	0.537833333333333
TSSK4	-0.1835
TMEM163	0.5145
OSBPL11	0.0488333333333333
GNB5	-1.81066666666667
CCL21	1.27075
C1orf121	0.283833333333333
FMO2	2.1865
RPTN	0.9055
MSTN	-0.317
VCL	-0.0459285714285714
FYTTD1	-0.172
C11orf1	0.74775
CCDC88C	-0.1004375
HFE	-0.349833333333333
MOGAT1	-0.283
FAM125B	0.2015
IRGQ	0.3495
RAVER2	-0.31325
AKAP5	-0.643
SSSCA1	-0.75925
C11orf63	2.09525
ACTG2	3.6969
PORCN	-1.337
DTL	-1.19681818181818
TMEM151	0.5985
FAM122C	-1.31125
RSAD2	1.4941
BAT4	-0.353
KRTDAP	-0.0291666666666667
MYH8	0.257625
CRTC3	0.25475
LRRFIP2	0.5057
INTS4	-0.0681666666666667
TTN	-1.47016666666667
SLC26A5	0.923
PLLP	-0.14875
RGS6	-0.65025
SRGAP3	0.62225
ZNF525	0.3685
NBR2	0.166166666666667
C13orf1	-0.1758
ZNF137	0.1895
CEP27	-1.98425
BEST2	0.41
RNF121	-0.64225
DMRTC2	-0.1095
C8orf76	0.14225
BCCIP	-0.41625
MEST	0.0745
HTRA2	0.043
ANGPTL2	-0.43825
ILKAP	-0.345833333333333
ERAS	-0.56
HBS1L	-0.653875
CPA5	-0.207
TMEM30A	0.457
CD300LF	1.416
WISP3	3.7155
CRK	0.620714285714286
PDS5A	-0.2115
BRPF3	0.325166666666667
NEDD9	0.915875
SMPDL3B	2.12775
PSG6	-0.18425
PSMD13	0.2535
ETV5	-1.618375
OR51A4	0.3435
BTBD7	0.43625
GSTO1	-1.680875
hCG_16001	1.044
MAD2L1BP	-0.281166666666667
COX6A2	1.104
SCNN1A	1.99416666666667
LSM1	0.160833333333333
UGT2B11	-2.9695
IDUA	0.93475
PPP2R3C	-0.912
COX11	-1.3365
PDZK1	-0.55025
ZNF443	0.491333333333333
MGC21874	1.017
ZNF323	1.5849
KRTAP10-10	0.0185
CXCL6	0.16725
SLC34A2	1.7695
LOC284402	0.394
NPTN	0.654
UPP1	-2.14783333333333
SLC6A9	-0.09
OR7G3	0.08125
CISD1	-0.67
ZNF545	-0.0286666666666666
SYT14	-0.355
NT5C3L	0.328166666666667
ZNHIT3	-0.529666666666667
SNRPD3	-0.51375
KIAA0701	0.175
UNC93B1	0.245
GMNN	-1.238875
SPCS2	0.454666666666667
LOC388524	0.606
NAPRT1	0.354875
PNLIPRP1	0.30925
OR6V1	0.8535
PRKAB1	0.51425
EYA4	-3.74833333333333
KIF20A	-2.21275
ALG10	0.066
ITPKC	0.907
LMX1B	0.738333333333333
RPUSD4	-0.178833333333333
C7orf34	-0.0551666666666667
DLGAP2	0.22625
PFN1	-0.4514
MICALL2	-0.433
ZNF654	-0.5775
SS18L1	-1.292375
SLC16A8	0.2215
MKI67IP	0.324166666666667
ITGB3	0.912625
TCEA3	1.858
CEP152	-2.5505
CLIP1	0.43225
ZNF75	-0.0623125
ATP5C1	-0.824166666666667
NUDT5	-1.01783333333333
PSCDBP	0.1405
UBP1	-0.58475
RBM27	0.04675
C13orf15	1.918
ZNF282	-0.148833333333333
ZNF222	-0.2622
COL10A1	5.88275
PRDM15	-0.695375
TTTY5	-0.0495
FAM9C	-0.267916666666667
C20orf67	-0.075
GNG13	-0.332
F12	1.58725
C1orf41	-1.35875
CPXCR1	-0.409
GSK3A	0.25525
SUPT6H	-0.093
PI16	-0.0908333333333333
ELL2	0.02075
C9orf167	-1.76933333333333
PVRL3	-2.4495
FLJ38596	0.16075
ADAM20	0.19875
GPR89A	0.93
GPR87	1.9745
ZNF30	0.3855
SMR3B	1.24825
ZNF770	-0.1375
TRPC4AP	-0.896166666666667
DKFZP686E2158	0.584333333333333
C2orf28	-0.0606666666666667
FREM1	-1.13933333333333
LAMA4	0.127666666666667
ADPRHL2	0.16075
EIF4G2	0.284666666666667
GUCA1A	-0.17
CTNNA2	-0.881625
NUDT15	-0.712666666666667
CEPT1	-0.0213333333333333
ZNFX1	0.2016
CCDC92	0.809
TDRD1	-0.457
KCNK5	-0.9765
ETNK1	0.222333333333333
LTA	0.2685
TTPA	-0.0113333333333333
B3GALNT2	0.398125
SC65	0.340333333333333
PEX5L	-1.355875
EPS15L1	-0.2625
MGEA5	-0.99
HIST1H3A	1.103
ING1	0.21825
BCAT1	-4.010375
ORC6L	-3.68818181818182
KLK11	-4.49083333333333
C19orf28	-1.443625
DNER	-3.98425
MED22	-0.643428571428571
ETV6	1.199
CHAC2	-1.632
CD300E	0.259
CEBPB	0.734333333333333
ZNF398	-0.31525
LRCH3	-0.278
HMGA1	-1.95933333333333
CAPN7	-0.117833333333333
MGC5566	-2.88175
CCL3	1.58225
NANOS1	-1.1605
ZFYVE19	-0.10675
APITD1	-0.3225
PARD3	0.265125
IRAK4	0.000833333333333334
SERPINI2	0.1355
CEP170L	-0.26725
TTC9	1.229875
MYOM3	-0.23225
MLPH	1.515625
LOC222699	0.1465
NRG1	-0.954416666666667
TBC1D9	2.83427272727273
TTK	-2.17233333333333
ZNF557	0.2985
DDX41	-0.486166666666667
FANK1	2.6875
UBE2D2	-0.28375
PSMB10	-0.265625
MYH7B	0.1765
GABARAPL2	-0.875125
MARVELD2	1.49933333333333
DGCR2	0.578833333333333
UNC45A	0.244333333333333
C6orf72	0.1945
ZNF683	3.10625
GIT2	-0.08175
CASK	0.917666666666667
C14orf161	2.31483333333333
LRRC44	-1.25025
TIFA	0.34375
UTP11L	-0.070625
C6orf65	-1.10775
FDPS	-0.0725
DUSP9	-1.5337
SLC17A8	0.255166666666667
OR51G1	0.230166666666667
NANS	0.0145
OLFML1	1.62475
ATP10B	-1.13375
NPAS3	-0.873
PRKCA	-2.0126
GGA2	-0.2743125
LCE4A	0.608
SPANXN3	0.07025
CCDC115	1.223375
SDCCAG3	-0.775
GLIPR1L1	0.02875
TTC1	0.0155
C17orf76	-0.4025
MAD2L2	-1.5895
HIPK1	-0.3231
LRRC3B	0.0138333333333333
CLN3	-0.104045454545454
C17orf47	0.7345
FMN2	-2.648875
TUBB1	-1.52975
WAPAL	0.252833333333333
C3orf21	-0.41125
SCN5A	-0.1337
SMYD1	0.4785
BEX5	1.5005
ZNF192	0.139
SEC22A	-0.0193333333333333
GRIA2	0.295785714285714
KIAA0825	-1.1215
NUSAP1	-2.46336363636364
LANCL1	-0.11625
C15orf40	-0.6639
ZNF645	0.229375
GPR61	0.41925
NLRP14	0.3645
SNX21	-0.6091
C1QTNF8	-0.0815
C17orf46	0.48775
IFNA8	0.2665
SPRR1B	-1.0965
FLRT1	-0.80925
SNX17	0.00566666666666667
ASB2	-0.230166666666667
HBG1	-5.794
RPRML	-2.35975
JOSD2	0.355
PLSCR3	0.4385
SPOCD1	0.0111666666666667
RAB39	-0.6525
GHRH	0.760166666666667
ITIH5L	0.161
C17orf37	0.1795
SMCR8	0.5235
DPY19L2P3	-0.8475
IL11RA	-0.0513333333333333
GDF3	-3.84233333333333
RPS6KB1	-1.24325
DNAJC19	-0.0823
TOP1	-0.2875
CRCT1	-0.682625
MPST	0.612
DPM2	0.29675
FAM38B	-0.169166666666667
SLC18A1	-2.031
FARP1	0.207
PAX7	0.189
TUBD1	-1.36325
GNL3	-0.241625
BTG2	2.75906666666667
NDUFS6	-0.914
C1orf79	-1.179
ERAL1	-0.26525
ECHS1	0.37675
VPS4A	-0.975833333333333
CYP11A1	-0.0285714285714286
ABCC6	-0.554857142857143
PBX4	-3.237
MOSC1	0.100125
NCF4	0.70025
HYMAI	0.423
NAGPA	0.0805
OTOP2	0.376
ACOT12	0.206
MTHFD2L	-0.302625
LOC441376	2.12275
C19orf34	-0.519
RAB1B	-0.0675
ALDOAP2	-0.7845
NTRK1	-1.654
ARTS-1	0.2055
SLC6A11	-0.00249999999999997
NAP1L2	0.08325
CNGB1	-0.187166666666667
EPB41L4B	-0.0139166666666667
FAM134B	0.285
HS3ST3A1	-1.29566666666667
CPXM2	4.82675
SIRPB2	0.551
CHORDC1	-0.679666666666667
TRIB3	-1.1925
SLC2A5	0.3905
C2orf49	-0.619
DDX5	-1.092
OR5L1	0.896
ANAPC4	-0.562333333333333
ZSWIM1	0.19225
LOC93622	0.0115
KCNK3	0.4373
RP11-35N6.1	1.1475
ZFP161	0.403
AQP9	0.37325
SLC15A2	1.30616666666667
MREG	1.31433333333333
OR9I1	-0.0815
PDLIM2	0.36175
ADAM7	0.5505
GSTCD	-0.301166666666667
WDR21A	0.340375
SLC12A8	1.3205
TMEM174	0.18
IGSF3	0.671166666666667
LRRN1	0.56825
LOC402117	-0.1305
SRPK1	-1.42216666666667
LY6K	-1.0221875
NFIA	2.5995
PTCD3	-0.251
LEP	0.044
PCDH21	-0.333333333333333
MAPKAPK2	0.983857142857143
NMNAT1	-0.484833333333333
LHFPL2	-0.019375
C9orf43	0.40425
DIP2A	-0.550166666666667
ACTR8	0.05725
CCDC34	-0.56725
PTPN22	-1.528125
ITGA3	0.57575
FAM129C	0.40475
RABGGTA	0.293
UNC45B	0.3795
KIAA1033	-0.497375
ZNF510	-0.3475
CYP2D6	-0.6595
SLC26A10	-1.844
STX8	0.168
LUZP1	0.25825
WDR89	0.429166666666667
EIF4G3	-0.2875
C5AR1	0.46125
ZNF623	0.5665
A2M	1.45975
TGM7	0.4395
GRPEL1	-0.209833333333333
LMNB2	-0.8793
ROCK2	-0.140666666666667
SNX16	0.512375
CCDC66	-0.37375
ANXA3	1.091
KIAA1609	-0.261125
EED	-1.125
RNF32	0.542833333333333
HES1	1.0892
CLC	0.403
ISL1	0.0586666666666667
KIAA0528	0.027375
MANEA	0.312125
C1orf61	-2.3945
hCG_2001000	1.099
RAPGEF6	-0.1909
KIAA0020	-0.328666666666667
NEIL1	1.36475
C16orf45	0.85625
RBM10	-0.033
C10orf125	-1.796375
MRS2L	-0.4955
DNAH17	-0.5905
C19orf10	-0.855
C1orf160	0.01875
SLFN12	0.48975
EXOC3	-0.2755
HIST3H3	0.3955
NCOR2	-0.1145
TNFRSF9	-0.21975
MFSD8	-0.1385
ALX1	-3.41366666666667
NOL1	-0.81875
PODN	2.5605
TIAL1	-0.9925
HIST1H1E	-0.9285
NPY6R	0.30575
TM4SF4	-0.68225
CORO2A	0.86725
ETNK2	0.702833333333333
APOE	0.3668
ANGPT4	1.161
HDGF2	-0.21375
G30	0.0315
ST8SIA4	-0.711
F2RL1	0.85125
FAM19A4	-1.9785
CCAR1	-0.57325
B3GNT7	0.57575
OPHN1	-0.8485
DSCR6	-1.248
C21orf13	1.55033333333333
GAS2L1	0.3305
RFX3	0.575
COPS4	-0.28875
BCHE	-4.24383333333333
BCL2	2.975125
HBZ	-3.11916666666667
ARL13B	0.0735
MAPBPIP	1.324625
MYO15B	-0.955
SPZ1	-0.22125
KIAA1324	3.20711111111111
PLCL2	-1.008125
C4orf29	-0.8785
