Hybridization REF	TCGA-A2-A0T7-01A-21R-A084-07
CCDC108	-0.1872
OR13C4	-0.02925
C10orf81	5.37275
PTPRB	1.596
ACP2	1.47375
LAG3	-0.133
MRPL54	-0.5235
LOC201175	-1.028
ITGB1BP3	-1.97075
SPTAN1	0.0443333333333333
SIPA1L2	0.64525
RCAN2	0.1205
CDX2	-0.0605
ECOP	0.73975
ACTR1A	0.0645714285714286
PPARG	-0.803166666666667
BBS10	0.847333333333333
TMEM44	-0.774625
BPIL2	0.0815
CITED1	0.3805
IRF6	3.7105
PRDM4	1.42783333333333
RRP9	-0.7365
OR10H4	0.1105
IL31RA	-0.29775
GNB1L	-0.589
MYBL2	-1.832125
ZNF407	1.00383333333333
PPIG	-0.021
TTC18	1.564
RPSA	-0.044
MAPT	0.62275
MRE11A	-0.6275
C8orf37	0.993833333333333
RASGEF1C	0.652166666666667
STBD1	0.62175
CTAG2	-0.557166666666667
MGAT5B	-0.632
ECM1	1.380625
RLN1	0.892
PARP14	1.395
EPB41L1	0.9612
HOXA3	-0.0451666666666666
MAGEA9	-4.61825
RPS8	-0.0605
RPS19BP1	-0.28825
FOXJ2	0.412375
C10orf76	0.752625
IL17RE	0.22775
C10orf65	-0.5815
ZNF343	0.962333333333333
FBXO33	-0.397125
UHMK1	2.1478
LY6G6C	-0.1455
FGF19	-1.572
C14orf128	0.2165
IFIT2	1.93775
TIGD1	-0.833
S100G	0.291
GUCY1B3	2.674
NR3C1	-0.4381
CORO1B	0.543
PARP11	0.0998333333333333
DNALI1	3.55783333333333
OR4N4	0.015
MAP2K6	-0.594166666666667
FSTL4	0.92975
ANKRD47	1.06625
TMEM171	-1.0935
PNLIP	0.47025
YY1	0.221166666666667
CCDC138	-1.32233333333333
AASDHPPT	-0.5484
CKS1B	-0.401
MCM3	-1.508
ANAPC7	0.6765
FAM110A	1.685
CDC37L1	0.783
THTPA	0.42825
NBPF20	-1.2905
WDR24	-0.41375
NPTX2	-1.29925
CBLB	0.887833333333333
CETN1	-0.592833333333333
RPUSD1	0.24675
FAF1	-0.44025
CDK6	-1.4287
HMX2	0.263
CSK	-0.701
TEAD2	1.131
SNAP25	-0.0975
TUFT1	1.3059
TMTC3	1.53916666666667
LCK	-2.17
SGOL1	-0.747
AKTIP	1.27275
FURIN	0.4325
SOX12	-0.375833333333333
DEFB103A	-0.79075
RAMP1	2.32725
KIR3DX1	-0.8155
GAS2L3	-0.55975
PDE8A	-1.3974
EDN3	4.6415
GMIP	0.25125
SF3A2	-0.61125
FN3KRP	0.53175
SMAD7	1.2735
RHBDD2	0.40225
OR11H6	0.4445
PPP1R3B	0.4421
C9orf23	-0.40525
CADPS	-1.8735
GOLGA8A	-3.246875
TMEM57	0.552666666666667
RGL3	-0.498
S100A14	2.35875
FGFR2	2.484625
XRCC3	-0.89775
RTN4RL2	-0.13575
MGC3771	0.885
GH2	-0.391666666666667
BTBD2	-0.229
LMO2	0.4565
RDBP	0.012375
ACRBP	-1.90475
AMY2A	1.3315
DUOXA1	-0.335
PTK7	1.63583333333333
TWF2	0.303333333333333
FAM80A	2.5015
TNNI2	-2.30633333333333
GLT25D1	-0.309333333333333
OCC-1	-1.28925
CYC1	0.297166666666667
RPL22	-0.4275
MORN3	1.70583333333333
DISP1	0.6985
PRB2	-0.39
CHUK	0.68175
HR	-0.17025
CCDC134	0.0425
DENND4B	-1.3595
C14orf130	-0.324875
RAB33A	-0.99025
DCST2	-0.1235
TNMD	-1.21225
PEX7	0.44325
FAM62A	-0.14125
SRD5A2L	0.444
IL22	-0.5455
RPS26	-0.926333333333333
HOXC5	1.6335
SPATA6	1.361
FLJ38482	0.3145
ZNF234	0.844
C18orf22	-0.0725
SPATA22	0.32625
THOC1	0.73525
CYP7B1	3.15825
KCNC3	0.6705
C8orf42	0.504
ALDH1B1	0.889
CCDC100	0.2591
ARMC4	0.76875
FAM18B2	0.45675
SLC44A1	1.042375
FBXO17	-1.5285
C6orf107	-0.27725
C19orf29	-0.534
ZC3HAV1L	-0.65475
PARP6	-0.267
SULT2A1	-4.663625
C1orf159	-1.3295
TMC1	0.110333333333333
CHST14	0.4355
GAMT	-0.422666666666667
SMCP	0.211833333333333
TSPAN33	1.0885
MIDN	-0.145125
NOX4	2.93075
RNASEN	0.088
TBX1	1.2205
SALL2	-0.1035
C10orf35	1.483
CYP2E1	-0.01125
LRFN2	2.01633333333333
ACO1	-1.019
IQCG	1.6219
MEGF9	1.05325
TM7SF4	2.82175
PLEKHA1	0.5978
STK33	-0.884
C1orf210	2.5085
SNUPN	-0.3707
KIAA0406	0.0569
C20orf29	0.12175
TMEM55B	-0.11575
OSTM1	-1.1713125
CLCN7	0.01025
OTP	-0.131
FLJ23049	1.989
HEATR4	0.595
MAP3K10	-0.454
PCDHGA9	0.682
AMDHD2	0.96475
LCTL	-1.4695
PDCD2L	-1.55925
CABLES2	-0.27975
SLC5A9	-0.593
CLCA2	0.340333333333333
MGC16025	-1.0115
STRAP	-1.21383333333333
C20orf196	-0.4295
RRBP1	0.273166666666667
NAT13	-0.127
MAT2B	0.828
CSNK1D	-0.825333333333333
KIR3DL1	-0.212
PRKAG3	1.517
ZNF599	0.8615
PRM3	-0.113
PER2	1.42366666666667
ASPHD1	-2.4725
PRMT6	-0.74975
KCNE1L	-1.30557142857143
FAM118A	-0.772833333333333
TAF4	-0.3145
NDUFB6	-0.715
TRIM9	-0.901666666666667
PMFBP1	-0.78925
KY	1.9295
DKFZp762E1312	-2.29490909090909
CSMD1	-1.042
TBP	-0.606833333333333
OR1Q1	0.393
RETNLB	0.11225
HPGD	-0.00935714285714285
DNAJC12	-1.22133333333333
FKBP1B	-1.40025
ANKRD24	-0.6165
CXXC5	1.17866666666667
IL3	-0.090875
DRAM	1.6973
PTCH1	-0.0615
TP53BP1	-0.23475
SLC17A7	-0.25875
COL25A1	-0.8987
AMACR	0.673666666666667
RHCG	-0.34725
VPS13A	-0.69975
FAM55D	1.337
PRPF38B	-0.731818181818182
OSBPL6	0.325
PFDN5	0.3972
CMTM6	1.152
KCNK12	-2.0365
RP2	0.27175
C16orf52	-1.5605
PICK1	0.4415
IFNE1	-0.482666666666667
SEMA4B	0.92325
TYRO3	-1.84975
OR12D2	0.285
CSNK1A1	0.7146
FANCF	1.1
LONP2	0.296875
TBL1Y	-1.177
LDOC1L	0.19775
CCNC	-0.14675
C3orf60	-0.28775
CHKA	-0.487
UBAP1	0.67675
MAP3K1	1.764
ANKRD9	-0.9465
FAM92A1	0.383333333333333
GAB2	-0.19875
AZU1	-0.27025
DIS3	-0.00383333333333334
C21orf109	-1.1835
IQCB1	-1.032
SPATS2	-0.0983333333333333
EFCAB3	-0.907
PRB3	0.152125
FUZ	-0.516833333333333
ZNF813	0.927
BMPER	-0.582166666666667
HEG1	0.55175
ALS2CR11	-1.017
SURF2	-0.5085
PSMC1	0.5155
OR2D2	0.4765
SLC7A8	1.64683333333333
C4orf40	0.1395
SPATA7	0.61
MAZ	-0.729166666666667
PIN4	0.75
PDE1A	-1.0075
TAF6L	-0.0556666666666667
OR2T34	0.1875
KIAA0284	0.643
ACADS	0.510818181818182
MKRN2	0.2235
C18orf56	-2.0335
MS4A6E	0.067
GALNT4	0.9285
C22orf31	0.1175
FLJ36070	-0.27
PSME4	0.08225
TFG	0.3547
EPHX2	1.416625
ANXA5	-0.498625
KRTAP1-1	0.0355
BATF	0.97325
KARS	-0.75375
MSTP9	0.1315
GPR26	1.082375
CCDC72	0.0955
TEF	0.9345
FOXK1	-0.5161
PRLHR	0.1515
EMX1	1.0095
C11orf30	-0.29125
ICK	0.223
THSD7B	1.29175
C21orf100	-0.6315
DUOX1	1.3915
EFCAB4B	-0.1895
UBE2G2	-1.17016666666667
C3orf54	-0.0765
PARP1	-0.50125
FAM60A	-0.837916666666667
C6orf146	-0.227
OR9K2	0.0895
DDX55	-0.282666666666667
RPS15	-0.77
ZNF618	0.68975
DKFZp686D0972	1.6935
SSPO	0.488
SHFM3P1	0.969
CPA6	0.7075
JAG2	1.326
DEFA3	-0.1235
PPBPL2	0.322833333333333
CD34	3.812125
SLCO4A1	-3.689625
AFG3L1	-0.966833333333333
SHD	-0.65275
RP13-122B23.3	-0.573833333333333
PRKCSH	-0.368166666666667
DPH5	-0.2455
HLA-F	1.651375
TBC1D4	-0.06175
RIG	0.181166666666667
GLUD1	0.0176666666666667
HNRPCL1	1.046375
HBXIP	-1.15075
RNF207	0.0305
APIP	-0.707
PLA2G3	-0.124166666666667
CCDC84	-1.5125
MYLIP	0.970076923076923
PHIP	-0.21075
AARS2	-0.599
DHX32	1.298
SCAPER	-0.520333333333333
MEN1	-0.059625
NIP7	-1.35975
FLJ25404	0.429
FASTKD3	-0.1485
TMEM158	-1.88466666666667
RARA	1.18575
BDH1	-0.0825
ANKRD16	0.77525
CARM1	-0.639
SS18	0.901
IKZF2	-0.0215833333333333
MYD88	1.178125
PML	0.2429
TAF1A	-0.7905
CBFB	-0.991875
HIST1H3H	-0.5845
C7orf29	-1.55125
COMMD4	-0.854833333333333
DPP3	-0.17875
DAB2	0.84425
LOC388882	-0.3185
YPEL4	-0.21575
AGBL3	-0.55925
LRP6	0.0429
SERPINH1	0.601583333333333
TLE1	0.836
CD244	1.11333333333333
ZDHHC15	0.69925
MGLL	0.0837
PLDN	0.5085
LOC654346	1.629
FAP	3.8855
GPR37	-0.714666666666667
SCARA5	1.69933333333333
EBF4	2.17481818181818
LSM6	-0.66325
MLLT1	-0.09425
SLC5A12	0.0395
A2BP1	-1.46333333333333
COPS5	1.164
TPM4	-0.305
TNFSF4	0.413666666666667
ACADSB	1.17833333333333
HERPUD1	0.223
BCL2L11	-0.3735
CEP78	-0.95225
CDCA3	-2.280625
WBSCR19	-0.3317
MYO1A	-2.2095
PPEF1	2.23466666666667
LOC440348	-0.72
CPEB2	0.548
BPTF	-0.0890833333333333
RPL21	-0.3435625
GSX2	-0.0885
ADPRH	1.53083333333333
C17orf68	0.37
KCNS1	0.0823333333333333
MLLT6	0.3592
PIWIL4	0.1085
RNF26	-0.64125
RAP1B	0.344875
ADAMTS1	-1.4089
ZNF571	0.8905
P2RY6	-0.09625
TRIM21	1.1745
CADM3	-0.3455
NLRC5	0.5015
ADRA2B	0.07
LOC90835	-0.18625
PCF11	0.0435
LOC400451	1.008
GLTSCR1	0.0672
C17orf88	-0.970166666666667
CDH16	-1.62725
FGF7	2.142
PCSK4	-1.16016666666667
NPC1L1	0.566833333333333
TAT	-0.011375
TBCA	-0.0435
MGC33407	0.225
GPR115	-0.9335
CYGB	0.403
FNBP4	-0.793666666666667
C12orf43	0.788
CBL	-0.7624
CLECL1	0.52125
PPAPDC1A	2.91225
WDR25	0.441833333333333
SGCA	0.3945
C22orf29	-0.428
YIPF1	1.439
GALK2	-1.59825
RAB3B	-2.38808333333333
LOC440087	0.61
UCP1	-0.552
REEP5	1.558875
FADD	0.7193
FOXA1	3.06375
CACNA1A	-0.202833333333333
ABI1	1.17383333333333
GRIN2D	-0.69275
SLC1A4	-0.7595
LOC401127	-0.823
HINT2	0.0215
PLD4	0.773
ZNF286A	-0.4985
ENY2	0.13125
IL1F6	0.102
PXDNL	0.70125
C20orf79	-0.60075
TNFSF13B	2.71333333333333
DENND3	0.747
JARID1D	-3.307
HIST1H2AK	-0.397375
LOC93349	1.1076
SSH1	0.00389999999999999
ENSA	1.29
LOC219854	0.0535
CKAP2	-1.1179
DKFZP564J102	1.75516666666667
MGC87315	0.3375
HNRPAB	0.5255
AMH	-1.627
ZNF526	-0.014
BRUNOL5	-0.0976
CACNG3	0.0955
TRPM1	-1.397
PPP2R1A	-0.048875
COL2A1	-0.50125
DDN	-0.263333333333333
FLJ25770	0.920666666666667
HK2	-2.08892857142857
ELOVL6	-1.423125
MDK	-0.66775
EPHX1	2.11325
RASSF2	0.967625
DKFZP434B0335	-0.93675
DLX3	1.278375
PRTN3	-0.84
AVPR1A	0.7205
C21orf125	-2.4085
TNFAIP8	-1.051
GNB2L1	-0.12525
CALCRL	2.56125
SCGB2A2	8.1195
UBXD7	0.23475
ZNF674	-0.0895
TMEM35	0.335
BRSK2	-0.428875
HECTD3	0.351166666666667
TMEM188	0.318166666666667
LGALS9	2.10125
SCARB2	1.25666666666667
USP34	0.3315
C17orf28	1.68383333333333
ZDHHC23	-0.46075
AQP12B	-0.4905
SLC16A3	-1.922
APLP2	0.632375
ITIH2	-5.4925
MICAL3	-0.312875
TNNI3K	0.5586
HDAC2	-0.4705
PRR7	-0.5056
THBS2	1.713625
LOC751071	-0.574333333333333
CA2	2.413
RANBP17	0.6255
RLN3	-0.178
CRYZ	0.209666666666667
GBAS	0.3075
TAS1R1	0.24
MPZL3	1.0945
PCDH8	0.7225
HSP90B1	0.626666666666667
KCNK15	1.299
TNIP2	0.4975
GPR146	0.1375
NOL6	-0.323125
SPC25	-2.80344444444444
STEAP2	2.04242857142857
VAMP3	-0.0693333333333333
TCIRG1	0.27075
ZP4	0.215
PARL	0.624375
TRIM39	0.685
KIAA1305	1.009
CRNN	1.5935
GRN	1.49525
HSH2D	0.82525
SCAMP1	0.7976875
KIAA1913	1.4845
PTS	-0.9855
BANP	0.323142857142857
PRKACG	0.35175
ADCY6	1.22683333333333
C16orf46	0.6565
CYP51A1	-0.67075
DDC	-3.38325
ANPEP	1.22083333333333
PROM1	2.2455
SIGLEC10	2.792
COPG	0.9335
FAM26E	2.261
TRIP4	0.53175
SNX3	0.164333333333333
C1orf175	0.6765
PPY2	0.38425
C14orf152	0
FTSJ1	-0.231
DST	0.44415
LOC554235	0.0715
GLRX5	-0.00175
C20orf12	1.3458
CAB39	0.785666666666667
MSH2	-0.975666666666667
PIP4K2C	0.5915
CYLD	0.999625
WTAP	0.1866875
MGAT4A	1.14888888888889
TSC22D4	0.1726
CHRM2	-2.193
PPYR1	-0.132333333333333
CCNH	-0.3175
RRM1	-0.22175
ECAT8	-2.96375
LOC400120	0.11925
GABRA4	0.1265
C14orf4	1.00333333333333
C1orf59	-2.01875
CTDSPL	0.832
NHEDC2	-0.915
PDE11A	-0.8345625
KLHL29	0.163
CD5	-0.3911
TSPAN9	1.417625
WDR67	0.1195
THUMPD1	0.534
C18orf17	-0.7175
CLYBL	0.372333333333333
FLJ13231	0.073375
CMBL	0.19875
LECT2	-0.0625
NKAPL	1.83783333333333
LOC654780	0.71
OR4C6	0.5995
RAB30	0.885833333333333
TSSK4	-0.5555
TMEM163	1.4325
OSBPL11	0.565416666666667
GNB5	-0.711833333333333
CCL21	1.63
C1orf121	0.0475
FMO2	3.36016666666667
RPTN	0.176
MSTN	0.00749999999999999
VCL	0.823571428571429
FYTTD1	0.54575
C11orf1	-0.83275
CCDC88C	0.3046875
HFE	0.829388888888889
MOGAT1	0.095
FAM125B	0.477833333333333
IRGQ	0.334
RAVER2	-0.0525
AKAP5	0.1585
SSSCA1	0.067
C11orf63	0.63675
ACTG2	2.4577
PORCN	-0.734
DTL	-1.68518181818182
TMEM151	-0.03625
FAM122C	-0.90625
RSAD2	3.6267
BAT4	-0.3185
KRTDAP	-1.40133333333333
MYH8	0.3305
CRTC3	0.42775
LRRFIP2	0.4246
INTS4	-0.655166666666667
TTN	-1.28166666666667
SLC26A5	0.3935
PLLP	-0.1525
RGS6	-0.114
SRGAP3	0.379875
ZNF525	0.133833333333333
NBR2	-0.3885
C13orf1	0.1548
ZNF137	0.5905
CEP27	-2.022
BEST2	-0.0875
RNF121	0.635
DMRTC2	2.333
C8orf76	1.415
BCCIP	0.97325
MEST	-2.082
HTRA2	-0.194
ANGPTL2	1.1205
ILKAP	0.229666666666667
ERAS	0.087
HBS1L	-0.648375
CPA5	0.0455
TMEM30A	1.23016666666667
CD300LF	2.37683333333333
WISP3	0.9675
CRK	0.554857142857143
PDS5A	-0.1829
BRPF3	0.374
NEDD9	0.301875
SMPDL3B	0.32225
PSG6	0.492
PSMD13	1.015
ETV5	-1.723375
OR51A4	0.0305
BTBD7	0.587083333333333
GSTO1	-0.666
hCG_16001	-0.8925
MAD2L1BP	-0.600166666666667
COX6A2	-0.6805
SCNN1A	1.7925
LSM1	-0.184833333333333
UGT2B11	-2.81775
IDUA	0.71875
PPP2R3C	-1.01816666666667
COX11	-0.4255
PDZK1	-1.7135
ZNF443	0.678
MGC21874	1.46116666666667
ZNF323	1.6472
KRTAP10-10	-0.2505
CXCL6	0.134
SLC34A2	2.9462
LOC284402	0.6725
NPTN	1.63441666666667
UPP1	-2.05566666666667
SLC6A9	0.2725
OR7G3	0.07625
CISD1	-0.751166666666667
ZNF545	0.272833333333333
SYT14	-0.5445
NT5C3L	-0.146666666666667
ZNHIT3	0.623166666666667
SNRPD3	-0.343
KIAA0701	0.582375
UNC93B1	0.565166666666667
GMNN	-1.615125
SPCS2	0.130666666666667
LOC388524	-1.285
NAPRT1	-0.78625
PNLIPRP1	0.14925
OR6V1	-0.001
PRKAB1	0.42775
EYA4	-2.4116
KIF20A	-1.67775
ALG10	-0.1655
ITPKC	0.8785
LMX1B	1.12983333333333
RPUSD4	-0.629833333333333
C7orf34	0.24
DLGAP2	0.234125
PFN1	0.0722
MICALL2	-0.0271666666666667
ZNF654	0.636
SS18L1	-0.6295
SLC16A8	0.4615
MKI67IP	0.079
ITGB3	-0.619625
TCEA3	1.41525
CEP152	-2.093875
CLIP1	1.41625
ZNF75	0.810125
ATP5C1	0.0085
NUDT5	-0.627
PSCDBP	0.8275
UBP1	-0.01325
RBM27	0.45575
C13orf15	1.99775
ZNF282	-0.367833333333333
ZNF222	-0.7287
COL10A1	6.001
PRDM15	-0.694125
TTTY5	0.293
FAM9C	-0.2205
C20orf67	-0.0555
GNG13	0.219
F12	-0.0575
C1orf41	-1.14225
CPXCR1	-0.0105
GSK3A	0.03975
SUPT6H	0.148166666666667
PI16	2.806
ELL2	-0.25575
C9orf167	-1.51566666666667
PVRL3	-1.6889
FLJ38596	0.63675
ADAM20	0.306
GPR89A	1.2065
GPR87	1.1395
ZNF30	0.49275
SMR3B	-0.13575
ZNF770	-0.094
TRPC4AP	-0.1545
DKFZP686E2158	0.639166666666667
C2orf28	-0.0283333333333333
FREM1	-0.569333333333333
LAMA4	0.249666666666667
ADPRHL2	0.08375
EIF4G2	0.458666666666667
GUCA1A	0.644
CTNNA2	-1.523
NUDT15	-0.191833333333333
CEPT1	-0.281
ZNFX1	1.189
CCDC92	1.44375
TDRD1	-0.958
KCNK5	0.3985
ETNK1	-0.278
LTA	-0.0275
TTPA	0.9035
B3GALNT2	-0.052875
SC65	0.404666666666667
PEX5L	-1.149
EPS15L1	-0.36275
MGEA5	-0.602125
HIST1H3A	0.50975
ING1	0.400125
BCAT1	-2.68425
ORC6L	-2.95163636363636
KLK11	-3.96816666666667
C19orf28	-1.585625
DNER	-3.76625
MED22	-0.429142857142857
ETV6	0.937833333333333
CHAC2	-2.229
CD300E	0.262
CEBPB	1.28283333333333
ZNF398	-1.0485
LRCH3	0.2185
HMGA1	-1.567
CAPN7	0.52
MGC5566	-3.47075
CCL3	3.23575
NANOS1	2.3115
ZFYVE19	-0.0625
APITD1	-0.580666666666667
PARD3	1.250625
IRAK4	0.359666666666667
SERPINI2	0.2235
CEP170L	-0.045
TTC9	2.878625
MYOM3	0.06575
MLPH	0.60825
LOC222699	-0.8715
NRG1	0.451416666666667
TBC1D9	2.48745454545455
TTK	-2.3835
ZNF557	0.303
DDX41	-0.0928333333333333
FANK1	2.3465
UBE2D2	0.133375
PSMB10	0.5275
MYH7B	0.893
GABARAPL2	-0.158875
MARVELD2	1.96133333333333
DGCR2	0.916166666666667
UNC45A	-0.3875
C6orf72	0.0805
ZNF683	4.3395
GIT2	0.598
CASK	0.5955
C14orf161	3.39683333333333
LRRC44	-0.379
TIFA	0.9365
UTP11L	0.594875
C6orf65	0.46725
FDPS	0.08825
DUSP9	-2.413
SLC17A8	0.1708
OR51G1	0.4765
NANS	0.2465
OLFML1	1.66725
ATP10B	-1.147625
NPAS3	1.714
PRKCA	-2.4283
GGA2	-0.36275
LCE4A	-0.0415
SPANXN3	0.249
CCDC115	1.544
SDCCAG3	-0.6255
GLIPR1L1	-0.16775
TTC1	0.602
C17orf76	0.455
MAD2L2	-1.7655
HIPK1	0.2924
LRRC3B	1.823
CLN3	-0.215454545454546
C17orf47	0.469
FMN2	-1.364
TUBB1	-1.1845
WAPAL	0.448
C3orf21	0.49725
SCN5A	-0.2887
SMYD1	0.95675
BEX5	0.44525
ZNF192	-0.336
SEC22A	0.541833333333333
GRIA2	1.34421428571429
KIAA0825	-0.612
NUSAP1	-2.62418181818182
LANCL1	0.014375
C15orf40	-0.4487
ZNF645	0.253875
GPR61	-0.18325
NLRP14	0.3415
SNX21	0.2594
C1QTNF8	0.031
C17orf46	0.383
IFNA8	0.448
SPRR1B	-1.53533333333333
FLRT1	-0.62425
SNX17	0.371166666666667
ASB2	-0.5505
HBG1	-5.502
RPRML	-1.70575
JOSD2	-0.3195
PLSCR3	0.527
SPOCD1	0.947333333333333
RAB39	-0.425
GHRH	-0.0508333333333333
ITIH5L	0.594
C17orf37	0.35675
SMCR8	0.01825
DPY19L2P3	-0.813
IL11RA	0.905833333333333
GDF3	-4.351
RPS6KB1	-0.37825
DNAJC19	-0.0926
TOP1	0.2515
CRCT1	-0.975375
MPST	-0.385375
DPM2	-0.191
FAM38B	-2.43283333333333
SLC18A1	-2.254
FARP1	0.807666666666667
PAX7	0.3885
TUBD1	-1.13525
GNL3	-0.052125
BTG2	1.33093333333333
NDUFS6	0.191
C1orf79	-1.5875
ERAL1	-0.11625
ECHS1	0.66875
VPS4A	-0.625666666666667
CYP11A1	-0.340375
ABCC6	-1.60657142857143
PBX4	-2.03
MOSC1	0.894
NCF4	0.90625
HYMAI	1.967
NAGPA	-0.277125
OTOP2	0.09025
ACOT12	0.1545
MTHFD2L	-0.502125
LOC441376	4.11825
C19orf34	-0.4235
RAB1B	-0.03725
ALDOAP2	-0.8165
NTRK1	-1.57516666666667
ARTS-1	1.0888
SLC6A11	-0.3285
NAP1L2	1.7025
CNGB1	0.0756666666666667
EPB41L4B	0.43425
FAM134B	2.69325
HS3ST3A1	-0.254666666666667
CPXM2	5.338
SIRPB2	0.443
CHORDC1	-1.742
TRIB3	-0.785166666666667
SLC2A5	0.0795
C2orf49	-0.834
DDX5	-0.069
OR5L1	0.248
ANAPC4	-0.694333333333333
ZSWIM1	0.228125
LOC93622	-0.255
KCNK3	-0.1222
RP11-35N6.1	-0.851875
ZFP161	0.398
AQP9	3.591
SLC15A2	0.7675
MREG	-0.342833333333333
OR9I1	0.166
PDLIM2	0.129875
ADAM7	-0.073
GSTCD	-0.208666666666667
WDR21A	-0.04675
SLC12A8	2.00883333333333
TMEM174	0.162
IGSF3	1.86083333333333
LRRN1	0.6425
LOC402117	-0.4895
SRPK1	-1.42883333333333
LY6K	2.03675
NFIA	3.073
PTCD3	-0.966625
LEP	2.30816666666667
PCDH21	-0.438166666666667
MAPKAPK2	1.036
NMNAT1	-0.228833333333333
LHFPL2	1.057125
C9orf43	0.003
DIP2A	-0.325
ACTR8	0.033875
CCDC34	-0.37825
PTPN22	-0.355875
ITGA3	-0.0345
FAM129C	0.249
RABGGTA	-0.246333333333333
UNC45B	0.343
KIAA1033	0.25225
ZNF510	0.570833333333333
CYP2D6	-0.842333333333333
SLC26A10	-1.8995
STX8	0.151
LUZP1	0.409125
WDR89	-0.0473333333333333
EIF4G3	-0.3444
C5AR1	1.344875
ZNF623	1.6915
A2M	1.83725
TGM7	-0.087
GRPEL1	-0.323333333333333
LMNB2	-1.2317
ROCK2	0.00266666666666667
SNX16	1.119875
CCDC66	0.194
ANXA3	1.167
KIAA1609	0.772625
EED	-1.0735
RNF32	0.0166666666666667
HES1	0.7627
CLC	0.0721666666666667
ISL1	-0.157166666666667
KIAA0528	-0.121125
MANEA	0.247125
C1orf61	-1.591
hCG_2001000	-0.4925
RAPGEF6	-0.1889
KIAA0020	-0.564666666666667
NEIL1	0.38075
C16orf45	0.138125
RBM10	-0.468666666666667
C10orf125	-0.67
MRS2L	-0.38575
DNAH17	-0.944
C19orf10	-0.82925
C1orf160	-0.17975
SLFN12	0.484
EXOC3	0.51
HIST3H3	0.547
NCOR2	0.828333333333333
TNFRSF9	1.16825
MFSD8	0.49475
ALX1	-3.56516666666667
NOL1	-1.68175
PODN	2.77275
TIAL1	-0.375
HIST1H1E	-0.5585
NPY6R	0.215
TM4SF4	-0.39
CORO2A	1.029
ETNK2	1.75733333333333
APOE	1.228
ANGPT4	-0.0825
HDGF2	-0.10425
G30	0.552
ST8SIA4	-0.323375
F2RL1	1.583
FAM19A4	-1.109
CCAR1	-0.66325
B3GNT7	0.159
OPHN1	-0.5035
DSCR6	1.5695
C21orf13	1.13516666666667
GAS2L1	0.853333333333333
RFX3	0.39
COPS4	0.281875
BCHE	-3.74833333333333
BCL2	0.977
HBZ	-3.2625
ARL13B	0.42625
MAPBPIP	1.863625
MYO15B	-0.729625
SPZ1	-0.135
KIAA1324	1.78444444444444
PLCL2	-0.224125
C4orf29	-0.537
WDFY2	-0.42475
ZNF284	-0.955
NAALADL1	1.1835
DUSP5	-0.3315
PXDN	0.714625
SLMO1	-0.30225
TNXB	-0.1396
BIRC7	-0.34975
A4GALT	1.20683333333333
TIMM22	0.1595
FAM110C	0.82
TOMM34	-0.766625
ABHD9	0.3795
ADAM32	0.195
CRHBP	0.30025
AQP2	0.257125
LOC130355	0.91625
ZNF187	0.458166666666667
ZNF816A	0.6835
F7	-0.0905
CNOT1	-0.2674
SLC13A4	-0.31575
ZBTB11	0.1395
B3GALT5	0.86425
EXOC2	0.8605
IRS1	0.2435
TMEM1	0.2245
MRPL34	-1.08766666666667
SAMM50	-0.4855
CDC42EP3	0.4545
HSF2	-0.6986
MFN2	-0.452
TSPAN7	-0.991333333333333
NUCB1	0.0874166666666667
RHOH	-1.716
ARL16	-0.831
TACR1	-0.10325
SFRS5	0.0663333333333333
SNX25	-0.56475
RHBDF1	1.076
PCDH18	2.7185
HMG1L1	-0.06575
MYO5C	0.498375
MAPK10	1.3325
LDHAL6A	-0.0743333333333333
NUDT12	1.04016666666667
NCAM1	-0.427875
GLIS2	-0.2405
GGTL4	0.2075
DAPP1	1.20125
ATF7	0.58925
KIAA0748	-0.60525
NFIL3	-0.08275
TM6SF1	0.5696
SEZ6	-0.0485
NANOS3	-0.101333333333333
DNAJA3	-0.193833333333333
CLDN6	-2.7305
CIITA	2.4883
EPHA4	0.349833333333333
FANCC	-0.28975
CMTM3	1.290625
PSG3	0.117625
MRPL15	1.02925
C21orf59	0.01
PLCXD2	0.10425
C2orf34	0.03325
UBE2L6	1.681
MED14	-0.268
HP1BP3	-0.7377
C6orf208	-0.432
TPBG	0.572
OSR2	0.42075
XPC	0.858333333333333
KLHL7	-0.30575
CCR3	-0.579
AGTPBP1	-0.537
PCSK6	0.524
STAT5A	-0.744
FAM18B	0.263
LONRF2	-0.485333333333333
PTPN2	-0.18925
SF3A3	0.224833333333333
EFCBP2	-0.22875
HCFC1	0.229
AHNAK	0.92075
ACTR5	0.18525
KIF14	-1.68328571428571
TENC1	1.40925
HEATR5B	0.7275
YIPF2	0.257
MYEOV2	-0.200666666666667
DUSP18	1.0715
KIAA1012	0.10825
AHR	1.45583333333333
C17orf53	-1.24183333333333
PTPRH	-3.46475
ATP6V1C1	1.4512
TAS2R3	-0.31
LOC440356	1.666
COQ10B	1.00375
PSMF1	0.536583333333333
SORBS2	1.953
NFE2L2	0.591
TMCO7	-0.58625
SH3PXD2A	0.4839
SH2D2A	-1.5245
SPINK5	-2.186
MRPS24	-0.755
OPA3	-0.635
TRAF7	0.598
C4orf35	0.162166666666667
MT1G	-1.15225
MGC39545	0.490333333333333
HS1BP3	0.4175
OR2B2	-0.103
