Hybridization REF	TCGA-C8-A130-01A-31R-A115-07
CLDN6	-1.8445
CIITA	2.5123
EPHA4	-1.29133333333333
FANCC	0.465
CMTM3	-0.12825
PSG3	-0.760125
MRPL15	0.51025
C21orf59	-0.4975
PLCXD2	-0.20775
C2orf34	-0.07025
UBE2L6	1.820625
MED14	0.126333333333333
HP1BP3	-0.4066
C6orf208	0.447
TPBG	-0.51
OSR2	-0.71125
XPC	0.863
KLHL7	-0.441166666666667
CCR3	0.237166666666667
AGTPBP1	-1.241
PCSK6	0.476666666666667
STAT5A	-0.8985
FAM18B	-0.214
LONRF2	-0.00800000000000001
PTPN2	-0.32925
SF3A3	-0.740166666666667
EFCBP2	-0.18075
HCFC1	-0.518333333333333
AHNAK	-1.23445
ACTR5	0.27325
KIF14	-1.59914285714286
TENC1	0.30875
HEATR5B	0.2675
YIPF2	0.791666666666667
MYEOV2	1.35433333333333
DUSP18	1.381
KIAA1012	-0.13925
AHR	-0.790833333333333
C17orf53	-0.100833333333333
PTPRH	-3.445
ATP6V1C1	0.3081
TAS2R3	-0.138
LOC440356	0.807
COQ10B	-0.51325
PSMF1	-0.4975
SORBS2	0.492666666666667
NFE2L2	0.75775
TMCO7	-0.68
SH3PXD2A	0.5887
SH2D2A	-0.88425
SPINK5	-0.7075
MRPS24	0.099
OPA3	0.521
TRAF7	0.295333333333333
C4orf35	0.268166666666667
MT1G	0.70675
MGC39545	-0.00849999999999999
HS1BP3	0.6363
OR2B2	0.29
CHRM4	0.1405
SFRP2	3.43158333333333
RIC3	-1.33325
ART1	0.121
C6orf1	0.8315
DUS4L	-0.7595
C10orf104	0.8815
TNFAIP6	2.70075
RTEL1	2.7115
CCT4	-0.8488
ZNF709	0.031
CHMP6	0.820166666666667
UPP2	0.39775
CYP19A1	-3.08175
CD151	-0.769166666666667
NDUFA13	1.974
ARFRP1	1.26316666666667
FAM26B	1.99625
CRYBA1	-1.7625
MRPL41	0.821333333333333
NPFFR2	-2.046875
HRH2	0.312
SCAMP3	0.0171666666666667
MTMR6	0.3286
MTG1	-0.110666666666667
UBTD1	1.33825
CRABP1	1.8735
FLJ33790	2.7589
KIAA1908	-1.38316666666667
GPR158	-2.1435
PACSIN3	0.582333333333333
OMD	1.96983333333333
CATSPER1	-0.166833333333333
HOXB8	-0.093125
FBXO46	1.7455
OAS1	1.462
SVIL	-0.06575
PHB2	-0.1025
ADCY3	0.0945
NDRG2	0.884833333333333
ERMAP	0.0491
APBA2	-1.32566666666667
IGSF9	2.5095
WNT6	-0.264071428571429
MYCBPAP	-0.573
ATP2B2	0.2275
CPVL	-1.1253
TRAM2	-0.161083333333333
NOP5/NOP58	-0.5605
ZNRF4	0.32225
TLK1	0.066
MTMR12	0.624
ZNF384	-0.249833333333333
FAM9B	-2.83275
RPN1	1.2441
PMVK	1.30975
EIF3D	-0.1475
SIX2	0.2205
HPS1	0.690357142857143
RNF7	0.385
PSKH2	0.5405
KCTD13	0.1465
CSMD3	-0.9493
FBF1	0.1105
IL8	-5.583875
SERPINB13	0.199416666666667
FBXL20	0.58
BLR1	0.59775
SH2B1	-0.214
RFNG	0.00312500000000001
RAB20	1.02766666666667
RBM7	-1.78275
POLR1A	-0.269166666666667
TMPRSS4	0.9675
TAF9	-1.29025
TERF2	-0.297833333333333
TNFRSF1A	0.840916666666667
ACADVL	0.425333333333333
GTF2H5	1.76875
EDG8	0.6745
C9orf140	-0.153875
UST6	0.2095
ZBTB8OS	0.07725
ZNF710	0.9965
GPR174	-1.041
ATP6V0A2	-0.85825
KIAA0319L	-0.767583333333333
XKRX	0.5135
DOPEY2	1.6231
SDHD	-1.24125
SUMF1	1.2975
OSM	2.324
OPN3	-0.07225
DAGLB	-0.114666666666667
PPFIBP1	0.1529
TRIM63	-3.32875
C10orf53	0.4025
LYPD3	1.7905
BCL7A	-0.282375
AGER	-0.833166666666667
TCF19	-0.609625
SAT2	0.607
PFTK1	0.963
GABRE	-2.86075
C15orf38	1.2081
FIS1	0.5295
KCNV2	-0.032
CLPS	1.07775
PPCDC	0.03225
FOXN2	-0.0103333333333333
NT5E	-2.8676
CD83	0.613
IL18	-0.577625
VPS16	0.0005
IGFBP2	-0.725
NOTCH2	0.1655
SIGLEC1	2.552375
CD93	5.8825
SULF2	0.3775
CEP164	0.551875
P53AIP1	0.363
TOR2A	0.788666666666667
ZNF136	0.402
MGP	3.6056
CCDC144A	0.6145
TRPC1	-0.946666666666667
SMS	0.240666666666667
MAPK7	0.451666666666667
RRAGC	0.11575
PARD6A	0.375166666666667
NUB1	0.459333333333333
SYNGR4	1.3345
OR11H12	0.077
WIF1	1.8085
GCH1	-0.644
OR11H4	-0.311
SLC44A5	0.0215
GPRIN2	2.85083333333333
LOC401431	0.69275
CPA4	-2.2957
MELK	-1.27888888888889
IL15RA	0.4535
CUL3	0.370375
HMBOX1	-0.49675
PODXL	-0.944
CCT6B	0.5525
COMTD1	0.82275
MUC20	-1.2245
GPX2	-0.2855
ITK	-0.805625
FBXL5	1.594
C13orf27	-1.27725
DEFA5	0.5455
TRHDE	-0.5
MTP18	-0.229833333333333
UQCRQ	0.6317
ITGB2	0.875083333333333
CSRP2BP	0.9445
TAS2R44	0.2575
PHPT1	-0.387
FAM44C	-0.4165
ERH	1.63625
MPHOSPH1	0.0588333333333333
MORC1	-0.7175
PARVB	0.18325
LAMA1	-2.10291666666667
PGBD3	-0.285
GIMAP6	4.09025
AREG	-1.31566666666667
LIPT1	0.1155
MGC99813	0.04825
C1orf201	0.3515
GRIN2A	-0.825
MAN2C1	-0.77175
NSUN5	-0.17625
SF3B5	0.719
MYC	-1.1011875
NRXN1	-0.101416666666667
ZNF18	0.78525
SPDYA	-0.0225
SLC37A1	1.4295
DECR2	-0.1305
ANKRD38	0.413125
SPTLC3	1.18966666666667
SUPT16H	-0.570875
DTWD2	-0.8465
ULBP1	-1.264
ZADH1	0.4715
OIP5	-2.29
IL10RB	-0.385166666666667
OTUB2	1.61875
VWA3A	-0.028
SPIC	0.0616666666666667
OR6C4	0.205
PSCD4	1.198
DPY19L2P2	-0.2615
TRAPPC6A	1.652
C21orf2	-0.98
CEMP1	0.39775
LIN7B	0.656
E2F7	-1.74333333333333
VCP	-0.214875
LAMA3	-0.3805
BGN	2.043
GPR160	0.562666666666667
COCH	-3.69633333333333
GPR81	1.65066666666667
APOBEC3F	-1.392
tcag7.1017	-0.07675
C1orf32	0.329
SCGB1D2	5.97075
FLJ43987	-0.494
C6orf170	-0.2745
KLK9	0.392
GPD1L	-1.186875
VPS37B	0.95025
ATG3	-0.867333333333333
ADAMTS17	0.297
KLHDC2	-0.5955
NDUFV2	-0.46125
BLK	-2.9445
MATN4	-0.3055
GPM6A	-0.897875
GBP4	2.71566666666667
TMEM162	0.239333333333333
PKP2	-0.2555
HRASLS	2.548
MMP1	-2.494
SFXN3	-0.1943
FSD1	-1.176
ST6GALNAC3	-1.7415
CA12	2.2448
NCOA6	0.47025
C19orf58	1.0233
PPP4R1	-0.00183333333333334
MAN1A2	-0.0441666666666667
IKBKAP	-1.679
UPF1	0.6795
KIAA1219	0.577
WNT16	-0.780833333333333
SNW1	-0.237375
IL18RAP	2.6815
RPP30	0.19775
CDC40	-0.738142857142857
SETD3	0.671666666666667
SLAMF6	0.161
ELK4	-0.4225
TRIM47	0.700333333333333
ACOX3	1.47275
TRIM6	-0.0345
KIAA0372	-1.17766666666667
TP53AP1	1.945875
SMURF2	-0.89175
ADAD1	0.2215
EBP	-0.5738
KRTAP13-2	0.198
FLJ36874	0.269833333333333
TOR1A	-1.09466666666667
P2RY4	0.4495
GPBP1	-0.60025
TRPV1	0.983125
ADAMTS12	0.489
PES1	-0.5858
ATG4A	0.882833333333333
MAGEA10	-4.5645
WFS1	1.52175
CC2D1B	-0.156333333333333
PABPN1	0.11125
SLC25A30	-0.12925
SLCO1C1	-0.114333333333333
SLC22A5	1.48525
KIF23	-0.565333333333333
SYN2	0.237666666666667
ASPN	7.87716666666667
CENTG2	-0.29775
QSOX2	-1.9365
FLJ10815	0.114166666666667
STK24	-0.1043125
SPEG	0.5404
STK10	-0.0376666666666667
DACT2	-2.4775
AAAS	-0.23775
SSX3	-1.336375
ABCD3	0.3485
C4orf12	-0.749125
PARVG	0.9865
FIG4	0.45325
C9orf46	-0.1525
TMCO6	-0.1175
IGHMBP2	0.0245
DUS2L	-0.504666666666667
FAM3C	-1.1180625
TMEM16D	-2.441375
DCTN4	0.1705
KCNH3	-0.2185
EIF2AK2	0.21
AP1S3	-0.937125
CST4	2.3515
PAM	0.2158125
NUTF2	0.00100000000000001
CITED2	-0.916
SLC39A4	0.707
C2orf52	-0.8285
GRM3	-0.03225
C12orf49	0.242625
CCDC49	0.5558
GRAMD1B	-1.3135
FNDC4	1.4545
SIAH2	0.780375
GDPD4	0.24425
C21orf87	1.58525
ATP5A1	-0.520166666666667
C16orf63	-0.5525
LOC388135	1.28
ATP5J2	-0.06225
MMP3	-0.53925
EMID2	-0.0945
CRHR1	0.44875
WDR70	-0.001
C13orf31	1.48225
ZFAND1	-0.957
CCL18	3.466
C3orf49	-0.505
RINT1	-1.8275
KIAA0408	-1.96983333333333
F13A1	4.5294
SLC10A1	0.106666666666667
OGN	-0.38225
GIPC2	-1.387
XPO6	-0.230333333333333
LCE1A	1.084
FMR1	0.2235
LOC374920	0.454
DUSP3	0.80475
ANKMY1	-0.27125
C7orf50	0.17925
BBS9	-0.4781
UNC119B	-0.50925
C9orf72	-1.539625
MGC35440	-0.14675
ENTPD6	-0.03325
PPP1R2P9	0.09375
ERCC4	-0.237
FAHD2B	0.1505
HMHA1	-0.1025
HACL1	-0.20925
RAD23A	0.540166666666667
FAM83B	-3.13125
PPP5C	0.329166666666667
RNASEH2C	-0.45625
C9orf153	-1.2555
SCAMP4	0.184125
GHITM	0.7067
NDUFB7	1.42825
ADCYAP1	-0.620166666666667
SP110	1.43766666666667
MAP3K7IP2	0.3565
DHH	0.697
AGRN	0.328857142857143
WDR33	0.290666666666667
CEP290	1.72783333333333
PRPS1L1	-1.22333333333333
KLRA1	-0.945
GPR97	-0.0975
CHD7	1.49125
TLR10	0.6565
SLC30A8	-1.524
HIC1	1.18133333333333
IAPP	-0.105
RXFP4	0.42525
GP1BB	0.97875
SHQ1	0.161
NKX2-3	0.277166666666667
API5	-0.03325
FTHP1	1.1465
MOV10L1	0.241833333333333
TRIM6-TRIM34	0.846
ADHFE1	2.11425
FAM117A	-0.3985
DDI1	-0.0536666666666666
CDON	-1.26933333333333
TRIM73	-2.277
IGKC	3.5185
MMP14	0.02875
DYNC1LI1	-0.80375
C11orf66	1.31175
TRBV3-1	-1.60475
FASTKD5	-0.9725
BIVM	-2.411
LHX4	0.01625
CXCL2	-2.3886
RAB2B	0.106666666666667
IZUMO1	-0.105
MAP3K15	-1.093625
FAM19A2	2.1085
ZC3H8	-0.264
ZMAT1	2.442375
SPINK5L3	-3.09525
SLC10A6	0.678
APPL2	-0.314
CARD10	-0.571833333333333
LOC402176	-1.035375
EEF1D	0.1752
RAB6A	0.6104
C12orf5	-1.26
PAPOLG	-0.01675
MSRB2	1.59725
BCR	0.497833333333333
PUS3	-1.49
TIAM2	0.673
ZNF317	0.435166666666667
CHD2	-0.127142857142857
FZD5	-2.39672727272727
NUDT8	0.08825
ZNF763	-0.083
PRC1	-0.648666666666667
ABCB9	0.410666666666667
SPATA3	0.4195
TRAK2	0.021875
STAB1	2.78875
LRRTM2	-0.101333333333333
psiTPTE22	0.68325
DBI	2.201
SERPINA11	-1.375
NAT5	1.28925
C20orf58	-1.7705
RPS6KA4	1.37116666666667
FLJ90650	-0.8175
TGFBRAP1	-0.28425
CHRDL2	1.039125
FAHD2A	0.026
CNTN1	-0.1215
BBS4	-1.2348
TMEM181	0.5555
MINPP1	-0.53375
MPHOSPH6	1.34908333333333
HOXC10	1.7292
ITPKB	0.264
CLPTM1L	0.297625
MEOX2	0.160333333333333
ATP6V0C	1.25
PRPF8	-0.153166666666667
TMC5	2.5985
FKBP3	0.5165
PLEKHB2	-1.026
OR4D6	-0.28
ZNF544	0.00510000000000002
D2HGDH	0.20675
RPL18A	0.278
HEL308	-0.35
MPP6	-3.858
TCERG1	-1.0375
KRT16	-0.155666666666667
KLF17	-1.15525
KLF5	-0.85225
CDR1	1.66475
VCX3A	-1.1485
FBLN2	2.79325
C14orf104	-1.19125
HBE1	-4.4385
OR4S2	0.218
C1orf108	-1.33566666666667
ROBO4	3.6965
CPEB4	0.036375
C11orf80	0.422666666666667
BCKDHA	0.280166666666667
MYOC	0.70975
GIF	-0.624
CKMT1A	0.27
RPL3	-0.087
THBS1	1.9625
APOO	0.009
ARMCX1	0.241
HSZFP36	1.0355
SNAPC5	-1.04125
EIF4ENIF1	0.999
ZNF433	-0.07925
TNFRSF21	-0.21825
TMPRSS7	0.3335
SPATA18	0.2582
HPDL	-0.638
MKL2	1.2845
TBX3	1.21715384615385
C21orf93	0.204166666666667
DAXX	0.41575
ELMO1	-0.03825
RGS13	1.64166666666667
TAF11	-0.277
UNC13A	-2.162375
LOC653314	0.3516
ORC3L	-0.66275
IMAA	-1.8125
TARBP2	-0.36775
CABIN1	-0.2688
TRIOBP	0.1871875
HIST1H2AC	0.751375
RGS22	-1.24633333333333
NCOA1	1.30566666666667
IL25	1.626
SNCG	2.9035
GPR6	0.8365
AMDHD1	-2.055
CHEK2	0.2945
C6orf142	-0.72225
DRD4	0.7465
C14orf68	-1.17575
GDF11	-1.8375
SEMG2	0.26
CD247	-0.211
CDAN1	-0.53425
RBMX2	0.0905
TGS1	0.235
OIT3	1.2985
SYF2	-0.2845
MCM4	-0.50025
PKHD1L1	-0.027625
CEP192	-0.676833333333333
IFT88	-0.40025
RPL9	-0.364
RAB32	0.509375
DDX43	-3.726
P2RX2	0.414
OR5D18	-0.567
UBE1	0.629333333333333
SLC24A1	-0.051
ARHGAP5	-1.23475
CETP	0.017
KIAA1731	-0.6105
SLC9A4	0.3675
PTPN6	1.131
BAHD1	-0.15875
GRIK3	0.5315
CACNB2	-0.208
PDE10A	-0.86825
DGCR14	0.551
PCDHB9	-0.0958333333333333
RHOQ	0.147166666666667
MAP3K4	0.14725
KTI12	-0.1245
RPL23AP13	-1.869
GNG11	-0.45475
CLCN3	0.0465
GPAM	-0.598625
VSTM2A	0.5965
SLAMF7	2.69366666666667
INTS2	-0.63425
PPP2CA	-0.6149
LRP12	-0.4214
SEC14L2	3.06166666666667
DKFZP586H2123	2.35575
MC3R	-0.219
CIRH1A	-1.42166666666667
HIST1H2AB	1.18183333333333
POLH	-1.085
MGC16703	-1.25133333333333
SNAPC2	0.9195
FILIP1L	1.89575
RASGRP4	0.394
LRRC1	1.3125
GAS1	0.743
PRAC	-1.0585
DGKA	-0.500666666666667
NT5C3	-0.74825
PEG3	-1.065
NADK	-0.18125
PRR17	1.04875
LOC374569	0.31875
SGSH	0.0708333333333333
NLRP8	0.148
GALT	-1.0232
MCF2	-0.7105
ZNF263	0.0425
TACSTD1	1.70216666666667
TYR	-5.9599
ATP6AP2	0.36375
RNUXA	-0.926
ABHD10	-0.6376
GDPD2	-1.328
SLC35C1	0.5785
UBE2A	0.502
HERC5	-0.929833333333333
FAM112B	-4.21533333333333
FBXL16	-3.27175
DKFZP434A0131	-0.38725
ELA3A	-2.03
RBM41	-1.210125
HAO2	-0.00225
RNH1	-0.801875
SHANK2	1.43083333333333
OSBP2	-1.303625
DAK	0.1115
C3orf58	0.767916666666667
TCL1B	-0.686
KBTBD2	-0.50325
SUGT1L1	0.3645
UBE2E2	0.546666666666667
MYL9	3.0365
CDC23	-0.680833333333334
PBXIP1	1.6653
CXorf40B	0.7455
NBL1	1.6425
RTBDN	0.0845
RAB11FIP5	0.468875
TTTY13	-0.291
SCOTIN	-0.247833333333333
SOHLH1	0.183
CDKN1A	-0.861357142857143
NCK1	-0.152
ZNF550	0.097
SAPS3	1.39191666666667
SPIN3	0.408666666666667
MAGEE2	-0.2225
MIS12	-0.676333333333333
OR8H2	0.489
KIAA0774	-1.614
UNC5D	-1.8095
CUL7	-0.396666666666667
LIPC	-3.42833333333333
DIO1	3.39525
C20orf11	1.1809
CTRL	-0.55425
HS3ST2	1.3585
PAK4	1.134
CCRL1	3.72975
RNF10	0.844875
ZNF567	-0.182
ZNF660	-1.7175
TCEAL3	0.43625
MAGOH	1.441
CENPB	-0.539333333333333
C19orf7	0.8815
LOC388965	0.22525
ZCCHC13	0.154
JMJD1A	-1.2069
HIST1H4H	1.2905
TBRG1	-1.182
GPC3	-2.742375
TAF1C	-0.564625
EBNA1BP2	-0.3815
CIAPIN1	-0.44675
PDGFRA	-0.202888888888889
CSTB	-0.67775
CENPI	-0.773
GTF2E2	-0.57
RPP21	1.1355
CCNF	-0.1825
KCNQ3	0.824
FAM79A	0.2965
SLC22A12	0.2715
NOVA1	1.91483333333333
FZD3	0.6917
AKAP8	0.45025
SOCS5	-0.208
CFDP1	-0.50125
DLG5	1.6265
PGM5	0.211333333333333
C1orf144	0.313333333333333
HDAC10	-1.147
RND2	0.09875
C20orf199	-1.07525
RNMT	-0.763125
SLURP1	2.049625
ASTN1	-0.319125
SH3BGR	1.772
MYCL1	0.80675
ZHX1	-0.188
CENPK	-3.07175
FOSB	0.3394
LOC643406	0.11125
C2orf59	-0.4235
TMEM135	0.112125
SLC27A2	-1.08225
KRT33A	1.861
OVOL1	0.949875
PAMCI	-2.005
S100A7	-1.79
ZNF789	-0.839
HARS2	0.28375
RPL23A	-0.328333333333333
TCF23	0.23225
UPF3B	-1.279125
C17orf78	0.69
HLA-DOB	0.5335
C14orf142	-0.1155
TEKT5	2.70566666666667
DMWD	0.844
POLD1	-0.538333333333333
GSCL	-0.1265
CALD1	0.4223
SCRT1	0.776333333333333
AIG1	1.60175
UNC84B	-1.28375
ZNF404	-0.4535
TMED6	-3.63475
KIAA1462	0.2285
LRRC27	1.77666666666667
PYGO1	-0.5145
PIGU	-0.670166666666667
ALAS2	-3.60866666666667
WRNIP1	0.80025
CNNM3	0.0965
ZNF2	0.66325
ST3GAL5	-0.765166666666667
MRPL23	-1.14325
TSSK6	0.36825
PSMA6	-0.00675
C16orf70	0.162
KIAA1602	0.224
ALMS1	0.252166666666667
DCN	1.72225
TMEM132D	-1.22025
SUCLG2	-0.4825
ABHD14A	0.51425
DEXI	1.25883333333333
AMPD2	-1.09316666666667
IFNAR2	-0.705
CYB5A	2.1099
TLOC1	-0.1588
NXF5	-0.937333333333333
NRBF2	0.388625
KCTD3	0.556
ITGAE	0.337666666666667
SLC30A3	-1.29233333333333
ZRF1	-1.215
IFRD2	-0.725125
XAB1	-0.2
PYCR2	-0.434833333333333
SERPINB3	-4.5435
TMLHE	-0.8689
GEFT	-0.540875
ABCA5	-0.376375
EMR4	0.186
TSFM	-0.5015
HIST3H2BB	0.79525
ARHGEF19	1.11
TSPAN17	0.497
ABCC8	2.797
MAP1S	1.01883333333333
C22orf36	1.93775
BNC2	-0.609
HIST1H4A	-0.3735
NDUFS3	-0.2835
WDR3	-0.4585
XKR4	-0.277
TTC33	-0.601642857142857
STMN2	3.345
CPN2	-0.729833333333333
HSPC105	1.222625
PCOLCE2	-4.1065
C3orf55	0.925
KLHDC9	2.596
TBC1D23	-0.0225
ATXN2L	-0.825
MAP2K3	-0.09075
SCAP	-0.0255
ZNF486	1.032
C20orf96	0.0695
NARS	-0.304
ADAMTSL1	-0.579928571428571
PRCC	0.783
CCDC126	0.166166666666667
ZNF675	-0.509
CALCOCO1	0.101
ANKRD43	1.211
CWF19L2	-1.0815
ZBTB32	1.78733333333333
BRAF	-0.17075
ODF4	0.64425
MGC14376	0.418833333333333
HORMAD1	-2.40133333333333
AAK1	0.277
PEBP1	1.27708333333333
TNFSF5IP1	-0.168
DKFZp564N2472	0.60775
RMND1	0.74325
IGKV1-5	4.06975
COL1A2	3.28291666666667
SERPINA5	-1.555625
AANAT	0.606
C19orf21	-1.1165
GEMIN5	-0.8755
UBR4	0.0953333333333333
LTBP3	1.36816666666667
AMHR2	-2.12833333333333
PROCR	-1.218
MYBBP1A	-0.876
C20orf39	0.538666666666667
ZNF697	-0.567125
PASK	-0.4706
ZNF776	0.800166666666667
RFXDC2	-0.84575
KIAA0467	0.65
C10orf96	-0.93875
ZNF503	-0.72975
GULP1	-1.39391666666667
KCNE4	-1.63483333333333
DKFZp434K191	0.891875
LOC196913	-0.7555
BHLHB4	0.9125
CH25H	-0.21475
LOC81691	-0.156166666666667
ALPL	1.689
COL12A1	3.03675
FOLR3	-2.66583333333333
GPR123	0.201
TRIM62	0.187357142857143
ABLIM1	0.563833333333333
MAST3	0.149
RHBDD1	0.2915
LOC338809	-0.299
RYBP	-0.1635
TTC26	-0.02775
ZNF22	-0.119833333333333
ISCA2	0.679
RDM1	-0.60825
PIGM	0.7085
GNB3	-1.1465
ACTR2	-0.2165
HMGB1	1.39385
EDG1	3.29833333333333
SOAT2	-3.09775
OR10AD1	0.763
RAP1GDS1	-0.271166666666667
LCE1F	0.603
ESM1	0.71625
RCN3	2.34475
CREBL1	-0.0662499999999999
DBNL	-0.265833333333333
PTGER3	2.081625
USP30	0.1525
BCL2L12	1.229
KIF26B	2.2215
ZNF416	0.69375
ZNF225	-0.4055
C17orf70	0.8945
ZNF554	0.25925
RAE1	-0.777166666666667
TNIK	-1.27716666666667
ACTN3	0.4585
MGC45922	0.6095
CCNA1	-1.33583333333333
RYK	0.819
IL26	0.264
LRP3	1.43416666666667
QARS	-0.92275
SOX7	1.61207142857143
BID	-0.180125
OR2S2	0.00850000000000001
CXCL14	3.955
C11orf47	-0.503
MGC29891	0.12
HSPB8	0.7128
PRDM14	-1.8535
NUFIP2	0.21
MNAT1	-0.4455
ZDHHC2	-1.79708333333333
MBNL2	-0.579875
ADD3	0.6655
CSNK2A1P	-1.54975
KLK6	-1.61283333333333
TMEM111	-0.416
KIAA1279	0.95325
NUBP2	0.6825
RAB42	-1.10625
ID3	-0.3475
TM9SF1	0.7445
MDP-1	-0.05725
POU4F2	0.1285
IQCK	1.20325
C16orf14	0.33925
CAPN3	-1.915375
FAM43B	0.202875
RECQL	-1.0095
AP1G1	0.0955714285714286
CTNNBL1	-0.241333333333333
ECHDC1	-2.56733333333333
SMARCC1	-0.4343
FOXQ1	-0.87425
GNAI3	0.36
POLG2	-1.6215
CD4	1.0985
ITLN1	-0.45275
EBI2	2.475
IRF1	-0.04025
PTPRE	1.3842
PTK2B	-0.702
NXNL2	-1.913
SOX4	0.583611111111111
TSPAN3	0.348166666666667
SH2D1A	-2.5835
C8orf58	-0.0888333333333333
USP20	-1.1315
DUSP22	-0.683083333333333
CALB1	-2.71333333333333
L3MBTL2	1.46291666666667
MCRS1	0.32275
TMEM118	-0.0976666666666667
C18orf8	0.575166666666667
FLJ10241	0.115625
GJA12	1.441
PKD1	0.193833333333333
ZFP3	0.07
JAM3	-0.986625
LAPTM4A	1.4003
DIRC2	0.5325
KIAA2022	-1.44016666666667
MYOM1	0.878
TRPM8	-3.142
MOP-1	0.54925
PHKG2	0.55075
ZNF650	0.89325
KIAA1522	0.841875
PSG8	-1.81416666666667
DDX19B	-0.7745
MOBKL1B	-0.0585
DIAPH2	0.201166666666667
PTPN12	-0.1495
CLN8	-0.5057
CRYZL1	-0.407666666666667
CRY2	0.263583333333333
FCGR2B	3.176
PNPLA4	2.429875
ZNF454	-0.312
DKFZp434B1231	-0.2095
CLDN11	0.4971
RFWD2	0.664166666666667
CIB2	-0.247666666666667
MXRA8	3.21125
HRK	0.076125
MAML2	-0.5065
C4orf31	-0.84475
C6orf192	-0.5205
COG6	0.278875
FAM5B	3.48975
NFATC1	-0.5123
SEPT10	-1.49625
SCYL1	0.2715
RPP40	-0.37875
SCOC	-0.3101
KIAA1450	-0.2575
CTDSPL2	-1.167
TBX5	1.90716666666667
NAPG	-0.4045
RHD	-4.6685
C14orf45	1.18866666666667
ZBTB22	1.2625
PLCG1	-0.829
ANKRD10	-0.56925
AQP7P2	-0.10275
TAGLN2	0.989666666666667
HTR2C	-1.65383333333333
SLC16A7	-1.38766666666667
C17orf83	0.1595
TSGA14	0.272916666666667
MDH1	-0.33425
PPP3R2	0.447166666666667
DCBLD2	-1.75392857142857
RBM33	-0.421625
DPH3	1.0495
SYT10	-2.15483333333333
FMO4	2.69525
THYN1	-1.5015
DRD5	-1.911
OTOR	1.44475
PGRMC2	-0.3484
KATNAL1	1.023
PAQR6	-2.61225
UBE2I	0.23525
C14orf28	0.0665
C8orf70	0.4925
FLYWCH1	0.318125
ANGPTL3	-1.24075
GLRX2	0.061
ATP11A	-0.326642857142857
ARL5B	0.00137499999999999
MUC16	-2.6105
SLC25A5	-0.7655
ACRC	-0.39525
MYO1C	-0.28125
FAM89B	2.007
FAS	-0.086875
KIFAP3	0.61275
GLRA2	0.2705
BTN3A2	0.0291
CNKSR3	0.397625
CSTF3	0.1005
ARPM1	1.81325
KIAA1530	0.1615
C9orf150	1.3585
PRKCI	-0.42925
tcag7.1015	-0.475
SOD3	1.22925
ZNF574	0.9865
CYP21A2	2.1785
RPL12	0.4145
COMMD2	-0.74025
WIZ	1.8865
LOC344405	-1.61675
ALDH4A1	0.138352941176471
CRYAB	2.715
COPA	-0.174966666666667
PCDHGA7	0.333333333333333
KIF11	-0.407416666666667
RASD2	0.899
SLC26A3	1.736
ZNF175	-0.5295
JAKMIP2	-2.566
C8orf4	-0.188166666666667
PTHLH	0.70075
SLC40A1	3.40091666666667
OR7D4	0.470333333333333
PCDHB17	0.3925
CD36	2.52492857142857
C6orf203	4.9985
PRKG2	-0.0535
LOC400566	0.5775
ANAPC13	0.202
SLCO3A1	-1.269
ZNF692	-0.368
FANCL	-1.11
SH3GLB1	0.37775
C12orf61	-0.4585
KBTBD6	-0.54375
SUPT5H	0.958875
XRCC6	-0.2846
HUS1B	0.1953
FAM133B	-0.184857142857143
LOC728276	-0.1275
KCTD18	0.1085
SOS2	0.540666666666667
CCDC99	-1.9325
C1QTNF5	4.4795
NNAT	3.29083333333333
USP16	-0.656
LARS	-1.002
ZBTB2	0.707875
ABO	0.017
TRAF3	0.329
GALNT5	-2.0265
NAP5	-0.020125
ALG14	0.904833333333333
KIAA0515	-0.550692307692308
WDR75	-0.770166666666667
TEX261	0.282333333333333
LY86	1.0325
LOC389072	-0.7435
FLJ13611	-0.71375
MRGPRX2	0.385
SNRPA	-0.10375
OR2G2	0.206
GPRASP2	0.47725
C7orf42	0.9655
C9orf163	-0.003
CYP11B2	0.8
FCRL3	1.574
PRDX1	0.71925
FGB	-6.1505
COX17	1.16283333333333
C16orf33	0.65275
PIWIL1	-0.322
FOLR1	-2.35233333333333
KIAA0082	0.0775
FREQ	-0.544666666666667
TMCC2	-0.233666666666667
TCF12	-0.121583333333333
ZNF721	0.277
FAM130A2	0.41975
POU4F1	-1.87625
SNRPF	3.003125
SGIP1	2.13366666666667
ZNF641	0.193666666666667
EMG1	-0.016
PRRG4	1.547
HIRA	-3.19175
MYNN	0.218166666666667
AEBP2	-0.790166666666667
TBXA2R	0.495333333333333
ISL2	-1.25483333333333
PCDHB11	0.778
RNF144A	0.145625
MARCH5	1.156625
DULLARD	-0.241333333333333
DCLRE1B	0.762833333333333
ITGA8	0.29625
TP73	-0.19975
PRKCD	1.80025
NDUFB4	1.044
ATP13A4	3.400875
ANTXR2	-0.914333333333333
COL4A3	-0.939166666666667
MYO10	-1.3783
SLC6A18	0.39725
PEX1	0.40025
TMEM74	0.774166666666667
RBM19	0.2275
TAPBP	0.46685
RUNX1	0.408875
MID1	0.868
GPR64	-1.9295
RASEF	1.18025
GABRG1	-0.38325
MYO16	-1.61825
DBF4	-1.20116666666667
TSHZ2	2.653
RIPK2	-0.40225
PPTC7	-0.119
KIF4B	-0.3655
LRRC31	2.395375
