Hybridization REF	TCGA-AO-A125-01A-11R-A10J-07
SLA2	-2.1235
SDS	1.595
LYPLA3	-0.6325
CASQ1	0.012
SLC25A40	-1.2825
IRAK1BP1	1.06
ACOT6	1.4965
COL9A3	-5.352
ASB11	0.3165
C2orf18	1.3905
FOXD2	2.12
C6orf211	0.8295
OR8G1	-0.380333333333333
MDGA1	-0.30825
ADARB1	-1.398
GGT1	-0.76425
WNT1	0.1419
DBP	0.988875
COL5A3	0.90775
RHOD	1.47125
COL4A2	1.36625
LOC201164	0.8255
HEBP1	0.5865
LUM	-3.65825
ZCCHC6	0.5945
PAGE1	-3.9845
DTX2	0.592
SLC7A13	3.24525
H3F3A	1.7695
RABIF	0.19625
D4S234E	-3.54433333333333
DYRK3	0.59
PFAS	-1.2225
ALOXE3	0.937
RPLP0	-0.210071428571429
RBM34	-0.089
C12orf28	-0.024
U2AF2	-0.134
MKNK2	0.602
SEC16A	1.83408333333333
ZNF44	0.5343
YWHAG	0.31975
IGF2BP2	-2.86141666666667
OR1D5	0.2555
SIX6	-2.848
CCR6	-0.58525
PALM	1.2135
PUM2	0.324928571428571
SPRYD5	-1.8145
ALG10B	-0.913125
ZNF365	1.713
PHC1	-1.41975
KIAA0913	0.61725
ARX	0.802428571428571
PPP3CB	0.309166666666667
IRX6	0.0455
ANGPTL4	0.2334
LSM14B	-0.2814
PCDHGB7	-0.054
INSM1	2.18441666666667
WBP2NL	0.66
ZNF493	0.387625
NGEF	-1.66625
RNASE13	-0.1665
SPPL2A	-0.494333333333333
SFXN1	-2.223
FAM102A	1.8255
SAPS2	-0.4265
JTV1	-1.8095
OR51B4	-1.2805
SCGB1A1	0.429333333333333
NEUROD2	0.2135
tAKR	-0.0407500000000001
C1orf26	1.208
RICH2	1.24125
TEDDM1	0.211
CYP2S1	-1.0425
TBCE	-0.2405
MAPK1	-1.83
HDHD1A	0.2735
MRM1	-0.24225
ATP9A	-0.562785714285714
HSD17B3	0.518333333333333
HN1L	0.913416666666667
RNF216	0.034125
HOXD12	-0.257
PPP1R14B	-0.43025
SBF1	-0.7605
TAS2R42	0.346
USP46	-0.321833333333333
LILRB3	0.885166666666667
SPI1	0.3395
OXSM	0.1285
GYS2	0.4095
NUPL2	-0.30425
C8orf46	-2.269125
SF3A1	-0.8217
C21orf99	4.14975
HOXB4	-0.8798
YRDC	-1.2165
GPRC5D	0.7145
BLVRA	0.469125
KIF12	4.751
LRRC23	0.90875
FAM14A	0.728166666666667
RASL12	0.750875
DAZAP2	0.6575
IKBKB	1.612
ZNF271	0.485
BOK	1.2515
CXorf6	0.45675
MYEOV	-1.9855
BTN2A2	-0.7395
FRG1	-0.33925
HSP90AB6P	-1.04775
ENOX1	1.403
ZNF706	-0.2259
DOK1	0.2092
PGAP1	-0.925
TMEM136	0.0515
FSCN1	-2.52075
KIF17	0.3585
TRIM66	0.8295
CBR3	1.54016666666667
C13orf24	0.846166666666667
C19orf52	-0.336
BNIP1	0.82075
AQP3	2.59525
KRT6C	-2.99366666666667
SIRPA	-1.70783333333333
IGFBP6	-1.88716666666667
PLEKHK1	-1.27925
RNASE7	-0.349
ARHGEF15	0.69925
NPHS2	0.2615
SRD5A1	-2.959
REXO4	-0.9555
EEF1DP3	0.53075
SLC37A2	-1.17425
ZNF142	0.2295
ANKHD1	-1.7795
MUT	0.741
VPS37A	-0.41225
GPRIN1	-0.4785
SLC38A3	-1.430625
BAZ2B	1.71325
WDR87	0.4615
BRD7	-0.54025
POU6F2	-1.0705
NISCH	0.662
TCEB1	-0.8905
LINGO2	-3.23325
TAX1BP3	0.2595
RPL34	0.560444444444445
MARK2	0.994833333333333
AKAP12	-3.503
AMBN	0.2305
SLC25A27	-3.07733333333333
FLJ21865	0.6075
KIR2DS2	0.356333333333333
WDR77	-0.9345
ATF2	-0.206583333333333
ITFG3	0.7435
SLC39A13	0.67225
ARL6IP5	1.2735
C10orf137	-0.240375
QTRT1	0.3135
CCNT1	0.382
DYNLL1	0.4256
WDR53	-0.6425
LIPG	-1.6345
ASAH3	0.601
HELB	0.297
PHACTR2	-0.899125
VENTX	-0.48075
LAD1	0.992166666666667
PAOX	1.01175
MAPK8	0.5195
CCDC38	0.46225
DNAJC8	-0.8345
RBBP8	0.71525
WNT11	-1.48
KCNJ12	-2.125
HDAC8	-0.7965
STARD4	-3.812
ACVR1	-0.256
C14orf65	-0.0025
KLB	-1.2535
C1orf65	0.33925
ZFYVE28	1.63025
NSUN6	0.90975
KIF27	1.77716666666667
SYTL2	1.437
UBXD2	0.801
OR6T1	0.1515
CCDC91	0.806214285714286
GRID2	0.33
CALN1	-1.306625
ZNF423	-1.7985
PSMB4	0.12
XPNPEP3	0.244166666666667
ARPP-21	-3.3999
SART1	0.0195
RACGAP1P	-3.01
SPTA1	-5.665
C6orf113	-0.978833333333333
C7orf16	-3.017
CHST7	-1.511
C21orf29	0.575666666666667
SEMA6D	-0.1235
PCMTD1	1.534
KIAA1754	-1.27
MYCN	-0.8369375
KCNJ3	2.82725
MAPK13	1.5145
ERO1LB	0.663
NTF3	-2.08933333333333
NKX6-2	-0.497
GTF2B	-0.03225
GSPT1	-2.19
GUSB	0.582666666666667
LOC221091	-2.8865
LIG1	-0.6515
EXTL3	-0.33
NID2	-2.02075
TTC29	-0.3865
TMEM97	-0.717
EXTL2	-1.94
SUZ12	-0.47425
IL1F8	0.1905
KRT18	0.637454545454545
MRPS16	-0.679666666666667
PI4K2B	-0.69425
LACRT	0.491
OR51F2	0.471
JMJD2C	0.311125
KGFLP1	0.883
CDK5RAP3	0.5763
YTHDF2	0.936833333333334
GGCX	0.27775
ARPC4	0.2605
EGLN2	0.368
KBTBD4	-0.173142857142857
ROBO3	-1.0995
DEFB118	-0.1075
KIAA1543	1.0475
RTCD1	-1.07833333333333
MZF1	1.22475
C18orf26	0.047
CNIH4	-0.2925
ZFP2	2.838
HTATSF1	0.2605
WFDC2	2.318375
NDUFA7	0.5435
TTC22	1.036
FAM40B	-2.30875
DCPS	-0.72575
SH2D1B	-1.04716666666667
MRGPRE	0.474
SBK1	0.97325
UNQ6411	0.399
OSBPL9	-1.09475
NUP107	-1.30775
MYOZ3	0.7277
PDE4B	0.240166666666667
FAM113A	-0.8115
IDH3G	0.0345
FBXL7	-0.491
ARFGAP3	0.07175
MAPRE2	-2.521
IL1RN	1.2996
KIF13A	0.6255
RAC3	-0.916
TCTE1	0.262
TMEM14B	-0.9445
ADIPOR1	0.724666666666667
GRINA	0.537
CLIP4	-0.1975
LRIT2	-0.0815
TFPI	-3.48192857142857
FABP6	-2.05125
SLITRK2	-0.4838
HKR1	0.62925
SMTN	0.08875
C1orf75	-0.64275
CD209	0.39875
CYB5R2	0.6265
DNTTIP2	-0.113833333333333
CSGlcA-T	1.337
GABRB3	-3.572
PCBD1	1.2925
TAF3	1.68766666666667
HOXD3	-1.31066666666667
GIPC3	0.377833333333333
P11	0.3723
BFSP1	0.0745
LCP2	-0.9545
TAS2R8	-0.208
SEZ6L	-0.939571428571428
NR2C1	-2.35975
EXDL2	0.0938
TNFRSF13B	-2.46966666666667
MKI67	-2.22725
GLS	-2.95958333333333
C7orf54	0.5848
LGALS13	0.163666666666667
IL4R	0.3925
SEC11A	-1.09183333333333
SPP2	0.3215
C18orf32	-0.0335
CLSPN	-2.27333333333333
SPAG1	0.702625
C9orf82	-0.77625
TM4SF1	-0.806416666666667
EMILIN2	-1.55025
SMG7	1.00333333333333
TAS2R13	0.171
ZNF628	0.6845
DZIP1L	-1.15983333333333
ANKRD13A	-0.2906
VASP	2.1755
ZCCHC11	-3.8415
SYPL1	-0.84775
MGC34774	-0.06075
C4orf28	-0.70775
KIAA1211	-1.73191666666667
RPS27L	-0.2555
TATDN3	-0.175
PDCD1	0.09075
OR5P2	0.855
IFIT1L	0.7145
MIPOL1	1.967
OR51D1	0.44525
C1orf92	0.9385
LAMP2	-0.115388888888889
CAT	0.81
C16orf80	-2.278
C15orf32	0.402
ZNF746	0.40575
C1orf76	-1.0235
ATXN1	0.19325
LAMC2	2.7975
SLC2A7	-0.472
CPOX	-2.29725
APH1B	1.81033333333333
LOC442245	1.3905
CTNND1	0.852111111111111
GABRG2	-0.364
MADCAM1	0.356666666666667
F5	-3.70075
SEMA4F	0.347
NUDCD3	0.383125
PDZD11	0.8465
TRIML1	-0.216
GCNT3	-1.477
TMEM120A	1.12
CNDP1	-0.2565
N4BP1	-0.797
SLC35F2	-0.378375
LCP1	-2.24675
IGBP1	0.1478
DCAKD	0.703375
ELA2A	-0.055
C12orf56	-2.04128571428571
PITRM1	0.0942857142857143
GUK1	0.663333333333333
RASSF8	-1.656
OR2A14	0.45025
ADM	-1.25266666666667
FGD3	3.50966666666667
GHRHR	0.2965
RHPN2	-0.429
C4orf39	0.405833333333333
VPS72	0.228
SERF2	1.64194444444444
CD22	1.058
CD47	-1.5768
PPIC	0.427333333333333
IMPDH1	-0.378083333333333
ACP6	0.539166666666667
PRKACA	0.2335
PPP1R1A	-1.9615
TRPV3	0.13525
ASXL1	-1.037
C17orf55	2.2435
FXYD1	-1.2125
LMOD2	0.1465
ANKRD33	0.4575
LCE2C	0.40475
ZNF620	-0.1725
DKFZP566E164	-1.58825
VSIG2	2.94225
KIAA1128	0.76175
USO1	-0.3725
NUDT4	-0.863714285714286
CLDN1	-2.02492857142857
OR4Q3	0.0565
FASTK	0.646166666666667
ICOS	0.00416666666666663
LDB1	1.16675
GSTA5	-1.70175
ABCC1	-1.26066666666667
FAM54A	-3
PCBP2	-1.35833333333333
NUP205	-1.87875
ACTA1	-1.06083333333333
GABBR2	-1.81325
PIP5K1B	-2.983
AGXT	-2.22316666666667
RNF181	0.10175
ATP8A2	-0.095
AFTPH	2.1846875
FGF21	0.31975
FCER1G	1.109625
SNTB1	-2.863
SLC24A3	0.41425
TXNL4B	-2.0593
RPL10L	-0.788
LOC389517	0.7344
TSGA13	0.281
SHOX2	-1.76933333333333
ITGA7	-0.4584
KCNIP2	-0.0795
KLF13	-0.3035
ZFAND2A	-0.2565
CEACAM1	0.00121428571428569
PFKFB4	-1.66733333333333
MED19	-0.28825
LRRC57	0.00916666666666664
RNF11	-0.56975
ANKRD32	-2.2945
P117	0.35
OBFC2A	-2.202
POLD3	-0.160416666666667
RAB18	0.45025
TPH2	0.2424
PHB	-0.9965
JDP2	2.5025
MORF4L1	-1.9366
POU2F1	0.75075
CNNM2	-1.06383333333333
LOXHD1	0.0113333333333333
ZC3H15	-1.292
ELK3	-0.290333333333333
FAM111B	-0.50725
CBLC	4.08916666666667
SBNO1	0.2515
ANKMY2	-0.666
PLEKHA5	0.345
DHX58	2.19533333333333
ARCN1	-0.0216666666666667
TREML1	0.7201
KNCN	0.333
SEC24A	-1.052375
PSCA	-0.76825
MGC24125	1.08266666666667
DNA2L	-2.12175
CIB4	-0.1705
HIGD2A	0.302
TBX6	0.319666666666667
TTLL5	0.458333333333333
SGK3	1.0445
GCN1L1	-0.94775
AMOT	0.5247
LDOC1	0.266833333333333
NRK	0.00119999999999999
ASB9	-2.55525
NAT1	6.1388
TRAFD1	-0.449
PEAR1	0.9435
FAM36A	1.0625
OR1S2	0.4075
LOC388323	-0.99225
PGS1	-0.903333333333333
LEPREL1	-3.56875
TFF1	3.53408333333333
HAP1	0.41075
EPHB2	-2.39
ACTG1	-0.0955
ZFP42	-1.2645
HAVCR2	-0.6809
NME1	-0.523
SNX26	1.1575
LACTB	-0.901
ZKSCAN2	-0.1465
C5orf35	0.03825
ANKS3	1.29925
RBM28	-0.827
DKFZP586P0123	0.3505
HNRNPA1	-1.032
BCAS3	-1.205
FLJ20184	0.518
POLA2	-1.233
TMC7	-1.39983333333333
HSD17B6	-2.286
ZNF658B	1.31533333333333
TTTY10	-0.0713333333333333
RANBP9	-0.930333333333333
CPNE7	-1.64533333333333
EVL	2.61
LNX1	1.23633333333333
IFNA21	0.0725
CFD	1.38975
PYCARD	2.96816666666667
MYBPC2	-1.707
ENPP3	-0.942333333333333
ACSL4	-3.30675
LOC440258	0.766166666666667
TMEM176B	0.793166666666667
SOX2	-3.4795
SCO1	-0.7425
COMT	-0.13975
AOC2	-0.62125
PDLIM5	2.24842857142857
SPHK2	0.876
NXPH2	0.646
GPR108	0.550166666666667
RAD51L1	-0.432333333333333
TMEM54	1.30375
LETMD1	-0.589333333333333
SLC6A17	1.29975
KRT75	-1.0025
STT3B	-1.49433333333333
CD3EAP	0.723666666666667
TMEM63A	1.7245
DUSP13	-1.0935
CD1C	-2.89516666666667
LASS2	1.27333333333333
AVP	2.013
PITPNM1	-1.96175
FLJ22795	-0.8405
MCTP1	-2.923
TRIM68	-0.5095
UCK2	-0.803166666666667
ABHD1	2.79225
FAM50A	0.58925
RNASEH1	-2.10166666666667
PCP2	3.3055
OR52H1	0.4815
C20orf149	1.6055
RBP5	2.02116666666667
HYAL3	0.863
CLPB	-0.88025
SMNDC1	-1.158
DONSON	-2.73583333333333
FLJ27523	0.00475000000000002
BARHL2	0.187166666666667
SLC30A9	-0.249
TMPRSS11B	-0.30825
E2F8	-2.85583333333333
CCDC25	0.54925
C14orf48	-0.143166666666667
C20orf116	0.448875
TSPAN11	0.2305
YIF1B	-1.52316666666667
FAM12B	0.23075
OR1L6	-0.2645
HPN	2.1074
NBN	0.41225
C14orf94	-0.682166666666667
OCLM	-0.204
ZSCAN18	1.625
L3MBTL	0.1002
TSTA3	1.09516666666667
RAC1	0.3615
C19orf15	0.939
NFE2	-4.88925
KLK14	0.484
ARSF	0.4285
MAST2	0.822333333333333
AMICA1	0.0678333333333333
GTF2A1	0.514125
ATP1A3	-0.1405
TC2N	3.4682
PNKP	1.02075
ODZ2	-4.6125
MATR3	0.194
S100P	-3.87175
KRT82	0.177
CA13	-0.6715
PROZ	-0.428
AASDH	0.301
C19orf40	-0.149666666666667
DCK	-1.75776923076923
FAM5C	-1.56
SLC6A4	-2.415
MID1IP1	-0.198625
TESSP5	3.267
TMOD4	0.946833333333333
DOCK2	-2.2745
TUG1	0.81
NUP214	-0.3865
DPYSL2	-1.64813636363636
GOLM1	2.35983333333333
MPFL	0.33175
SOX13	0.9565
SDCCAG8	1.9594
KEL	-0.6275
NUP210L	-2.29525
GK	-0.13175
DNAJB1	0.439
ALPK3	-0.0585
CHID1	0.1536
CYLC2	0.109333333333333
IKZF5	0.3415
C8orf51	0.9555
PPM1J	2.23375
GIMAP8	2.54
GPR101	-0.348
NR2F1	-3.562
ACAD8	-0.454
RBM35A	1.15075
GNAI2	-0.446
METTL8	-0.0685
SLC39A7	-1.16025
FBXO8	0.12075
CAMK1	-0.366
RFC3	-2.483875
FAM129A	3.50285714285714
ILF2	-0.54975
FGFBP3	-2.097875
NOM1	-0.534
PSMA3	-1.2165
ASCC3	0.5881
ZYG11A	-0.65925
SOX21	-1.32475
LYRM1	0.4455
DEFB1	-1.107
LOC91431	-2.42183333333333
OR7C2	1.661
FAM46B	2.112375
TMEM18	-0.9275
ARHGAP30	-0.419666666666667
TMEM86A	2.14191666666667
EPHA2	-0.365833333333333
C10orf46	0.04315
TCHH	-1.79983333333333
C3orf30	0.5146
LOC285636	-0.196333333333333
PAIP2	-1.0865
CYP2U1	-1.27325
C12orf34	1.8585
SARS2	-0.653833333333333
ZCWPW1	1.99825
SAMD12	1.906625
KIAA1430	-0.280625
ACAT1	-1.43675
MEOX1	-1.54683333333333
ADAMDEC1	0.34675
PHKA2	-0.07425
CARD11	-2.12683333333333
CALML4	-1.2385
TSSC1	-0.98
TMEM45A	-1.83277777777778
MPP7	2.77875
POU1F1	-0.05925
SLC2A13	-2.1731
FBN2	-2.09614285714286
ZC3H7A	0.224
LAIR2	-1.741
ST3GAL1	0.810666666666667
LCT	-3.18725
GEMIN8	1.5065
KLF16	1.3293
HIF3A	-0.1558
FAM44A	1.03978571428571
AQP10	-0.8547
PLA2G2A	-2.3335
FOLH1	2.35616666666667
C20orf186	-0.0265
MAPKAP1	-1.293125
SPRR2D	-1.4355
UBQLN4	-0.540833333333333
RSHL1	0.129166666666667
PIAS3	0.902375
MRPL24	1.74425
GREB1	-0.0115
FAM27E3	-1.7995
NUP62CL	-0.47375
NEUROG3	2.2825
REEP3	1.08258333333333
MARK1	-1.229625
LMBRD1	0.0175
PRPF19	0.1035
PNMT	-0.5835
CTGLF1	0.1415
SLC25A16	0.2515
EIF2B3	-1.7275
RPA2	-0.28425
PAK6	1.72116666666667
CCDC26	-4.089875
SEMA3E	2.879375
MXD4	1.5183
TNFSF10	3.2455
SMARCB1	-0.917333333333333
DTX3L	1.2325
PLA2G4E	0.381
PPAP2A	0.494
ULK1	0.135833333333333
TAS1R3	0.454
SLC2A3	-3.44563636363636
ARID3A	-0.97325
GNG5	-0.1705
ACOX1	0.0664
KIF5B	0.02175
NUP153	-1.56925
MUC7	-0.592
CSDE1	-0.705928571428571
CLPTM1	-0.2785
C3orf23	-0.534125
LRRC17	-1.94533333333333
TTYH3	-0.80725
ATP5B	-2.8735
ELF3	2.2959
CPSF3L	0.131
ZNF665	0.683666666666667
TLR6	-0.2739
GPI	-0.12625
RAD9A	-0.1465
NDST4	-2.46475
AGPAT3	0.472166666666667
MAGI3	1.87183333333333
ADORA2A	-1.016375
CACNG7	0.489
CAMK2D	-0.3595
CCHCR1	-0.077
RPS27A	-1.312
OR10G7	0.192166666666667
GCM2	-1.0345
FAM135B	0.9251
E2F1	-2.36875
PLCB3	0.08575
OR2AE1	0.1075
COIL	-0.771666666666667
CDC25C	-1.84333333333333
RAB11FIP2	-0.0448333333333333
TSC2	0.23925
CTGLF5	-0.1425
CCDC108	0.4525
OR13C4	0.145
C10orf81	2.91125
PTPRB	1.35025
ACP2	0.0945
LAG3	-1.676
MRPL54	0.39225
LOC201175	1.8805
ITGB1BP3	-1.05325
SPTAN1	0.800833333333333
SIPA1L2	2.0395
RCAN2	-1.6845
CDX2	0.1125
ECOP	0.472
ACTR1A	-0.0924285714285714
PPARG	-0.952
BBS10	-0.152833333333333
TMEM44	-1.24375
BPIL2	0.101
CITED1	0.149
IRF6	4.507
PRDM4	-0.649833333333333
RRP9	-0.9525
OR10H4	0.1765
IL31RA	-0.725
GNB1L	-1.53733333333333
MYBL2	-2.68325
ZNF407	0.889833333333333
PPIG	0.8385
TTC18	4.67675
RPSA	-0.0345
MAPT	2.0015
MRE11A	-0.323642857142857
C8orf37	-0.947
RASGEF1C	-0.639833333333333
STBD1	-0.41675
CTAG2	-0.492833333333333
MGAT5B	-2.858
ECM1	1.47775
RLN1	2.03
PARP14	0.8419375
EPB41L1	1.0294
HOXA3	-1.63016666666667
MAGEA9	-4.6845
RPS8	-0.178166666666667
RPS19BP1	0.1095
FOXJ2	0.382
C10orf76	0.497
IL17RE	0.726
C10orf65	-1.716
ZNF343	-0.404833333333333
FBXO33	-0.86375
UHMK1	-0.3154
LY6G6C	1.97
FGF19	-2.809
C14orf128	-0.9415
IFIT2	2.3505
TIGD1	-0.34
S100G	0.2155
GUCY1B3	0.8215
NR3C1	-0.4598
CORO1B	0.258166666666667
PARP11	-0.21175
DNALI1	5.69316666666667
OR4N4	0.162125
MAP2K6	-1.1845
FSTL4	0.98925
ANKRD47	0.880875
TMEM171	-1.5725
PNLIP	0.1765
YY1	0.317333333333333
CCDC138	-2.66566666666667
AASDHPPT	-0.8549
CKS1B	-1.4731
MCM3	-1.171
ANAPC7	-0.815333333333333
FAM110A	1.88275
CDC37L1	1.20816666666667
THTPA	1.1
NBPF20	1.484
WDR24	1.16775
NPTX2	-5.52825
CBLB	0.6715
CETN1	0.7405
RPUSD1	0.34925
FAF1	-0.32875
CDK6	-4.3613
HMX2	1.5355
CSK	-1.21833333333333
TEAD2	0.4285
SNAP25	-1.4945
TUFT1	1.3189
TMTC3	0.258333333333333
LCK	-4.28125
SGOL1	-1.68133333333333
AKTIP	-1.33325
FURIN	0.315
SOX12	0.607833333333333
DEFB103A	-0.326
RAMP1	3.7755
KIR3DX1	0.0165
GAS2L3	-1.05375
PDE8A	-1.1842
EDN3	-1.05525
GMIP	1.11625
SF3A2	1.84925
FN3KRP	0.47775
SMAD7	0.13575
RHBDD2	1.21675
OR11H6	-0.0305
PPP1R3B	1.2125
C9orf23	0.519
CADPS	-3.22825
GOLGA8A	-3.59975
TMEM57	1.3525
RGL3	1.982
S100A14	4.3255
FGFR2	1.5950625
XRCC3	-0.621
RTN4RL2	0.96375
MGC3771	2.765
GH2	0.477833333333333
BTBD2	0.63525
LMO2	-0.9465
RDBP	-0.47125
ACRBP	-1.23575
AMY2A	1.20725
DUOXA1	0.8275
PTK7	-1.91633333333333
TWF2	-0.624666666666667
FAM80A	-0.498
TNNI2	-3.28666666666667
GLT25D1	-1.27616666666667
OCC-1	-1.6
CYC1	-1.46533333333333
RPL22	-0.0457727272727273
MORN3	2.27766666666667
DISP1	1.76375
PRB2	0.3255
CHUK	-1.4535
HR	-0.565375
CCDC134	0.196125
DENND4B	-0.73225
C14orf130	-0.251375
RAB33A	-2.1095
DCST2	1.071
TNMD	-2.7655
PEX7	1.02775
FAM62A	-0.478375
SRD5A2L	0.317
IL22	0.329
RPS26	-2.05233333333333
HOXC5	0.593
SPATA6	1.97975
FLJ38482	0.36675
ZNF234	2.496
C18orf22	1.223
SPATA22	-0.0195
THOC1	-0.3465
CYP7B1	1.32525
KCNC3	-0.31225
C8orf42	0.3195
ALDH1B1	-0.763833333333333
CCDC100	-0.6519
ARMC4	-3.51775
FAM18B2	-0.8645
SLC44A1	0.274375
FBXO17	-2.25116666666667
C6orf107	-0.0595
C19orf29	0.11
ZC3HAV1L	0.61125
PARP6	0.3209
SULT2A1	-4.922875
C1orf159	0.049
TMC1	-0.122
CHST14	-0.318375
GAMT	1.665
SMCP	0.0631666666666667
TSPAN33	-1.1145
MIDN	0.87525
NOX4	-0.0835
RNASEN	-0.7793
TBX1	0.9495
SALL2	-0.11225
C10orf35	1.9385
CYP2E1	1.258
LRFN2	2.17966666666667
ACO1	-1.06
IQCG	1.6909
MEGF9	2.2425
TM7SF4	0.267
PLEKHA1	0.1904
STK33	-3.01925
C1orf210	3.3655
SNUPN	0.244
KIAA0406	-1.6388
C20orf29	-0.0415
TMEM55B	-0.38875
OSTM1	-1.2898125
CLCN7	0.69675
OTP	-0.03
FLJ23049	-1.239
HEATR4	2.624
MAP3K10	1.88583333333333
PCDHGA9	0.311
AMDHD2	-0.834
LCTL	-1.6585
PDCD2L	-1.0315
CABLES2	-0.858
SLC5A9	-0.2425
CLCA2	-2.69883333333333
MGC16025	-0.9265
STRAP	-2.30283333333333
C20orf196	-1.6725
RRBP1	0.645833333333333
NAT13	-1.34875
MAT2B	-1.57325
CSNK1D	-0.599666666666667
KIR3DL1	0.7395
PRKAG3	0.1295
ZNF599	0.6975
PRM3	1.735
PER2	2.102
ASPHD1	-1.9075
PRMT6	-0.93575
KCNE1L	-1.14371428571429
FAM118A	-0.944166666666667
TAF4	-0.58575
NDUFB6	-0.978
TRIM9	0.329083333333333
PMFBP1	-0.89925
KY	0.0995
DKFZp762E1312	-2.59890909090909
CSMD1	-1.622
TBP	-0.795166666666667
OR1Q1	0.581666666666667
RETNLB	0.27225
HPGD	-0.828428571428571
DNAJC12	2.5825
FKBP1B	-2.57375
ANKRD24	0.400666666666667
CXXC5	1.681
IL3	0.2395
DRAM	-0.4626
PTCH1	-1.893125
TP53BP1	0.23425
SLC17A7	0.548714285714286
COL25A1	-1.0349
AMACR	-0.296166666666667
RHCG	-0.447
VPS13A	-0.130583333333333
FAM55D	0.309
PRPF38B	-0.387333333333333
OSBPL6	1.96025
PFDN5	0.7033
CMTM6	0.20775
KCNK12	-1.799
RP2	0.0325
C16orf52	-1.00325
PICK1	0.5445
IFNE1	-1.39533333333333
SEMA4B	0.8475
TYRO3	-1.83975
OR12D2	0.2915
CSNK1A1	0.35125
FANCF	1.86675
LONP2	1.100625
TBL1Y	-0.16575
LDOC1L	-0.418875
CCNC	-1.40125
C3orf60	0.839
CHKA	-0.93375
UBAP1	0.47675
MAP3K1	2.806
ANKRD9	-0.08825
FAM92A1	-2.97383333333333
GAB2	0.48225
AZU1	0.272
DIS3	-0.740083333333333
C21orf109	-2.03166666666667
IQCB1	-1.1285
SPATS2	-0.830333333333333
EFCAB3	0.6935
PRB3	0.5345
FUZ	0.810333333333333
ZNF813	-0.139625
BMPER	-1.4135
HEG1	-1.287
ALS2CR11	0.68025
SURF2	0.3385
PSMC1	-0.519166666666667
OR2D2	0.567
SLC7A8	2.963
C4orf40	0.144
SPATA7	-0.7725
MAZ	-0.0638333333333333
PIN4	-0.31175
PDE1A	-2.534125
TAF6L	0.248666666666667
OR2T34	0.402
KIAA0284	0.75425
ACADS	1.31190909090909
MKRN2	-2.122
C18orf56	-1.6425
MS4A6E	0.284666666666667
GALNT4	0.6684
C22orf31	0.437
FLJ36070	0.927
PSME4	-0.36575
TFG	-0.2189
EPHX2	2.923625
ANXA5	0.054
KRTAP1-1	-0.2898
BATF	3.9575
KARS	-2.9635
MSTP9	-0.653
GPR26	0.301875
CCDC72	0.64475
TEF	1.28633333333333
FOXK1	-0.6497
PRLHR	0.652
EMX1	0.867
C11orf30	0.224
ICK	0.379625
THSD7B	-0.1495
C21orf100	-0.6315
DUOX1	-0.202
EFCAB4B	0.30825
UBE2G2	-0.4045
C3orf54	0.2045
PARP1	0.05225
FAM60A	-2.32058333333333
C6orf146	-0.106
OR9K2	0.6285
DDX55	-1.11866666666667
RPS15	1.13141666666667
ZNF618	1.3013125
DKFZp686D0972	-0.36575
SSPO	3.755
SHFM3P1	1.02716666666667
CPA6	-0.8805
JAG2	0.6595
DEFA3	0.18175
PPBPL2	0.343333333333333
CD34	3.697875
SLCO4A1	-2.968375
AFG3L1	-1.7045
SHD	-0.7395
RP13-122B23.3	-0.553333333333333
PRKCSH	-0.239666666666667
DPH5	-0.9005
HLA-F	1.845375
TBC1D4	-0.44525
RIG	-0.261333333333333
GLUD1	0.410333333333333
HNRPCL1	-0.257375
HBXIP	-0.6865
RNF207	-0.177
APIP	-1.61025
PLA2G3	-2.816
CCDC84	0.242
MYLIP	0.263230769230769
PHIP	0.78875
AARS2	-0.280833333333333
DHX32	0.5925
SCAPER	-0.422
MEN1	0.258875
NIP7	-2.55725
FLJ25404	0.953
FASTKD3	-0.5495
TMEM158	-3.018
RARA	1.86025
BDH1	0.8305
ANKRD16	0.96325
CARM1	1.05
SS18	0.456833333333333
IKZF2	0.935833333333333
MYD88	-0.242125
PML	0.38055
TAF1A	-0.8
CBFB	-2.194
HIST1H3H	-0.883833333333333
C7orf29	-1.966
COMMD4	-0.431333333333333
DPP3	-1.00175
DAB2	-1.193625
LOC388882	-0.1915
YPEL4	-0.563
AGBL3	1.73
LRP6	0.7253
SERPINH1	-1.19133333333333
TLE1	0.5925
CD244	0.240166666666667
ZDHHC15	-0.18
MGLL	2.1191
PLDN	-0.81425
LOC654346	1.9435
FAP	-1.91375
GPR37	-0.148666666666667
SCARA5	-1.58633333333333
EBF4	2.17718181818182
LSM6	-1.15325
MLLT1	0.0451875000000001
SLC5A12	-0.70175
A2BP1	-1.42
COPS5	-1.08133333333333
TPM4	-1.01121428571429
TNFSF4	-2.66533333333333
ACADSB	1.26383333333333
HERPUD1	-0.90775
BCL2L11	-0.679333333333333
CEP78	-1.743625
CDCA3	-1.85575
WBSCR19	1.3601
MYO1A	-2.0805
PPEF1	-0.353833333333333
LOC440348	0.13675
CPEB2	1.177375
BPTF	-0.341083333333333
RPL21	-1.51075
GSX2	0.0465
ADPRH	0.0593333333333333
C17orf68	0.7945
KCNS1	-0.7645
MLLT6	0.4791
PIWIL4	-0.52125
RNF26	-1.12775
RAP1B	0.105125
ADAMTS1	-3.6499
ZNF571	0.44025
P2RY6	-1.23225
TRIM21	0.477333333333333
CADM3	0.69625
