Hybridization REF	TCGA-AO-A0J3-01A-11R-A034-07
ANGPTL2	-1.3045
ILKAP	-0.550833333333333
ERAS	0.211
HBS1L	-0.9835
CPA5	0.2735
TMEM30A	-1.05783333333333
CD300LF	1.5005
WISP3	-0.09
CRK	0.4085
PDS5A	0.00760000000000001
BRPF3	0.454
NEDD9	-1.9415
SMPDL3B	-0.85125
PSG6	-1.39825
PSMD13	0.568
ETV5	-3.157625
OR51A4	0.0105
BTBD7	0.413083333333333
GSTO1	-1.303125
hCG_16001	-0.361
MAD2L1BP	-0.630666666666667
COX6A2	1.772
SCNN1A	-0.110166666666667
LSM1	3.50966666666667
UGT2B11	-2.3945
IDUA	0.4555
PPP2R3C	-0.415666666666667
COX11	-0.3725
PDZK1	-1.47625
ZNF443	0.4855
MGC21874	1.12116666666667
ZNF323	0.8688
KRTAP10-10	0.283
CXCL6	-0.4605
SLC34A2	0.414444444444444
LOC284402	0.4355
NPTN	0.6415
UPP1	-2.9055
SLC6A9	-0.7215
OR7G3	0.53725
CISD1	-0.9705
ZNF545	-0.098
SYT14	-1.2225
NT5C3L	-0.231666666666667
ZNHIT3	-0.3705
SNRPD3	-0.212
KIAA0701	0.47
UNC93B1	0.770666666666667
GMNN	-1.721125
SPCS2	0.0121666666666666
LOC388524	-1.192
NAPRT1	-0.401125
PNLIPRP1	-0.689666666666667
OR6V1	0.524
PRKAB1	0.16075
EYA4	-2.52016666666667
KIF20A	-1.7145
ALG10	-0.2445
ITPKC	0.288833333333333
LMX1B	1.53783333333333
RPUSD4	-1.01816666666667
C7orf34	-0.330166666666667
DLGAP2	-0.332375
PFN1	-0.7313
MICALL2	-0.291166666666667
ZNF654	-0.1645
SS18L1	-0.776625
SLC16A8	-0.01625
MKI67IP	-0.011
ITGB3	-1.7775
TCEA3	3.48383333333333
CEP152	-1.84625
CLIP1	0.703125
ZNF75	1.3165625
ATP5C1	0.199166666666667
NUDT5	-1.10633333333333
PSCDBP	-1.3585
UBP1	-0.46225
RBM27	0.13375
C13orf15	1.920875
ZNF282	0.599333333333333
ZNF222	0.2415
COL10A1	4.47
PRDM15	-0.5075
TTTY5	-0.417
FAM9C	-0.535666666666667
C20orf67	-0.0825
GNG13	3.0135
F12	1.647
C1orf41	-0.56375
CPXCR1	-0.0165
GSK3A	0.227125
SUPT6H	-0.471666666666667
PI16	-1.67566666666667
ELL2	-1.08716666666667
C9orf167	-2.6945
PVRL3	-4.471
FLJ38596	1.4845
ADAM20	-1.54025
GPR89A	-0.816
GPR87	-3.459
ZNF30	1.47175
SMR3B	-1.2195
ZNF770	0.246125
TRPC4AP	-0.5005
DKFZP686E2158	0.333666666666667
C2orf28	0.423
FREM1	-2.91733333333333
LAMA4	-0.776166666666667
ADPRHL2	-0.45925
EIF4G2	0.929
GUCA1A	0.305
CTNNA2	-0.286875
NUDT15	-1.26583333333333
CEPT1	-0.466
ZNFX1	0.6123
CCDC92	0.102
TDRD1	-1.535
KCNK5	-3.29783333333333
ETNK1	-0.620083333333333
LTA	-0.0995
TTPA	-0.916833333333333
B3GALNT2	-0.606875
SC65	-0.413833333333333
PEX5L	1.09375
EPS15L1	0.15225
MGEA5	0.50825
HIST1H3A	0.83875
ING1	1.37025
BCAT1	-4.105875
ORC6L	-1.77072727272727
KLK11	-5.50466666666667
C19orf28	-1.536125
DNER	-4.832375
MED22	-0.780071428571428
ETV6	1.0475
CHAC2	-2.44025
CD300E	0.404
CEBPB	-0.715083333333333
ZNF398	0.646
LRCH3	0.0145
HMGA1	-0.872666666666667
CAPN7	-0.398166666666667
MGC5566	-2.71175
CCL3	3.45328571428571
NANOS1	1.05325
ZFYVE19	0.083
APITD1	-0.105166666666667
PARD3	2.13775
IRAK4	-0.3005
SERPINI2	0.2535
CEP170L	-0.91475
TTC9	2.95225
MYOM3	-1.74
MLPH	1.963625
LOC222699	2.154
NRG1	-2.109
TBC1D9	4.55509090909091
TTK	-2.19266666666667
ZNF557	0.2578
DDX41	-0.5035
FANK1	1.841
UBE2D2	0.212875
PSMB10	-0.13675
MYH7B	1.1035
GABARAPL2	0.707
MARVELD2	2.57716666666667
DGCR2	0.425
UNC45A	0.187333333333333
C6orf72	-0.311
ZNF683	4.24025
GIT2	-0.09625
CASK	1.59533333333333
C14orf161	1.34333333333333
LRRC44	2.373
TIFA	0.359
UTP11L	-0.98725
C6orf65	-2.587
FDPS	-0.15675
DUSP9	-1.7477
SLC17A8	0.8228
OR51G1	0.691
NANS	-0.8415
OLFML1	1.08225
ATP10B	-1.028375
NPAS3	1.9495
PRKCA	-3.0264
GGA2	0.460125
LCE4A	-0.1385
SPANXN3	0.23175
CCDC115	1.942625
SDCCAG3	-1.52725
GLIPR1L1	-0.51025
TTC1	-0.51925
C17orf76	2.104
MAD2L2	-1.77875
HIPK1	0.6243
LRRC3B	-0.34
CLN3	-0.390909090909091
C17orf47	0.504
FMN2	-3.46242857142857
TUBB1	-1.6605
WAPAL	0.319666666666667
C3orf21	0.023
SCN5A	-1.237
SMYD1	1.7095
BEX5	1.05175
ZNF192	0.703
SEC22A	-0.376
GRIA2	6.567
KIAA0825	0.3195
NUSAP1	-1.67054545454545
LANCL1	-0.11575
C15orf40	-0.1239
ZNF645	0.277
GPR61	0.28825
NLRP14	-0.8885
SNX21	0.3898
C1QTNF8	0.355
C17orf46	0.1645
IFNA8	1.0385
SPRR1B	-1.41683333333333
FLRT1	-1.05925
SNX17	-0.5105
ASB2	-1.43283333333333
HBG1	-5.782
RPRML	-3.38025
JOSD2	0.07
PLSCR3	0.071
SPOCD1	-1.577
RAB39	-1.161
GHRH	-0.2065
ITIH5L	1.36
C17orf37	1.516
SMCR8	1.43025
DPY19L2P3	1.02166666666667
IL11RA	0.415166666666667
GDF3	-3.91316666666667
RPS6KB1	0.476416666666667
DNAJC19	0.9725
TOP1	0.13475
CRCT1	-0.015
MPST	-0.729375
DPM2	0.460375
FAM38B	-2.392
SLC18A1	-2.45216666666667
FARP1	0.089
PAX7	0.03975
TUBD1	0.05025
GNL3	-1.22325
BTG2	0.739266666666667
NDUFS6	0.0225
C1orf79	-1.6795
ERAL1	-0.54975
ECHS1	1.00575
VPS4A	0.111333333333333
CYP11A1	-1.464625
ABCC6	-2.765
PBX4	-3.8195
MOSC1	-0.63625
NCF4	-0.616
HYMAI	-0.8715
NAGPA	0.127375
OTOP2	0.33625
ACOT12	-0.28175
MTHFD2L	0.835
LOC441376	1.64275
C19orf34	0.253
RAB1B	-0.86275
ALDOAP2	-1.275
NTRK1	-0.113666666666667
ARTS-1	0.086
SLC6A11	-0.483
NAP1L2	2.62725
CNGB1	-0.1955
EPB41L4B	1.56158333333333
FAM134B	4.402
HS3ST3A1	-2.22866666666667
CPXM2	3.1645
SIRPB2	0.735
CHORDC1	-1.41316666666667
TRIB3	-1.05666666666667
SLC2A5	0.03675
C2orf49	-0.344833333333333
DDX5	0.87125
OR5L1	0.972
ANAPC4	-0.486333333333333
ZSWIM1	0.904875
LOC93622	0.2605
KCNK3	3.0802
RP11-35N6.1	-0.99525
ZFP161	1.13433333333333
AQP9	0.7495
SLC15A2	-0.4655
MREG	0.477333333333333
OR9I1	-0.2395
PDLIM2	-0.00187500000000001
ADAM7	0.5425
GSTCD	0.089
WDR21A	-0.584375
SLC12A8	0.911166666666667
TMEM174	-0.073
IGSF3	-0.0724166666666666
LRRN1	-1.955
LOC402117	0.16675
SRPK1	-0.924833333333333
LY6K	-2.6878125
NFIA	0.0975
PTCD3	-0.312
LEP	-0.107166666666667
PCDH21	-1.0465
MAPKAPK2	0.695714285714286
NMNAT1	-1.05816666666667
LHFPL2	-1.0405
C9orf43	1.39525
DIP2A	-0.682333333333333
ACTR8	-0.040875
CCDC34	1.14875
PTPN22	-1.8165
ITGA3	0.177375
FAM129C	0.034
RABGGTA	1.06733333333333
UNC45B	-0.263
KIAA1033	-0.64725
ZNF510	0.0511666666666667
CYP2D6	-0.478333333333333
SLC26A10	-1.864
STX8	0.40775
LUZP1	-0.9065
WDR89	0.104833333333333
EIF4G3	0.62
C5AR1	0.155625
ZNF623	0.6315
A2M	-0.47575
TGM7	0.4415
GRPEL1	-1.14383333333333
LMNB2	-1.2706
ROCK2	-0.330333333333333
SNX16	0.725125
CCDC66	0.0595
ANXA3	-0.74925
KIAA1609	-0.41575
EED	-1.49725
RNF32	-2.1025
HES1	0.5147
CLC	1.2445
ISL1	-1.3655
KIAA0528	0.422
MANEA	0.79225
C1orf61	0.0965
hCG_2001000	0.12875
RAPGEF6	-0.0996
KIAA0020	-1.09266666666667
NEIL1	0.53725
C16orf45	-1.97125
RBM10	0.514333333333333
C10orf125	-3.0025
MRS2L	0.12
DNAH17	-2.062375
C19orf10	-0.88675
C1orf160	0.20025
SLFN12	-1.39225
EXOC3	-0.456333333333333
HIST3H3	0.46125
NCOR2	0.718166666666667
TNFRSF9	-1.06925
MFSD8	1.488
ALX1	-3.53433333333333
NOL1	-1.2065
PODN	1.8695
TIAL1	-1.09225
HIST1H1E	1.06375
NPY6R	0.1885
TM4SF4	-0.4605
CORO2A	0.4705
ETNK2	1.209
APOE	0.0363
ANGPT4	0.336
HDGF2	-0.1935
G30	-2.575
ST8SIA4	-0.88675
F2RL1	-2.9145
FAM19A4	-2.8915
CCAR1	-0.4765
B3GNT7	-0.08675
OPHN1	-0.1361
DSCR6	1.736
C21orf13	-0.00333333333333331
GAS2L1	-0.3535
RFX3	-0.0158333333333333
COPS4	0.226625
BCHE	-5.49533333333333
BCL2	3.467875
HBZ	-3.03233333333333
ARL13B	-0.479125
MAPBPIP	0.64325
MYO15B	1.22425
SPZ1	-0.40425
KIAA1324	3.59433333333333
PLCL2	-1.865375
C4orf29	-0.51625
WDFY2	-1.34775
ZNF284	-1.6265
NAALADL1	-0.6685
DUSP5	0.6935
PXDN	-0.662875
SLMO1	0.91575
TNXB	0.4535
BIRC7	-1.66275
A4GALT	1.55233333333333
TIMM22	0.0895
FAM110C	0.91075
TOMM34	-1.20175
ABHD9	-0.0325
ADAM32	1.8755
CRHBP	0.11025
AQP2	0.260125
LOC130355	-0.12225
ZNF187	0.990166666666667
ZNF816A	0.0015
F7	-0.8455
CNOT1	-0.3479
SLC13A4	-1.2125
ZBTB11	0.251
B3GALT5	0.29825
EXOC2	2.8245
IRS1	1.8053
TMEM1	0.0888333333333334
MRPL34	0.068
SAMM50	-2.35475
CDC42EP3	-0.427625
HSF2	-0.0889
MFN2	-0.0725
TSPAN7	0.489833333333333
NUCB1	0.441833333333333
RHOH	-2.60825
ARL16	-0.585
TACR1	-0.143
SFRS5	-0.414166666666667
SNX25	1.186
RHBDF1	-0.194166666666667
PCDH18	0.163333333333333
HMG1L1	-0.736
MYO5C	0.911875
MAPK10	2.5815
LDHAL6A	0.2316
NUDT12	1.58416666666667
NCAM1	0.139714285714286
GLIS2	0.622
GGTL4	-1.0615
DAPP1	-2.40375
ATF7	0.225625
KIAA0748	-1.14125
NFIL3	-1.94525
TM6SF1	0.5543
SEZ6	2.965875
NANOS3	0.499666666666667
DNAJA3	-0.0536666666666667
CLDN6	-3.4655
CIITA	1.2604
EPHA4	-3.05625
FANCC	-0.54325
CMTM3	-1.98
PSG3	0.1046
MRPL15	-0.44275
C21orf59	0.12825
PLCXD2	-0.278
C2orf34	-0.302625
UBE2L6	1.8415
MED14	0.357166666666667
HP1BP3	-0.4669
C6orf208	-0.00599999999999999
TPBG	3.02375
OSR2	1.737375
XPC	-0.395166666666667
KLHL7	-0.967416666666667
CCR3	0.0462
AGTPBP1	-0.321333333333333
PCSK6	-0.802866666666667
STAT5A	-2.4734
FAM18B	-0.0105
LONRF2	1.03333333333333
PTPN2	-0.4255
SF3A3	-1.211
EFCBP2	-0.349666666666667
HCFC1	-1.06133333333333
AHNAK	0.00215000000000002
ACTR5	-0.076
KIF14	-2.317
TENC1	0.6595
HEATR5B	1.502
YIPF2	0.0725
MYEOV2	2.1588
DUSP18	1.0905
KIAA1012	0.285
AHR	0.207333333333333
C17orf53	-1.556
PTPRH	-4.263
ATP6V1C1	1.2034
TAS2R3	-0.944
LOC440356	-0.028
COQ10B	0.7365
PSMF1	0.484916666666667
SORBS2	1.93241666666667
NFE2L2	0.172
TMCO7	-0.258
SH3PXD2A	0.3383
SH2D2A	-1.3415
SPINK5	-3.99775
MRPS24	-0.0335
OPA3	0.336875
TRAF7	-0.541
C4orf35	-0.0181666666666667
MT1G	-1.754
MGC39545	0.858
HS1BP3	1.0766
OR2B2	0.152
CHRM4	0.0995
SFRP2	0.0756666666666667
RIC3	-1.06375
ART1	-0.236
C6orf1	2.217
DUS4L	-0.1635
C10orf104	-0.07075
TNFAIP6	0.469
RTEL1	-0.8385
CCT4	-0.6667
ZNF709	-0.80925
CHMP6	0.233666666666667
UPP2	2.4065
CYP19A1	-2.650875
CD151	-1.044
NDUFA13	-0.0573333333333333
ARFRP1	-1.33366666666667
FAM26B	1.2475
CRYBA1	-1.7325
MRPL41	1.00033333333333
NPFFR2	-1.16471428571429
HRH2	-0.073
SCAMP3	2.15383333333333
MTMR6	0.4959
MTG1	-0.807
UBTD1	1.008
CRABP1	-3.1615
FLJ33790	-0.7767
KIAA1908	-1.5955
GPR158	4.82375
PACSIN3	-0.480333333333333
OMD	0.8585
CATSPER1	-1.06466666666667
HOXB8	-0.8605
FBXO46	0.58
OAS1	2.58316666666667
SVIL	-0.37475
PHB2	-0.43825
ADCY3	0.4575
NDRG2	-1.39266666666667
ERMAP	-0.8796
APBA2	-2.67716666666667
IGSF9	1.1995
WNT6	-0.3195
MYCBPAP	3.23225
ATP2B2	-0.4838
CPVL	-1.7925
TRAM2	-1.17616666666667
NOP5/NOP58	-0.25675
ZNRF4	0.23375
TLK1	0.133125
MTMR12	0.245428571428571
ZNF384	-0.0725
FAM9B	-3.314
RPN1	0.5364
PMVK	2.857
EIF3D	0.0041
SIX2	-0.0915
HPS1	0.779357142857143
RNF7	0.886
PSKH2	0.252
KCTD13	1.0475
CSMD3	0.3507
FBF1	0.1725
IL8	-4.335625
SERPINB13	0.65575
FBXL20	0.33025
BLR1	0.1415
SH2B1	0.216833333333333
RFNG	-0.223125
RAB20	-1.3305
RBM7	-2.39575
POLR1A	-0.728666666666667
TMPRSS4	-1.39725
TAF9	-0.285
TERF2	-0.0595
TNFRSF1A	-0.563333333333333
ACADVL	-1.47416666666667
GTF2H5	0.673
EDG8	-1.66183333333333
C9orf140	-1.239375
UST6	0.173
ZBTB8OS	-0.444
ZNF710	0.8775
GPR174	-1.998
ATP6V0A2	0.09525
KIAA0319L	-0.19725
XKRX	0.529
DOPEY2	1.3006
SDHD	-1.18266666666667
SUMF1	1.487
OSM	1.89875
OPN3	-0.84675
DAGLB	-0.2095
PPFIBP1	-1.0106
TRIM63	-2.78175
C10orf53	0.535
LYPD3	-0.0306666666666667
BCL7A	1.127
AGER	-1.37833333333333
TCF19	-0.46425
SAT2	0.67225
PFTK1	1.0295
GABRE	-3.38575
C15orf38	0.239
FIS1	0.607
KCNV2	0.70375
CLPS	0.933
PPCDC	-0.238125
FOXN2	-0.789333333333333
NT5E	-4.3055
CD83	-0.361
IL18	-1.004375
VPS16	0.5585
IGFBP2	0.408333333333333
NOTCH2	-1.3095
SIGLEC1	2.6045
CD93	4.759
SULF2	-1.465
CEP164	-0.165875
P53AIP1	0.396333333333333
TOR2A	0.305166666666667
ZNF136	0.40025
MGP	1.0589
CCDC144A	-2.0228
TRPC1	-0.509333333333333
SMS	-0.399
MAPK7	-0.278833333333333
RRAGC	0.634
PARD6A	1.444
NUB1	1.21266666666667
SYNGR4	0.88825
OR11H12	0.075
WIF1	-0.143125
GCH1	-0.000250000000000014
OR11H4	-0.1365
SLC44A5	-0.571
GPRIN2	-0.571166666666667
LOC401431	2.2365
CPA4	-2.0583
MELK	-1.058
IL15RA	1.24275
CUL3	0.480625
HMBOX1	-0.433
PODXL	1.46875
CCT6B	1.09966666666667
COMTD1	0.5135
MUC20	1.18
GPX2	-3.385625
ITK	-2.689125
FBXL5	1.27325
C13orf27	-2.85975
DEFA5	0.592
TRHDE	-1.014
MTP18	-0.496333333333333
UQCRQ	0.8518
ITGB2	0.4805
CSRP2BP	0.8385
TAS2R44	-0.00299999999999999
PHPT1	0.6045
FAM44C	0.117
ERH	1.047
MPHOSPH1	-1.06383333333333
MORC1	-0.659
PARVB	-2.787
LAMA1	-3.11991666666667
PGBD3	-0.4345
GIMAP6	3.3085
AREG	-4.08116666666667
LIPT1	-0.14475
MGC99813	1.3125
C1orf201	0.2475
GRIN2A	-1.3189
MAN2C1	-0.420875
NSUN5	-0.08525
SF3B5	0.12475
MYC	-1.693375
NRXN1	4.031
ZNF18	0.3835
SPDYA	-0.935125
SLC37A1	1.6505
DECR2	0.534
ANKRD38	0.029125
SPTLC3	-2.83033333333333
SUPT16H	0.18325
DTWD2	0.7295
ULBP1	-1.531
ZADH1	1.76116666666667
OIP5	-2.48725
IL10RB	-0.4365
OTUB2	-0.024
VWA3A	0.254166666666667
SPIC	1.72233333333333
OR6C4	0.0335
PSCD4	0.255833333333333
DPY19L2P2	-0.915
TRAPPC6A	0.975666666666667
C21orf2	-0.240833333333333
CEMP1	0.72
LIN7B	1.9265
E2F7	-1.3185
VCP	0.2686875
LAMA3	2.878
BGN	0.2545
GPR160	1.50516666666667
COCH	-0.267666666666667
GPR81	2.39333333333333
APOBEC3F	-2.94925
tcag7.1017	-0.48875
C1orf32	0.1475
SCGB1D2	5.8855
FLJ43987	0.0245
C6orf170	0.518
KLK9	0.518
GPD1L	0.607
VPS37B	-0.3485
ATG3	-0.354833333333333
ADAMTS17	-1.9705
KLHDC2	0.946833333333333
NDUFV2	0.454
BLK	-2.843
MATN4	-1.6975
GPM6A	0.461375
GBP4	2.53466666666667
TMEM162	0.6772
PKP2	-0.184
HRASLS	-3.575
MMP1	-4.9725
SFXN3	0.5023
FSD1	-0.976666666666667
ST6GALNAC3	-2.43466666666667
CA12	-0.8324
NCOA6	1.43775
C19orf58	-0.0091
PPP4R1	-0.202333333333333
MAN1A2	1.45783333333333
IKBKAP	-1.23975
UPF1	-0.1935
KIAA1219	1.03125
WNT16	0.4548
SNW1	0.692125
IL18RAP	1.53375
RPP30	-0.07625
CDC40	-0.118642857142857
SETD3	1.0225
SLAMF6	-0.70675
ELK4	-0.683
TRIM47	-0.872333333333333
ACOX3	-0.574125
TRIM6	-1.934375
KIAA0372	-0.709333333333333
TP53AP1	0.826625
SMURF2	-0.12825
ADAD1	0.22825
EBP	-0.3717
KRTAP13-2	-0.3895
FLJ36874	-0.709666666666667
TOR1A	-0.249833333333333
P2RY4	1.0975
GPBP1	0.51275
TRPV1	0.390375
ADAMTS12	-1.98633333333333
PES1	-0.7781
ATG4A	0.8735
MAGEA10	-4.71375
WFS1	0.28425
CC2D1B	-0.169166666666667
PABPN1	0.125
SLC25A30	-0.79425
SLCO1C1	0.0273333333333333
SLC22A5	2.61325
KIF23	-1.55683333333333
SYN2	-0.674666666666667
ASPN	6.0865
CENTG2	0.44425
QSOX2	-0.471
FLJ10815	0.772
STK24	0.4420625
SPEG	0.9575
STK10	-0.117
DACT2	-2.6845
AAAS	-0.80425
SSX3	-0.566375
ABCD3	0.27
C4orf12	0.656375
PARVG	-0.302333333333333
FIG4	0.9255
C9orf46	0.77175
TMCO6	-0.387
IGHMBP2	1.026
DUS2L	-0.678833333333333
FAM3C	-0.7325
TMEM16D	0.98125
DCTN4	1.54025
KCNH3	-0.5905
EIF2AK2	1.16125
AP1S3	-0.540875
CST4	0.6715
PAM	-2.197375
NUTF2	-0.33
CITED2	0.7197
SLC39A4	0.61875
C2orf52	-0.8705
GRM3	0.378
C12orf49	0.250625
CCDC49	-0.9223
GRAMD1B	-1.608125
FNDC4	-2.25275
SIAH2	2.74725
GDPD4	0.378
C21orf87	1.50425
ATP5A1	0.072
C16orf63	-0.103
LOC388135	2.36016666666667
ATP5J2	0.184375
MMP3	-3.70875
EMID2	-0.142
CRHR1	0.269
WDR70	-0.363
C13orf31	1.03775
ZFAND1	-0.37925
CCL18	3.71433333333333
C3orf49	-0.0255
RINT1	-1.839
KIAA0408	-2.54766666666667
F13A1	2.633
SLC10A1	0.179833333333333
OGN	-1.5335
GIPC2	-1.96316666666667
XPO6	-0.4335
LCE1A	0.4155
FMR1	1.0781
LOC374920	0.352
DUSP3	-0.155
ANKMY1	-0.096
C7orf50	0.6275
BBS9	0.893
UNC119B	-0.914125
C9orf72	0.9485
MGC35440	1.078
ENTPD6	0.12825
PPP1R2P9	0.05125
ERCC4	0.54125
FAHD2B	0.223
HMHA1	0.0115
HACL1	-1.6235
RAD23A	-0.623166666666667
FAM83B	-1.8455
PPP5C	-1.0975
RNASEH2C	-0.186875
C9orf153	0.04625
SCAMP4	0.68275
GHITM	1.0426
NDUFB7	-0.039375
ADCYAP1	1.60083333333333
SP110	1.39083333333333
MAP3K7IP2	0.52525
DHH	-0.2645
AGRN	-0.835142857142857
WDR33	-0.426
CEP290	0.799333333333333
PRPS1L1	-3.07733333333333
KLRA1	-1.046
GPR97	-0.733
CHD7	-0.0310833333333333
TLR10	0.36525
SLC30A8	-1.2675
HIC1	0.510166666666667
IAPP	2.429
RXFP4	0.5445
GP1BB	1.55125
SHQ1	-0.942
NKX2-3	0.362333333333333
API5	0.095
FTHP1	0.095
MOV10L1	1.625
TRIM6-TRIM34	2.19416666666667
ADHFE1	-0.63275
FAM117A	0.72775
DDI1	0.00183333333333332
CDON	0.655333333333333
TRIM73	-6.976
IGKC	1.5745
MMP14	-2.05475
DYNC1LI1	-0.131
C11orf66	0.144
TRBV3-1	-1.21
FASTKD5	-0.22725
BIVM	-4.0305
LHX4	1.6435
CXCL2	-2.2044
RAB2B	0.731833333333333
IZUMO1	-0.67625
MAP3K15	-2.006
FAM19A2	1.05166666666667
ZC3H8	-0.636333333333333
ZMAT1	2.742125
SPINK5L3	-3.1925
SLC10A6	0.4335
APPL2	0.087375
CARD10	-1.99533333333333
LOC402176	-1.97575
EEF1D	0.3288
RAB6A	0.1176
C12orf5	-1.209375
PAPOLG	0.91125
MSRB2	2.10625
BCR	0.440647058823529
PUS3	-0.75325
TIAM2	-0.60825
ZNF317	-0.282666666666667
CHD2	0.140928571428571
FZD5	-2.65240909090909
NUDT8	-1.37
ZNF763	-0.5225
PRC1	-0.659555555555556
ABCB9	1.35583333333333
SPATA3	0.1075
TRAK2	1.57825
STAB1	2.61225
LRRTM2	-0.365666666666667
psiTPTE22	1.5115
DBI	-1.16
SERPINA11	-1.39675
NAT5	1.409
C20orf58	-2.435
RPS6KA4	-0.181333333333333
FLJ90650	-0.69375
TGFBRAP1	0.38825
CHRDL2	-1.68725
FAHD2A	-0.0301666666666667
CNTN1	-0.60425
BBS4	0.6081
TMEM181	0.92725
MINPP1	-0.594
MPHOSPH6	-0.678416666666667
HOXC10	1.1559
ITPKB	-0.911285714285714
CLPTM1L	0.314375
MEOX2	-1.784
ATP6V0C	1.53575
PRPF8	-0.103833333333333
TMC5	1.5245
FKBP3	1.10375
PLEKHB2	-1.6445
OR4D6	0.668
ZNF544	-0.2745
D2HGDH	-0.178375
RPL18A	-1.4433
HEL308	0.116125
MPP6	-4.85575
TCERG1	-1.2435
KRT16	-2.1965
KLF17	-1.719
KLF5	0.488125
CDR1	1.908625
VCX3A	-2.7825
FBLN2	-0.446125
C14orf104	0.87475
HBE1	-5.065
OR4S2	1.598
C1orf108	-0.657666666666667
ROBO4	3.21883333333333
CPEB4	2.221875
C11orf80	-3.642
BCKDHA	0.542833333333333
MYOC	-0.78625
GIF	-1.676
CKMT1A	1.8615
RPL3	0.277
THBS1	2.6125
APOO	0.405
ARMCX1	1.6085
HSZFP36	-0.36825
SNAPC5	0.2115
EIF4ENIF1	0.80675
ZNF433	-0.16975
TNFRSF21	-2.169625
TMPRSS7	1.2905
SPATA18	-0.8291
HPDL	-3.717
MKL2	1.5604
TBX3	3.40284615384615
C21orf93	0.654
DAXX	0.253
ELMO1	-0.993125
RGS13	2.2724
TAF11	-1.1975
UNC13A	-2.677125
LOC653314	-0.4276
ORC3L	-0.26725
IMAA	-2.236
TARBP2	-0.7355
CABIN1	-0.4622
TRIOBP	-0.4614375
HIST1H2AC	1.4495
RGS22	2.03633333333333
NCOA1	1.68416666666667
IL25	1.149
SNCG	-0.5025
GPR6	-0.8065
AMDHD1	-2.59583333333333
CHEK2	-1.044
C6orf142	-1.3935
DRD4	0.832
C14orf68	-0.73625
GDF11	-2.1435
SEMG2	0.377
CD247	-1.936
CDAN1	0.87525
RBMX2	0.425833333333333
TGS1	-0.81475
OIT3	0.488333333333333
SYF2	-0.3125
MCM4	-1.1115
PKHD1L1	-0.194375
CEP192	-0.734333333333333
IFT88	0.95825
RPL9	-0.3445
RAB32	-1.119625
DDX43	-3.31575
P2RX2	0.192166666666667
OR5D18	0.5615
UBE1	-0.145416666666667
SLC24A1	1.346875
ARHGAP5	-0.00375000000000001
CETP	-0.53375
KIAA1731	-0.5505
SLC9A4	0.534
PTPN6	1.723
BAHD1	0.76175
GRIK3	1.533
CACNB2	-0.0382
PDE10A	-1.732
DGCR14	-0.376
PCDHB9	-0.214833333333333
RHOQ	0.240333333333333
MAP3K4	-0.6085
KTI12	-0.0128333333333333
RPL23AP13	-0.3305
GNG11	-1.46375
CLCN3	2.084
GPAM	-0.146875
VSTM2A	4.7945
SLAMF7	1.31066666666667
INTS2	0.49375
PPP2CA	-0.0555
LRP12	-2.21806666666667
SEC14L2	1.56511111111111
DKFZP586H2123	1.99375
MC3R	0.0215
CIRH1A	-1.6305
HIST1H2AB	2.0385
POLH	-0.877875
MGC16703	-2.11333333333333
SNAPC2	0.2785
FILIP1L	-0.6485
RASGRP4	0.725
LRRC1	1.70025
GAS1	-3.139
PRAC	-0.7895
DGKA	-2.10716666666667
NT5C3	-0.426
PEG3	-3.57281818181818
NADK	-0.85225
PRR17	0.79875
LOC374569	-0.70325
SGSH	0.00816666666666665
NLRP8	1.468
GALT	0.7873
MCF2	-3.118
ZNF263	0.22725
TACSTD1	2.115
TYR	-6.496
ATP6AP2	0.50475
RNUXA	0.31225
ABHD10	0.394
GDPD2	-1.47475
SLC35C1	0.38275
UBE2A	1.17575
HERC5	2.049
FAM112B	-5.20083333333333
FBXL16	2.84475
DKFZP434A0131	-0.4555
ELA3A	-2.302
RBM41	-0.004375
HAO2	1.1335
RNH1	0.053125
SHANK2	2.4136
OSBP2	0.534625
DAK	0.514833333333333
C3orf58	1.015
TCL1B	-1.342
KBTBD2	0.1205
SUGT1L1	0.83725
UBE2E2	-0.937666666666667
MYL9	1.009625
CDC23	-0.00300000000000003
PBXIP1	2.4575
CXorf40B	1.491
NBL1	-2.3305
RTBDN	1.204
RAB11FIP5	0.898375
TTTY13	1.28
SCOTIN	0.3225
SOHLH1	0.5375
CDKN1A	0.896214285714286
NCK1	-0.22225
ZNF550	-0.4415
SAPS3	2.26358333333333
SPIN3	1.87033333333333
MAGEE2	-0.1975
MIS12	-0.647833333333333
OR8H2	0.2545
KIAA0774	-1.5775
UNC5D	-4.114
CUL7	-0.835833333333333
LIPC	-3.81033333333333
DIO1	1.52375
C20orf11	-0.1676
CTRL	-0.97775
HS3ST2	1.3395
PAK4	0.6685
CCRL1	0.31025
RNF10	0.98975
ZNF567	0.02125
ZNF660	-1.9205
TCEAL3	3.04775
MAGOH	-0.578833333333333
CENPB	0.2
C19orf7	0.783
LOC388965	0.70875
ZCCHC13	2.207
JMJD1A	0.1092
HIST1H4H	1.7925
TBRG1	-1.0439
GPC3	-5.1285
TAF1C	-0.8845
EBNA1BP2	-1.05383333333333
CIAPIN1	-0.611
PDGFRA	-2.72422222222222
CSTB	-0.086625
CENPI	-0.882833333333333
GTF2E2	-1.4425
RPP21	0.17875
