Hybridization REF	TCGA-AV-A03E-20A-01R-A056-07
TRPV3	0.34825
ASXL1	-0.03625
C17orf55	-1.32633333333333
FXYD1	-1.70183333333333
LMOD2	0.4035
ANKRD33	0.6085
LCE2C	1.63675
ZNF620	-1.692
DKFZP566E164	1.33225
VSIG2	-0.35225
KIAA1128	0.6855
USO1	-0.472
NUDT4	-1.23607142857143
CLDN1	-2.78192857142857
OR4Q3	0.1785
FASTK	1.15983333333333
ICOS	-0.524333333333333
LDB1	1.47625
GSTA5	-1.69925
ABCC1	-1.1665
FAM54A	-1.7295
PCBP2	-0.832666666666667
NUP205	-0.95825
ACTA1	-2.09233333333333
GABBR2	-2.032
PIP5K1B	-3.079
AGXT	-2.26183333333333
RNF181	0.388
ATP8A2	-2.51575
AFTPH	0.6515625
FGF21	0.7915
FCER1G	0.571875
SNTB1	0.23725
SLC24A3	-2.73325
TXNL4B	-0.1483
RPL10L	-0.990333333333333
LOC389517	0.40955
TSGA13	-0.1105
SHOX2	2.54916666666667
ITGA7	2.3097
KCNIP2	-0.3048
KLF13	0.1084
ZFAND2A	-0.12175
CEACAM1	-2.74464285714286
PFKFB4	0.031
MED19	-0.1915
LRRC57	-0.915166666666667
RNF11	-0.33375
ANKRD32	-2.652
P117	1.33875
OBFC2A	1.13133333333333
POLD3	-0.696333333333333
RAB18	-0.24375
TPH2	-0.144166666666667
PHB	-0.4212
JDP2	1.92766666666667
MORF4L1	-2.0236
POU2F1	-0.69525
CNNM2	0.319083333333333
LOXHD1	-0.130166666666667
ZC3H15	-0.0835
ELK3	-0.780166666666667
FAM111B	-0.372
CBLC	-1.418
SBNO1	0.121
ANKMY2	-0.85475
PLEKHA5	0.215
DHX58	1.33616666666667
ARCN1	-1.03683333333333
TREML1	0.5723
KNCN	-0.1165
SEC24A	-1.523875
PSCA	0.1785
MGC24125	0.953
DNA2L	-1.19625
CIB4	-0.745571428571429
HIGD2A	1.065
TBX6	0.616166666666667
TTLL5	1.07083333333333
SGK3	-1.04966666666667
GCN1L1	-0.7365
AMOT	-1.38666666666667
LDOC1	0.0101666666666667
NRK	-0.336333333333333
ASB9	-4.4795
NAT1	0.1727
TRAFD1	-0.8455
PEAR1	-0.385666666666667
FAM36A	0.613125
OR1S2	0.4645
LOC388323	-1.6625
PGS1	-0.381166666666667
LEPREL1	-2.52375
TFF1	-4.39991666666667
HAP1	0.178
EPHB2	0.44025
ACTG1	-0.0505
ZFP42	-1.01483333333333
HAVCR2	-2.6679
NME1	-0.08
SNX26	1.04891666666667
LACTB	0.380166666666667
ZKSCAN2	-0.1905
C5orf35	-0.2365
ANKS3	0.0195
RBM28	0.538
DKFZP586P0123	-0.54575
HNRNPA1	-1.12066666666667
BCAS3	-1.23191666666667
FLJ20184	0.0545
POLA2	-1.1465
TMC7	0.4
HSD17B6	-2.183
ZNF658B	0.144666666666667
TTTY10	-0.446666666666667
RANBP9	-1.62491666666667
CPNE7	2.17883333333333
EVL	-1.74047058823529
LNX1	0.65025
IFNA21	0.1325
CFD	-4.0215
PYCARD	-1.381
MYBPC2	-1.077
ENPP3	-2.7455
ACSL4	-0.28025
LOC440258	0.483
TMEM176B	-0.415
SOX2	-4.2245
SCO1	-0.6255
COMT	0.80625
AOC2	-0.34175
PDLIM5	1.15507142857143
SPHK2	0.802
NXPH2	0.0715
GPR108	1.01166666666667
RAD51L1	-0.934166666666667
TMEM54	1.147
LETMD1	-0.127444444444444
SLC6A17	1.52125
KRT75	1.7015
STT3B	-0.970333333333333
CD3EAP	0.553666666666667
TMEM63A	-0.452
DUSP13	-2.4085
CD1C	-2.82333333333333
LASS2	0.873833333333333
AVP	2.2935
PITPNM1	-0.67725
FLJ22795	0.462
MCTP1	0.3495
TRIM68	0.5995
UCK2	-1.35183333333333
ABHD1	0.413
FAM50A	1.3875
RNASEH1	-0.595833333333333
PCP2	-1.28466666666667
OR52H1	0.244
C20orf149	0.1455
RBP5	-2.322
HYAL3	0.7
CLPB	0.0665
SMNDC1	-0.93525
DONSON	-1.16033333333333
FLJ27523	0.402
BARHL2	-0.199
SLC30A9	-0.217166666666667
TMPRSS11B	0.485
E2F8	-1.1695
CCDC25	0.7285
C14orf48	0.285333333333333
C20orf116	-1.353
TSPAN11	0.9655
YIF1B	-0.451
FAM12B	0.13925
OR1L6	0.606
HPN	-3.0228
NBN	0.174125
C14orf94	-1.93933333333333
OCLM	-2.1685
ZSCAN18	-3.6986
L3MBTL	0.6051
TSTA3	0.544
RAC1	-0.5055
C19orf15	-0.296333333333333
NFE2	-4.31825
KLK14	0.6725
ARSF	0.691
MAST2	1.6945
AMICA1	-2.43433333333333
GTF2A1	0.11275
ATP1A3	-0.16
TC2N	-3.5383
PNKP	0.52175
ODZ2	0.303625
MATR3	-0.391125
S100P	-4.440125
KRT82	0.7365
CA13	1.8554
PROZ	-1.57316666666667
AASDH	-0.389
C19orf40	0.5365
DCK	-2.20307692307692
FAM5C	-1.9815
SLC6A4	-2.389
MID1IP1	0.6955
TESSP5	0.2285
TMOD4	0.360833333333333
DOCK2	-2.20466666666667
TUG1	-0.0365
NUP214	-0.48175
DPYSL2	1.04686363636364
GOLM1	0.497416666666667
MPFL	0.773
SOX13	-0.6465
SDCCAG8	0.3087
KEL	-1.97166666666667
NUP210L	-2.31025
GK	-0.215125
DNAJB1	1.2945
ALPK3	-0.6745
CHID1	0.4395
CYLC2	0.4095
IKZF5	-0.081
C8orf51	-1.55
PPM1J	0.3845
GIMAP8	-1.15566666666667
GPR101	1.063
NR2F1	2.54
ACAD8	-0.73825
RBM35A	-2.56325
GNAI2	-0.0705
METTL8	-0.0725
SLC39A7	-1.4765
FBXO8	0.1385
CAMK1	1.496
RFC3	-1.99225
FAM129A	2.4645
ILF2	-2.3215
FGFBP3	-0.996
NOM1	-0.359833333333333
PSMA3	-0.1655
ASCC3	0.00710000000000004
ZYG11A	-4.75875
SOX21	-1.147625
LYRM1	-0.05925
DEFB1	-1.3605
LOC91431	-0.380166666666667
OR7C2	0.3785
FAM46B	-1.597875
TMEM18	-0.578875
ARHGAP30	-3.28383333333333
TMEM86A	0.962166666666667
EPHA2	-1.14616666666667
C10orf46	-0.6667
TCHH	-2.30116666666667
C3orf30	-0.216
LOC285636	0.228
PAIP2	-2.28525
CYP2U1	-0.42525
C12orf34	-1.58
SARS2	-0.0203333333333333
ZCWPW1	1.49825
SAMD12	0.646
KIAA1430	-0.62375
ACAT1	-2.08975
MEOX1	-1.343
ADAMDEC1	0.8145
PHKA2	-0.419
CARD11	-2.49833333333333
CALML4	0.3095
TSSC1	-0.627
TMEM45A	-2.78711111111111
MPP7	-1.991125
POU1F1	0.26575
SLC2A13	-0.0302
FBN2	0.363285714285714
ZC3H7A	-0.2023
LAIR2	-2.87925
ST3GAL1	-0.029
LCT	-2.75325
GEMIN8	0.498333333333333
KLF16	1.1253
HIF3A	0.1878
FAM44A	1.31028571428571
AQP10	-0.7423
PLA2G2A	-2.1255
FOLH1	-1.3075
C20orf186	0.4875
MAPKAP1	0.382375
SPRR2D	4.60725
UBQLN4	-1.14616666666667
RSHL1	0.7565
PIAS3	0.713125
MRPL24	1.096
GREB1	-1.973875
FAM27E3	-0.4445
NUP62CL	-4.2265
NEUROG3	2.3865
REEP3	-0.428416666666667
MARK1	0.56975
LMBRD1	-1.82525
PRPF19	-0.5375
PNMT	-1.70116666666667
CTGLF1	0.0285
SLC25A16	0.939
EIF2B3	-1.8015
RPA2	-0.4735
PAK6	0.957333333333333
CCDC26	-3.83725
SEMA3E	1.035875
MXD4	0.1609
TNFSF10	-2.2448
SMARCB1	-0.4025
DTX3L	0.401333333333333
PLA2G4E	0.2405
PPAP2A	-0.0755
ULK1	-0.0659166666666667
TAS1R3	0.7995
SLC2A3	-1.41454545454545
ARID3A	-1.23575
GNG5	-1.293
ACOX1	-1.0021
KIF5B	0.53275
NUP153	-2.23975
MUC7	0.5265
CSDE1	-0.0510714285714286
CLPTM1	-3.46944695195361e-18
C3orf23	-0.47025
LRRC17	-4.375
TTYH3	-0.454125
ATP5B	-2.4165
ELF3	-2.8132
CPSF3L	-0.111
ZNF665	-1.82116666666667
TLR6	0.4001
GPI	-0.8985
RAD9A	-0.0615
NDST4	-3.1735
AGPAT3	0.653
MAGI3	1.32916666666667
ADORA2A	1.072375
CACNG7	0.288
CAMK2D	1.56928571428571
CCHCR1	-0.525
RPS27A	-1.26775
OR10G7	0.480166666666667
GCM2	0.4615
FAM135B	0.4136
E2F1	-0.0965
PLCB3	1.67225
OR2AE1	0.516
COIL	-0.603166666666667
CDC25C	-0.862
RAB11FIP2	-0.0180833333333333
TSC2	-0.5935
CTGLF5	-0.4705
CCDC108	0.7085
OR13C4	-0.303
C10orf81	-0.711
PTPRB	-0.05325
ACP2	-0.687
LAG3	-1.452
MRPL54	0.75
LOC201175	2.4165
ITGB1BP3	-1.00675
SPTAN1	0.185
SIPA1L2	0.09225
RCAN2	-2.8615
CDX2	-0.8915
ECOP	-0.917
ACTR1A	0.7715
PPARG	-1.74516666666667
BBS10	-0.636166666666667
TMEM44	0.774
BPIL2	-0.30025
CITED1	-2.3345
IRF6	-0.63875
PRDM4	0.3865
RRP9	0.7855
OR10H4	0.50275
IL31RA	1.06575
GNB1L	0.0605
MYBL2	-1.933875
ZNF407	-0.0991666666666667
PPIG	0.3605
TTC18	2.99225
RPSA	-0.019
MAPT	-0.955125
MRE11A	-0.489928571428571
C8orf37	-0.3725
RASGEF1C	-0.820833333333333
STBD1	0.048
CTAG2	-0.253166666666667
MGAT5B	-0.638
ECM1	2.023625
RLN1	-0.9945
PARP14	0.3625625
EPB41L1	1.9862
HOXA3	-0.115083333333333
MAGEA9	-1.8255
RPS8	-0.7185
RPS19BP1	0.4795
FOXJ2	0.231125
C10orf76	0.853375
IL17RE	0.6635
C10orf65	1.19775
ZNF343	-0.684833333333333
FBXO33	-0.1545
UHMK1	-0.5107
LY6G6C	-1.04675
FGF19	-2.389
C14orf128	0.0138333333333333
IFIT2	1.534625
TIGD1	1.111
S100G	-0.607
GUCY1B3	1.7055
NR3C1	0.2929
CORO1B	0.626666666666667
PARP11	0.14675
DNALI1	3.0155
OR4N4	0.730714285714286
MAP2K6	-0.8305
FSTL4	0.1475
ANKRD47	0.25925
TMEM171	1.5185
PNLIP	0.2025
YY1	-0.375
CCDC138	-2.1515
AASDHPPT	-1.8687
CKS1B	-1.4174
MCM3	-0.742666666666667
ANAPC7	-0.684666666666667
FAM110A	-1.4535
CDC37L1	0.189833333333333
THTPA	-0.637
NBPF20	0.2985
WDR24	-0.27
NPTX2	-5.45275
CBLB	1.98566666666667
CETN1	0.804166666666667
RPUSD1	-0.092
FAF1	-4.56025
CDK6	-2.4236
HMX2	0.9265
CSK	-0.374
TEAD2	-2.50825
SNAP25	3.147
TUFT1	-1.2078
TMTC3	-0.688
LCK	-4.42525
SGOL1	-0.515166666666667
AKTIP	-0.70775
FURIN	0.18775
SOX12	-0.4535
DEFB103A	4.29475
RAMP1	-3.28975
KIR3DX1	0.3605
GAS2L3	-0.043
PDE8A	0.0801
EDN3	-0.634
GMIP	0.6285
SF3A2	1.546
FN3KRP	-0.1765
SMAD7	-0.55525
RHBDD2	0.1575
OR11H6	0.068
PPP1R3B	0.0901
C9orf23	-0.0325
CADPS	4.5645
GOLGA8A	-2.033375
TMEM57	0.973833333333333
RGL3	0.764
S100A14	-3.806
FGFR2	-2.9230625
XRCC3	0.0545
RTN4RL2	1.044
MGC3771	-0.4845
GH2	0.740333333333333
BTBD2	0.94725
LMO2	-0.81525
RDBP	-1.026625
ACRBP	-2.58825
AMY2A	3.6225
DUOXA1	1.721
PTK7	-0.229333333333333
TWF2	0.244666666666667
FAM80A	-1.79675
TNNI2	-3.82633333333333
GLT25D1	-0.1265
OCC-1	-1.20525
CYC1	-0.43
RPL22	-0.962818181818182
MORN3	2.4855
DISP1	1.9925
PRB2	0.89
CHUK	-1.46375
HR	-0.762875
CCDC134	-0.491625
DENND4B	0.06825
C14orf130	-0.161375
RAB33A	1.1785
DCST2	-0.0805
TNMD	-2.99025
PEX7	-1.41775
FAM62A	0.325
SRD5A2L	0.75
IL22	0.27025
RPS26	-2.1185
HOXC5	-0.0755
SPATA6	1.52125
FLJ38482	-0.080375
ZNF234	0.679
C18orf22	1.35575
SPATA22	-0.21425
THOC1	-0.11675
CYP7B1	-0.1265
KCNC3	0.9185
C8orf42	-2.586
ALDH1B1	-0.5455
CCDC100	-0.1459
ARMC4	-2.18925
FAM18B2	-1.17125
SLC44A1	-1.23925
FBXO17	0.746666666666667
C6orf107	-1.23375
C19orf29	0.36325
ZC3HAV1L	-0.96625
PARP6	0.5129
SULT2A1	-4.802875
C1orf159	0.154
TMC1	-0.0193333333333333
CHST14	0.296875
GAMT	-0.0358333333333333
SMCP	0.765333333333333
TSPAN33	-1.68375
MIDN	0.49475
NOX4	-2.64975
RNASEN	-0.3411
TBX1	-2.64883333333333
SALL2	-4.08925
C10orf35	-2.47175
CYP2E1	1.088125
LRFN2	-0.580333333333333
ACO1	0.0181666666666667
IQCG	2.5157
MEGF9	-0.2935
TM7SF4	1.52025
PLEKHA1	-0.704933333333333
STK33	2.83225
C1orf210	-0.789
SNUPN	0.2489
KIAA0406	-0.9368
C20orf29	0.211
TMEM55B	-0.15
OSTM1	0.6021875
CLCN7	0.40875
OTP	0.3655
FLJ23049	2.07175
HEATR4	0.006
MAP3K10	1.943
PCDHGA9	0.9875
AMDHD2	-0.84775
LCTL	-0.7815
PDCD2L	-0.06025
CABLES2	0.317
SLC5A9	-0.399
CLCA2	-3.107
MGC16025	-1.1915
STRAP	-1.2365
C20orf196	-1.891
RRBP1	0.2295
NAT13	-1.38425
MAT2B	-1.39525
CSNK1D	0.144833333333333
KIR3DL1	0.84525
PRKAG3	0.6165
ZNF599	-1.7625
PRM3	1.8335
PER2	0.00466666666666667
ASPHD1	1.284
PRMT6	-0.60025
KCNE1L	1.00642857142857
FAM118A	0.450833333333333
TAF4	-1.286
NDUFB6	-0.29925
TRIM9	0.859916666666667
PMFBP1	-0.2425
KY	3.0645
DKFZp762E1312	0.0818181818181818
CSMD1	-0.59775
TBP	-0.921
OR1Q1	0.385333333333333
RETNLB	0.6275
HPGD	-0.842642857142857
DNAJC12	-1.09383333333333
FKBP1B	-1.5155
ANKRD24	0.704
CXXC5	1.292
IL3	0.181875
DRAM	1.8945
PTCH1	-1.07225
TP53BP1	0.0915
SLC17A7	1.82475
COL25A1	-1.2836
AMACR	-1.39483333333333
RHCG	-0.3715
VPS13A	0.674166666666667
FAM55D	0.79
PRPF38B	0.2995
OSBPL6	2.73175
PFDN5	0.2394
CMTM6	-1.0435
KCNK12	-1.51875
RP2	-0.76075
C16orf52	-0.7435
PICK1	-0.257
IFNE1	-1.94483333333333
SEMA4B	-0.35575
TYRO3	1.042
OR12D2	-0.168
CSNK1A1	0.23145
FANCF	1.0555
LONP2	0.546875
TBL1Y	0.193
LDOC1L	-1.063625
CCNC	-2.208
C3orf60	0.689
CHKA	-0.52
UBAP1	1.0895
MAP3K1	-1.7875
ANKRD9	0.86175
FAM92A1	0.862
GAB2	-0.071125
AZU1	-0.00275
DIS3	0.35075
C21orf109	-0.69125
IQCB1	-0.50675
SPATS2	-0.3825
EFCAB3	-0.28175
PRB3	0.97325
FUZ	0.659166666666667
ZNF813	-3.39075
BMPER	0.357833333333333
HEG1	0.966625
ALS2CR11	-1.6375
SURF2	0.76525
PSMC1	0.02225
OR2D2	1.0295
SLC7A8	0.667
C4orf40	0.274
SPATA7	0.26025
MAZ	-0.00774999999999998
PIN4	1.68275
PDE1A	-2.720125
TAF6L	1.25916666666667
OR2T34	0.7715
KIAA0284	-0.0625
ACADS	0.541909090909091
MKRN2	-1.0205
C18orf56	-1.302
MS4A6E	1.0545
GALNT4	-1.1566
C22orf31	1.309
FLJ36070	1.398
PSME4	-1.256
TFG	-0.0658
EPHX2	-4.427875
ANXA5	1.591375
KRTAP1-1	1.4222
BATF	-5.0625
KARS	-1.39
MSTP9	0.0845
GPR26	0.0815
CCDC72	0.731
TEF	0.900666666666667
FOXK1	-0.3726
PRLHR	1.7865
EMX1	1.1685
C11orf30	-0.943375
ICK	-0.6155
THSD7B	0.1055
C21orf100	-0.00749999999999995
DUOX1	-0.479
EFCAB4B	-1.58525
UBE2G2	-0.462
C3orf54	1.348
PARP1	-1.5825
FAM60A	-1.70466666666667
C6orf146	0.53375
OR9K2	0.6055
DDX55	-0.207166666666667
RPS15	0.699083333333333
ZNF618	-1.1171875
DKFZp686D0972	-0.247
SSPO	-2.013
SHFM3P1	-0.144166666666667
CPA6	-0.44125
JAG2	-2.2795
DEFA3	0.60725
PPBPL2	0.0693333333333333
CD34	-0.95175
SLCO4A1	-0.896125
AFG3L1	-0.725833333333333
SHD	-0.0225
RP13-122B23.3	-0.561166666666667
PRKCSH	0.0866666666666667
DPH5	0.0233333333333333
HLA-F	1.277625
TBC1D4	-0.14175
RIG	0.0281666666666667
GLUD1	-0.339166666666667
HNRPCL1	-0.702625
HBXIP	0.97725
RNF207	-1.0475
APIP	-1.553
PLA2G3	-2.29683333333333
CCDC84	0.00274999999999999
MYLIP	-2.89146153846154
PHIP	-0.39925
AARS2	-0.1055
DHX32	0.00675000000000001
SCAPER	-1.05216666666667
MEN1	0.106625
NIP7	-0.94925
FLJ25404	0.035
FASTKD3	-0.50425
TMEM158	1.94216666666667
RARA	0.976
BDH1	-1.474
ANKRD16	0.67275
CARM1	1.1195
SS18	-0.646333333333333
IKZF2	-1.25408333333333
MYD88	-0.802875
PML	1.3135
TAF1A	-0.966
CBFB	-0.9525
HIST1H3H	-1.788
C7orf29	-6.52725
COMMD4	0.410666666666667
DPP3	-0.95225
DAB2	1.809
LOC388882	0.8735
YPEL4	1.866
AGBL3	1.859
LRP6	-0.1466
SERPINH1	-0.29275
TLE1	-0.099
CD244	-0.296833333333333
ZDHHC15	-3.58975
MGLL	1.7001
PLDN	-0.24375
LOC654346	-1.1935
FAP	3.377
GPR37	-1.38416666666667
SCARA5	-1.02033333333333
EBF4	-1.17909090909091
LSM6	-0.76725
MLLT1	0.3280625
SLC5A12	-0.20975
A2BP1	-0.0931666666666667
COPS5	-0.853833333333333
TPM4	0.0477142857142857
TNFSF4	-1.82333333333333
ACADSB	-0.765277777777778
HERPUD1	-0.90175
BCL2L11	-2.01444444444444
CEP78	-0.80425
CDCA3	-0.625625
WBSCR19	0.3539
MYO1A	-2.907
PPEF1	-2.61216666666667
LOC440348	0.6245
CPEB2	1.656
BPTF	-0.84625
RPL21	-1.2916875
GSX2	-0.099
ADPRH	0.985
C17orf68	0.123333333333333
KCNS1	2.897
MLLT6	0.2851
PIWIL4	-0.8525
RNF26	-0.898
RAP1B	-0.1165
ADAMTS1	0.3181
ZNF571	-3.23525
P2RY6	-0.75675
TRIM21	0.901833333333333
CADM3	0.3675
NLRC5	1.88683333333333
ADRA2B	-0.9595
LOC90835	0.934625
PCF11	0.47525
LOC400451	-3.117
GLTSCR1	1.1832
C17orf88	-0.0628333333333333
CDH16	-0.29525
FGF7	0.360875
PCSK4	0.115833333333333
NPC1L1	-1.33316666666667
TAT	0.448
TBCA	-0.1435
MGC33407	0.046
GPR115	3.293375
CYGB	-0.8805
FNBP4	-0.002
C12orf43	0.0745
CBL	-0.238
CLECL1	-2.41975
PPAPDC1A	0.915
WDR25	0.162666666666667
SGCA	0.904
C22orf29	-0.781833333333333
YIPF1	0.34575
GALK2	-0.4245
RAB3B	0.640833333333333
LOC440087	-1.805
UCP1	-0.293
REEP5	1.058625
FADD	-0.7191
FOXA1	-6.967875
CACNA1A	2.27083333333333
ABI1	-0.0756666666666667
GRIN2D	1.68675
SLC1A4	-0.223833333333333
LOC401127	-0.69675
HINT2	0.77475
PLD4	-1.19766666666667
ZNF286A	-0.4785
ENY2	-1.034
IL1F6	0.3535
PXDNL	1.53525
C20orf79	0.195
TNFSF13B	2.617
DENND3	-0.622375
JARID1D	-3.29
HIST1H2AK	-1.1385
LOC93349	0.3083
SSH1	0.3178
ENSA	-0.3315
LOC219854	-0.793
CKAP2	-2.1265
DKFZP564J102	-0.899666666666667
MGC87315	-0.601
HNRPAB	-1.07075
AMH	0.843
ZNF526	0.8325
BRUNOL5	-0.2473
CACNG3	0.559
TRPM1	-1.239
PPP2R1A	0.521625
COL2A1	-1.9005
DDN	0.133
FLJ25770	0.0398333333333334
HK2	0.521285714285714
ELOVL6	0.175875
MDK	-2.53875
EPHX1	0.6695
RASSF2	-2.487875
DKFZP434B0335	1.2765
DLX3	0.0575
PRTN3	-0.67875
AVPR1A	-0.52675
C21orf125	-2.0155
TNFAIP8	-0.385666666666667
GNB2L1	-0.282
CALCRL	-2.11375
SCGB2A2	0.494333333333333
UBXD7	0.39475
ZNF674	-0.1625
TMEM35	1.13725
BRSK2	-0.903
HECTD3	1.44183333333333
TMEM188	-0.578416666666667
LGALS9	-1.369875
SCARB2	0.151166666666667
USP34	-0.117166666666667
C17orf28	-0.739416666666667
ZDHHC23	-0.22275
AQP12B	0.1765
SLC16A3	-0.64425
APLP2	-0.250375
ITIH2	-5.00075
MICAL3	0.897375
TNNI3K	-0.0401
HDAC2	0.14925
PRR7	1.3329
THBS2	-1.8045
LOC751071	-0.690333333333333
CA2	-2.9705
RANBP17	-3.797
RLN3	0.24925
CRYZ	-0.191
GBAS	-1.11883333333333
TAS1R1	-0.143
MPZL3	-1.4135
PCDH8	-2.159
HSP90B1	-0.548083333333333
KCNK15	0.296
TNIP2	0.635
GPR146	0.895
NOL6	0.2475
SPC25	-0.932333333333333
STEAP2	1.78142857142857
VAMP3	0.431166666666667
TCIRG1	1.95175
ZP4	0.191833333333333
PARL	-1.3095
TRIM39	-0.544833333333333
KIAA1305	-1.4005
CRNN	-0.0800000000000001
GRN	-0.057
HSH2D	-3.5235
SCAMP1	-1.00975
KIAA1913	-0.51025
PTS	-0.34
BANP	-0.450071428571429
PRKACG	0.6575
ADCY6	0.0926666666666666
C16orf46	0.1265
CYP51A1	0.040875
DDC	-4.12975
ANPEP	-2.56883333333333
PROM1	-3.437
SIGLEC10	0.47025
COPG	2.1405
FAM26E	-0.099625
TRIP4	-0.49925
SNX3	-0.218166666666667
C1orf175	0.694
PPY2	0.0226666666666667
C14orf152	0.50275
FTSJ1	-0.654333333333333
DST	1.0486
LOC554235	0.7735
GLRX5	-1.549
C20orf12	0.7894
CAB39	-1.15066666666667
MSH2	-1.67833333333333
PIP4K2C	0.864125
CYLD	1.1625
WTAP	0.3555625
MGAT4A	-3.96944444444444
TSC22D4	0.09
CHRM2	-0.1795
PPYR1	0.689166666666667
CCNH	0.168833333333333
RRM1	-1.1315
ECAT8	-3.1895
LOC400120	-0.34075
GABRA4	0.072
C14orf4	0.939666666666667
C1orf59	-4.623
CTDSPL	-0.65575
NHEDC2	-0.7945
PDE11A	-0.72425
KLHL29	2.46025
CD5	-2.4437
TSPAN9	-0.088375
WDR67	-0.4065
THUMPD1	-0.3425
C18orf17	-0.084
CLYBL	0.8525
FLJ13231	0.19975
CMBL	0.24875
LECT2	-0.47875
NKAPL	0.2375
LOC654780	0.769
OR4C6	0.616
RAB30	-1.99633333333333
TSSK4	-0.438
TMEM163	-1.564
OSBPL11	0.296416666666667
GNB5	0.344333333333333
CCL21	0.647
C1orf121	-0.636666666666667
FMO2	-0.322833333333333
RPTN	0.516
MSTN	0.251
VCL	0.649214285714286
FYTTD1	-1.606
C11orf1	-0.1425
CCDC88C	-2.401375
HFE	-0.229777777777778
MOGAT1	0.698
FAM125B	0.0791666666666667
IRGQ	0.9425
RAVER2	0.47775
AKAP5	-1.1795
SSSCA1	-0.27475
C11orf63	0.023625
ACTG2	-2.3011
PORCN	0.193
DTL	-1.76827272727273
TMEM151	1.05275
FAM122C	-0.0245
RSAD2	-1.0182
BAT4	-0.4845
KRTDAP	-0.6665
MYH8	0.128625
CRTC3	-0.65525
LRRFIP2	0.9379
INTS4	-0.933666666666667
TTN	-1.3525
SLC26A5	0.5025
PLLP	-2.183
RGS6	-0.95025
SRGAP3	0.056875
ZNF525	-2.18466666666667
NBR2	0.674833333333333
C13orf1	0.4839
ZNF137	-2.964
CEP27	-1.04975
BEST2	0.828
RNF121	-1.14175
DMRTC2	-0.17725
C8orf76	-0.96
BCCIP	-0.30475
MEST	0.7265
HTRA2	-0.041
ANGPTL2	1.739
ILKAP	0.325666666666667
ERAS	-0.6765
HBS1L	0.713125
CPA5	1.392
TMEM30A	-2.91766666666667
CD300LF	-0.0338333333333333
WISP3	-0.7025
CRK	-0.229
PDS5A	-0.4519
BRPF3	-0.44
NEDD9	-4.042375
SMPDL3B	-2.28575
PSG6	0.75025
PSMD13	0.35675
ETV5	0.7436875
OR51A4	-0.067
BTBD7	0.696333333333333
GSTO1	0.990125
hCG_16001	-0.051
MAD2L1BP	-1.0635
COX6A2	1.8495
SCNN1A	-1.9855
LSM1	0.0263333333333333
UGT2B11	-2.09875
IDUA	2.468
PPP2R3C	-1.3765
COX11	-0.463166666666667
PDZK1	-3.693
ZNF443	-1.55633333333333
MGC21874	0.300833333333333
ZNF323	-1.4677
KRTAP10-10	0.5235
CXCL6	-0.5905
SLC34A2	0.0608
LOC284402	0.455
NPTN	-0.606
UPP1	1.11316666666667
SLC6A9	-0.0515
OR7G3	-0.065
CISD1	-0.820166666666667
ZNF545	-2.78816666666667
SYT14	0.14
NT5C3L	-0.313333333333333
ZNHIT3	-0.306
SNRPD3	-0.6695
KIAA0701	-0.44125
UNC93B1	0.644666666666667
GMNN	-2.517
SPCS2	-1.46483333333333
LOC388524	-0.6345
NAPRT1	-0.771
PNLIPRP1	0.881
OR6V1	1.142
PRKAB1	-1.0655
EYA4	1.1955
KIF20A	-0.485
ALG10	-1.94075
ITPKC	0.537833333333333
LMX1B	-0.158166666666667
RPUSD4	-1.3835
C7orf34	0.257
DLGAP2	0.38
PFN1	0.2292
MICALL2	0.355916666666667
ZNF654	-0.035
SS18L1	-0.22625
SLC16A8	-0.027
MKI67IP	-0.648833333333333
ITGB3	2.8985
TCEA3	-1.17491666666667
CEP152	-0.3104375
CLIP1	1.641125
ZNF75	0.1634375
ATP5C1	-0.910666666666667
NUDT5	-0.0688333333333333
PSCDBP	-3.1165
UBP1	-0.62225
RBM27	0.36375
C13orf15	-1.294375
ZNF282	-0.299833333333333
ZNF222	0.3418
COL10A1	1.03575
PRDM15	-0.534125
TTTY5	-0.143
FAM9C	-0.373
C20orf67	0.72725
GNG13	5.651
F12	-3.0945
C1orf41	-0.00474999999999999
CPXCR1	-0.4555
GSK3A	0.43825
SUPT6H	0.3335
PI16	-1.7848
ELL2	0.0544166666666666
C9orf167	-1.94966666666667
PVRL3	0.3319
FLJ38596	0.4375
ADAM20	1.35125
GPR89A	-0.617
GPR87	-3.5165
ZNF30	-0.95975
SMR3B	0.0365
ZNF770	-0.022625
TRPC4AP	-0.320166666666667
DKFZP686E2158	-0.263166666666667
C2orf28	-0.146333333333333
FREM1	-3.78933333333333
LAMA4	-0.399333333333333
ADPRHL2	0.28925
EIF4G2	-0.1585
GUCA1A	-0.7625
CTNNA2	2.24775
NUDT15	-2.27233333333333
CEPT1	-0.580666666666667
ZNFX1	-0.0815
CCDC92	1.599
TDRD1	-1.407
KCNK5	-3.71266666666667
ETNK1	-0.99075
LTA	0.4975
TTPA	0.0725
B3GALNT2	-0.583625
SC65	-1.03366666666667
PEX5L	-1.38875
EPS15L1	0.51125
MGEA5	0.379875
HIST1H3A	-0.2025
ING1	0.46425
BCAT1	-0.1185
ORC6L	-1.19027272727273
KLK11	-5.19416666666667
C19orf28	0.377
DNER	2.016125
MED22	-0.9545
ETV6	0.0504166666666667
CHAC2	-2.13275
CD300E	0.472
CEBPB	2.12083333333333
ZNF398	-0.3365
