Hybridization REF	TCGA-A2-A0T2-01A-11R-A084-07
C7orf54	-0.0236
LGALS13	0.00549999999999999
IL4R	1.03475
SEC11A	-0.00733333333333333
SPP2	0.2395
C18orf32	0.82425
CLSPN	-1.5755
SPAG1	-0.103625
C9orf82	-0.801
TM4SF1	0.4395
EMILIN2	1.20875
SMG7	0.624
TAS2R13	0.7245
ZNF628	0.902
DZIP1L	-0.228833333333333
ANKRD13A	0.9202
VASP	2.3015
ZCCHC11	-1.04825
SYPL1	0.2215
MGC34774	0.61725
C4orf28	-0.514875
KIAA1211	-1.74791666666667
RPS27L	-1.34
TATDN3	-1.25125
PDCD1	0.17325
OR5P2	0.4995
IFIT1L	-0.416
MIPOL1	0.08025
OR51D1	0.5645
C1orf92	-0.7595
LAMP2	0.863888888888889
CAT	1.15616666666667
C16orf80	-0.76425
C15orf32	0.959
ZNF746	0.833
C1orf76	-0.9775
ATXN1	0.63975
LAMC2	1.27325
SLC2A7	0.998
CPOX	-1.87275
APH1B	1.09533333333333
LOC442245	-1.3235
CTNND1	0.995888888888889
GABRG2	-0.489375
MADCAM1	0.2225
F5	-3.076
SEMA4F	0.219
NUDCD3	0.8375
PDZD11	0.6355
TRIML1	0.23
GCNT3	-2.52933333333333
TMEM120A	1.83675
CNDP1	0.184
N4BP1	0.04025
SLC35F2	-0.15475
LCP1	-1.49883333333333
IGBP1	-1.225
DCAKD	0.1115
ELA2A	-1.4065
C12orf56	-2.138125
PITRM1	1.56621428571429
GUK1	0.0411666666666667
RASSF8	-1.1685625
OR2A14	0.42025
ADM	1.22555555555556
FGD3	-0.9765
GHRHR	-0.1395
RHPN2	1.898
C4orf39	-0.0276666666666667
VPS72	0.692
SERF2	0.782055555555556
CD22	-0.0776666666666666
CD47	-0.00429999999999998
PPIC	1.2935
IMPDH1	0.276333333333333
ACP6	-0.630833333333333
PRKACA	0.0705
PPP1R1A	0.3085
TRPV3	-0.4345
ASXL1	-0.79175
C17orf55	0.297833333333333
FXYD1	-0.981833333333333
LMOD2	-0.574
ANKRD33	0.6085
LCE2C	0.119125
ZNF620	-1.444
DKFZP566E164	-1.20425
VSIG2	-0.989
KIAA1128	1.164
USO1	0.2125
NUDT4	-0.782428571428571
CLDN1	4.15442857142857
OR4Q3	0.114
FASTK	0.764
ICOS	1.432
LDB1	1.0695
GSTA5	1.373
ABCC1	-0.983833333333333
FAM54A	-1.82175
PCBP2	-1.70966666666667
NUP205	-0.959
ACTA1	-1.9105
GABBR2	1.1865
PIP5K1B	-1.35833333333333
AGXT	-1.913
RNF181	0.63025
ATP8A2	-0.328
AFTPH	1.6406875
FGF21	0.237
FCER1G	2.1825
SNTB1	-0.37475
SLC24A3	1.91925
TXNL4B	-1.44
RPL10L	-0.4295
LOC389517	-0.6764
TSGA13	0.2555
SHOX2	1.219
ITGA7	-1.4615
KCNIP2	-0.578
KLF13	1.0863
ZFAND2A	0.8025
CEACAM1	2.31557142857143
PFKFB4	-1.95166666666667
MED19	-0.23525
LRRC57	-0.314833333333333
RNF11	0.8745
ANKRD32	-3.0785
P117	-0.0305
OBFC2A	-0.58
POLD3	-0.839916666666667
RAB18	2.331375
TPH2	-0.0366666666666666
PHB	-0.9145
JDP2	1.103
MORF4L1	0.1716
POU2F1	-0.32925
CNNM2	-0.412416666666667
LOXHD1	-0.0146666666666667
ZC3H15	-0.901
ELK3	0.2155
FAM111B	-0.75775
CBLC	4.1715
SBNO1	0.5095
ANKMY2	-0.58975
PLEKHA5	0.04425
DHX58	0.562166666666667
ARCN1	0.251333333333333
TREML1	-0.1202
KNCN	-0.571
SEC24A	-0.67225
PSCA	1.74975
MGC24125	0.881166666666667
DNA2L	-2.213
CIB4	1.583
HIGD2A	-0.550666666666667
TBX6	-0.0198333333333333
TTLL5	-1.01166666666667
SGK3	-0.439666666666667
GCN1L1	-0.60925
AMOT	1.7553
LDOC1	1.328
NRK	0.232666666666667
ASB9	-3.427
NAT1	-1.1592
TRAFD1	-0.468
PEAR1	0.301333333333333
FAM36A	-0.229375
OR1S2	0.319333333333333
LOC388323	-1.90725
PGS1	-1.3115
LEPREL1	-2.43625
TFF1	-4.693
HAP1	-0.06675
EPHB2	1.23025
ACTG1	0.0305
ZFP42	3.96066666666667
HAVCR2	0.8355
NME1	-1.13
SNX26	0.119583333333333
LACTB	-0.0516666666666667
ZKSCAN2	0.181125
C5orf35	0.553
ANKS3	-0.2595
RBM28	-0.57775
DKFZP586P0123	-1.21675
HNRNPA1	-1.38216666666667
BCAS3	-1.68341666666667
FLJ20184	0.004
POLA2	-1.50216666666667
TMC7	-0.959
HSD17B6	0.261
ZNF658B	0.674666666666667
TTTY10	0.407
RANBP9	0.191583333333333
CPNE7	-2.2785
EVL	-0.943411764705882
LNX1	-0.250583333333333
IFNA21	-0.0288333333333333
CFD	-1.15825
PYCARD	0.752166666666667
MYBPC2	-1.253
ENPP3	-2.5495
ACSL4	-1.4045
LOC440258	-1.16766666666667
TMEM176B	3.4405
SOX2	-4.730125
SCO1	-0.397
COMT	-0.1545
AOC2	-0.37025
PDLIM5	1.58607142857143
SPHK2	0.429833333333333
NXPH2	0.3655
GPR108	0.289333333333333
RAD51L1	-0.0978333333333334
TMEM54	1.2885
LETMD1	-1.86488888888889
SLC6A17	1.1975
KRT75	0.012
STT3B	-0.7015
CD3EAP	1.28183333333333
TMEM63A	0.11
DUSP13	-1.3585
CD1C	-2.06633333333333
LASS2	0.151
AVP	1.573
PITPNM1	-1.9795
FLJ22795	0.7015
MCTP1	-2.567
TRIM68	-2.13816666666667
UCK2	0.460833333333333
ABHD1	0.70775
FAM50A	0.644
RNASEH1	-0.417666666666667
PCP2	0.316166666666667
OR52H1	0.082
C20orf149	1.037
RBP5	-1.34366666666667
HYAL3	1.0785
CLPB	-1.01275
SMNDC1	-0.873
DONSON	-0.846666666666667
FLJ27523	0.195
BARHL2	-0.012
SLC30A9	-0.379
TMPRSS11B	0.56975
E2F8	-1.57833333333333
CCDC25	1.04191666666667
C14orf48	0.386666666666667
C20orf116	0.780125
TSPAN11	0.1025
YIF1B	-0.0105
FAM12B	0.441
OR1L6	0.365
HPN	-2.8331
NBN	0.43775
C14orf94	-1.7735
OCLM	-0.401
ZSCAN18	0.6348
L3MBTL	-1.4553
TSTA3	2.02666666666667
RAC1	0.37375
C19orf15	-0.0768333333333333
NFE2	-5.4465
KLK14	0.488
ARSF	0.636
MAST2	0.117
AMICA1	1.47033333333333
GTF2A1	0.14675
ATP1A3	0.909
TC2N	3.5365
PNKP	-0.036
ODZ2	-3.19075
MATR3	-0.06075
S100P	0.43975
KRT82	0.1245
CA13	0.0242
PROZ	-1.12
AASDH	-0.000250000000000016
C19orf40	-0.037
DCK	-1.38630769230769
FAM5C	-1.79025
SLC6A4	0.813
MID1IP1	-1.248
TESSP5	0.044
TMOD4	0.0818333333333333
DOCK2	-1.21683333333333
TUG1	0.6685
NUP214	-0.84625
DPYSL2	-0.892454545454546
GOLM1	0.389333333333333
MPFL	0.0885
SOX13	-0.07475
SDCCAG8	0.0489
KEL	-1.99733333333333
NUP210L	-1.97575
GK	-1.191
DNAJB1	0.87425
ALPK3	0.786
CHID1	-0.4795
CYLC2	0.0303333333333333
IKZF5	1.0145
C8orf51	2.656
PPM1J	0.5085
GIMAP8	2.771
GPR101	0.0555
NR2F1	-0.8665
ACAD8	-0.88125
RBM35A	1.849
GNAI2	-0.1735
METTL8	-0.279
SLC39A7	0.29825
FBXO8	0.4075
CAMK1	-1.6845
RFC3	-1.51775
FAM129A	0.516571428571429
ILF2	-0.34925
FGFBP3	-1.2205
NOM1	-0.582833333333333
PSMA3	-1.17675
ASCC3	0.689
ZYG11A	0.7855
SOX21	-1.172
LYRM1	0.65075
DEFB1	4.2255
LOC91431	-3.03216666666667
OR7C2	2.0745
FAM46B	2.280625
TMEM18	-0.995125
ARHGAP30	0.1025
TMEM86A	1.57875
EPHA2	-1.08333333333333
C10orf46	0.7012
TCHH	0.789666666666667
C3orf30	-0.0771666666666667
LOC285636	-0.507166666666667
PAIP2	-1.09725
CYP2U1	-0.383625
C12orf34	1.8055
SARS2	-0.518166666666667
ZCWPW1	1.65025
SAMD12	1.912
KIAA1430	-0.503
ACAT1	-1.4255
MEOX1	-0.968
ADAMDEC1	4.81675
PHKA2	-0.03925
CARD11	-1.9865
CALML4	0.3265
TSSC1	-1.17725
TMEM45A	3.05122222222222
MPP7	2.816875
POU1F1	0.179
SLC2A13	-0.7674
FBN2	-1.18228571428571
ZC3H7A	-0.1464
LAIR2	-0.59075
ST3GAL1	-0.0255
LCT	-2.3365
GEMIN8	0.785833333333333
KLF16	1.1642
HIF3A	0.4108
FAM44A	0.0902142857142857
AQP10	-0.7921
PLA2G2A	-2.321
FOLH1	1.81516666666667
C20orf186	0.2225
MAPKAP1	-1.06
SPRR2D	0.32225
UBQLN4	0.254166666666667
RSHL1	0.875166666666667
PIAS3	1.244875
MRPL24	1.07
GREB1	-3.053
FAM27E3	-1.506
NUP62CL	-3.376
NEUROG3	1.4325
REEP3	2.72933333333333
MARK1	-0.6455
LMBRD1	0.8665
PRPF19	-1.6045
PNMT	-0.729666666666667
CTGLF1	-1.246
SLC25A16	-0.12375
EIF2B3	-0.3575
RPA2	0.5215
PAK6	1.32516666666667
CCDC26	-3.7665
SEMA3E	0.171
MXD4	0.8983
TNFSF10	2.8922
SMARCB1	-0.851666666666667
DTX3L	1.414
PLA2G4E	0.2485
PPAP2A	0.283
ULK1	-0.61075
TAS1R3	0.5115
SLC2A3	-2.41181818181818
ARID3A	-1.725
GNG5	0.47275
ACOX1	0.1922
KIF5B	1.22075
NUP153	-0.191
MUC7	-0.291
CSDE1	0.511214285714286
CLPTM1	0.44025
C3orf23	0.078
LRRC17	-3.1755
TTYH3	0.844
ATP5B	-2.3825
ELF3	1.8035
CPSF3L	0.1665
ZNF665	0.855833333333333
TLR6	0.7066
GPI	0.379125
RAD9A	-0.570875
NDST4	-3.329
AGPAT3	1.16741666666667
MAGI3	1.3465
ADORA2A	0.476875
CACNG7	-0.249
CAMK2D	0.599642857142857
CCHCR1	-0.44125
RPS27A	-0.4705
OR10G7	0.163166666666667
GCM2	0.0815
FAM135B	0.3552
E2F1	-1.69975
PLCB3	0.0815
OR2AE1	0.2645
COIL	-0.735833333333333
CDC25C	-1.97333333333333
RAB11FIP2	-0.665416666666667
TSC2	-0.1575
CTGLF5	-0.9935
CCDC108	0.4944
OR13C4	-0.0145
C10orf81	3.501
PTPRB	0.95725
ACP2	0.6965
LAG3	1.81025
MRPL54	-0.272
LOC201175	1.692
ITGB1BP3	-0.98025
SPTAN1	-0.487333333333333
SIPA1L2	0.03625
RCAN2	-0.539
CDX2	-0.694
ECOP	0.141
ACTR1A	-0.0589285714285715
PPARG	-1.28
BBS10	-0.267666666666667
TMEM44	-1.43025
BPIL2	0.5345
CITED1	-2.70025
IRF6	3.777
PRDM4	0.089
RRP9	-0.643166666666667
OR10H4	0.463
IL31RA	-0.526
GNB1L	-1.50983333333333
MYBL2	-1.86725
ZNF407	0.769833333333333
PPIG	-0.112166666666667
TTC18	1.29975
RPSA	-1.2135
MAPT	0.040125
MRE11A	-0.140357142857143
C8orf37	-0.676
RASGEF1C	2.69083333333333
STBD1	0.0605
CTAG2	-0.870833333333333
MGAT5B	-1.32016666666667
ECM1	-0.483875
RLN1	0.332
PARP14	0.1315
EPB41L1	1.0714
HOXA3	0.397833333333333
MAGEA9	5.09475
RPS8	-0.100166666666667
RPS19BP1	0.0375
FOXJ2	0.23225
C10orf76	0.59325
IL17RE	0.3555
C10orf65	-1.639
ZNF343	0.335333333333333
FBXO33	-0.519625
UHMK1	0.5956
LY6G6C	0.68175
FGF19	-2.2925
C14orf128	0.588833333333333
IFIT2	3.002375
TIGD1	-0.45125
S100G	0.164
GUCY1B3	1.628
NR3C1	-0.4802
CORO1B	-0.143
PARP11	-0.7725
DNALI1	-0.098
OR4N4	0.34025
MAP2K6	-1.36916666666667
FSTL4	0.416
ANKRD47	1.28075
TMEM171	-0.6065
PNLIP	0.01525
YY1	-0.120666666666667
CCDC138	-1.39066666666667
AASDHPPT	-0.8586
CKS1B	0.1896
MCM3	-1.17516666666667
ANAPC7	-1.251
FAM110A	2.4995
CDC37L1	2.20116666666667
THTPA	-0.423
NBPF20	-0.479
WDR24	0.865
NPTX2	-3.5825
CBLB	1.74683333333333
CETN1	0.358333333333333
RPUSD1	0.21425
FAF1	0.4545
CDK6	-2.5688
HMX2	-0.565
CSK	0.0251666666666667
TEAD2	0.9795
SNAP25	-0.34875
TUFT1	1.356
TMTC3	0.894666666666667
LCK	-0.8065
SGOL1	-1.1475
AKTIP	0.2795
FURIN	0.910875
SOX12	-0.061
DEFB103A	1.2545
RAMP1	0.267
KIR3DX1	-0.487
GAS2L3	-0.517
PDE8A	0.178
EDN3	0.6445
GMIP	0.666
SF3A2	1.28475
FN3KRP	-0.23575
SMAD7	0.207
RHBDD2	0.7565
OR11H6	0.3625
PPP1R3B	2.3579
C9orf23	0.59375
CADPS	-1.6245
GOLGA8A	-2.8725
TMEM57	1.47883333333333
RGL3	-2.233
S100A14	2.47025
FGFR2	0.054875
XRCC3	-0.9535
RTN4RL2	1.23575
MGC3771	0.4325
GH2	0.423166666666667
BTBD2	-0.11775
LMO2	1.045
RDBP	0.29225
ACRBP	-1.606
AMY2A	5.262
DUOXA1	2.2885
PTK7	1.74383333333333
TWF2	0.0736666666666666
FAM80A	1.057
TNNI2	-1.01983333333333
GLT25D1	-0.605666666666667
OCC-1	-3.4955
CYC1	-0.917
RPL22	0.199590909090909
MORN3	2.37566666666667
DISP1	-0.27875
PRB2	0.424
CHUK	-1.36525
HR	1.60925
CCDC134	0.07025
DENND4B	-0.4855
C14orf130	-0.858125
RAB33A	-1.84225
DCST2	0.1395
TNMD	-2.1105
PEX7	-0.13175
FAM62A	-0.390125
SRD5A2L	1.75175
IL22	0.37525
RPS26	-1.65966666666667
HOXC5	-0.3425
SPATA6	2.17525
FLJ38482	0.178125
ZNF234	0.853
C18orf22	1.563
SPATA22	-0.103
THOC1	0.19975
CYP7B1	3.48775
KCNC3	1.4325
C8orf42	-2.306
ALDH1B1	0.9195
CCDC100	-1.2626
ARMC4	-2.19725
FAM18B2	-0.0152499999999999
SLC44A1	0.49525
FBXO17	0.145166666666667
C6orf107	0.296
C19orf29	-0.073
ZC3HAV1L	0.6935
PARP6	0.3626
SULT2A1	-4.79
C1orf159	0.44325
TMC1	0.5115
CHST14	-0.4335
GAMT	-1.252
SMCP	-0.327666666666667
TSPAN33	1.52683333333333
MIDN	0.537625
NOX4	1.465
RNASEN	-1.462
TBX1	-1.29133333333333
SALL2	-3.1835
C10orf35	1.7725
CYP2E1	-1.519375
LRFN2	-0.717833333333333
ACO1	-0.470166666666667
IQCG	2.9079
MEGF9	-0.528
TM7SF4	1.04175
PLEKHA1	1.86053333333333
STK33	-2.526
C1orf210	2.62375
SNUPN	0.2929
KIAA0406	-1.556
C20orf29	1.08775
TMEM55B	-0.75275
OSTM1	-0.829
CLCN7	0.11525
OTP	0.7585
FLJ23049	-0.444
HEATR4	1.4485
MAP3K10	1.21266666666667
PCDHGA9	0.4455
AMDHD2	0.23975
LCTL	-2.241
PDCD2L	-0.575
CABLES2	1.16225
SLC5A9	-0.29025
CLCA2	2.26983333333333
MGC16025	-1.182
STRAP	-1.367
C20orf196	-1.0555
RRBP1	2.13583333333333
NAT13	0.2365
MAT2B	-0.761125
CSNK1D	-0.830833333333333
KIR3DL1	0.4565
PRKAG3	2.4725
ZNF599	-0.0165
PRM3	1.282
PER2	-0.542833333333333
ASPHD1	1.526
PRMT6	-0.6375
KCNE1L	3.09192857142857
FAM118A	-1.209
TAF4	-0.46925
NDUFB6	0.00625
TRIM9	-0.799166666666667
PMFBP1	-0.583
KY	0.2435
DKFZp762E1312	-2.31472727272727
CSMD1	-1.77525
TBP	-0.144333333333333
OR1Q1	0.648833333333333
RETNLB	0.4035
HPGD	-0.961142857142857
DNAJC12	-3.67133333333333
FKBP1B	-2.969
ANKRD24	-0.43
CXXC5	0.171666666666667
IL3	0.496375
DRAM	0.0195
PTCH1	-0.5915
TP53BP1	-0.697
SLC17A7	0.4535
COL25A1	-0.505
AMACR	-1.203
RHCG	4.4315
VPS13A	-0.927916666666667
FAM55D	0.0895
PRPF38B	-0.6395
OSBPL6	-2.3785
PFDN5	-0.3023
CMTM6	0.105625
KCNK12	0.8865
RP2	0.1655
C16orf52	-0.732
PICK1	-0.0935
IFNE1	-1.52666666666667
SEMA4B	2.01775
TYRO3	-1.84175
OR12D2	-0.06
CSNK1A1	-0.2282
FANCF	1.69425
LONP2	0.030375
TBL1Y	0.3055
LDOC1L	-0.737125
CCNC	0.00725
C3orf60	-0.38925
CHKA	-0.537
UBAP1	0.9215
MAP3K1	2.0915
ANKRD9	-0.72675
FAM92A1	-0.959833333333333
GAB2	0.21525
AZU1	-0.80025
DIS3	-0.913583333333333
C21orf109	-0.51475
IQCB1	-0.63375
SPATS2	-0.752166666666667
EFCAB3	0.732
PRB3	0.463125
FUZ	0.0198333333333333
ZNF813	0.325375
BMPER	-0.570166666666667
HEG1	-0.275125
ALS2CR11	-1.12025
SURF2	-0.274
PSMC1	-0.282333333333333
OR2D2	0.883
SLC7A8	-0.234
C4orf40	0.4765
SPATA7	-0.22525
MAZ	-0.357666666666667
PIN4	-0.1775
PDE1A	-1.29625
TAF6L	0.125166666666667
OR2T34	0.38
KIAA0284	0.14325
ACADS	0.365727272727273
MKRN2	-0.7415
C18orf56	-2.137
MS4A6E	0.1865
GALNT4	-0.0859
C22orf31	-0.209
FLJ36070	1.193
PSME4	1.21725
TFG	0.8286
EPHX2	2.9245
ANXA5	0.413375
KRTAP1-1	0.1561
BATF	-0.37625
KARS	-1.484
MSTP9	-0.0855
GPR26	2.83325
CCDC72	-0.57875
TEF	-0.0486666666666667
FOXK1	0.1294
PRLHR	-0.033
EMX1	0.96175
C11orf30	-0.590875
ICK	1.2285
THSD7B	-0.12825
C21orf100	-0.543
DUOX1	2.993
EFCAB4B	-0.864
UBE2G2	-0.3405
C3orf54	0.6255
PARP1	-1.5435
FAM60A	-0.990666666666666
C6orf146	0.10075
OR9K2	0.374
DDX55	-1.52783333333333
RPS15	-0.237333333333333
ZNF618	0.9554375
DKFZp686D0972	0.94525
SSPO	-1.0875
SHFM3P1	0.305666666666667
CPA6	-0.36075
JAG2	0.29675
DEFA3	0.43675
PPBPL2	0.313333333333333
CD34	3.84425
SLCO4A1	-2.963
AFG3L1	-2.41216666666667
SHD	-0.783
RP13-122B23.3	-1.14733333333333
PRKCSH	-0.493
DPH5	-0.0721666666666667
HLA-F	1.730375
TBC1D4	-1.10175
RIG	0.180666666666667
GLUD1	-0.531333333333333
HNRPCL1	0.331375
HBXIP	-0.148
RNF207	-0.1725
APIP	-0.92675
PLA2G3	-2.8065
CCDC84	-2.72125
MYLIP	0.415153846153846
PHIP	0.04075
AARS2	0.263333333333333
DHX32	1.40225
SCAPER	0.212166666666667
MEN1	-0.15825
NIP7	-1.13275
FLJ25404	0.793
FASTKD3	-1.16075
TMEM158	-1.0315
RARA	1.068
BDH1	1.1205
ANKRD16	1.58125
CARM1	1.3725
SS18	0.885833333333333
IKZF2	0.634916666666667
MYD88	0.238
PML	1.742
TAF1A	-2.4365
CBFB	-0.53225
HIST1H3H	-0.400333333333333
C7orf29	-2.612
COMMD4	-0.6185
DPP3	-1.74075
DAB2	0.09625
LOC388882	0.0435
YPEL4	-1.360375
AGBL3	1.6215
LRP6	0.3447
SERPINH1	0.511
TLE1	1.045
CD244	0.606
ZDHHC15	1.70475
MGLL	-0.4963
PLDN	-0.4835
LOC654346	1.9835
FAP	2.01675
GPR37	0.7895
SCARA5	0.8995
EBF4	1.02036363636364
LSM6	-0.74075
MLLT1	-0.3980625
SLC5A12	0.2205
A2BP1	-1.65166666666667
COPS5	-0.392333333333333
TPM4	0.532285714285714
TNFSF4	1.636
ACADSB	-0.647722222222222
HERPUD1	0.15075
BCL2L11	-1.183
CEP78	-1.488
CDCA3	-1.74575
WBSCR19	-0.1722
MYO1A	-2.493
PPEF1	0.711166666666667
LOC440348	-1.147
CPEB2	0.066125
BPTF	-0.912166666666667
RPL21	-0.9459375
GSX2	0.311
ADPRH	1.95433333333333
C17orf68	-0.398333333333333
KCNS1	3.62483333333333
MLLT6	-0.3596
PIWIL4	1.173
RNF26	-0.904
RAP1B	0.064
ADAMTS1	-2.1179
ZNF571	0.14
P2RY6	1.4265
TRIM21	-0.169
CADM3	0.5695
NLRC5	-0.394
ADRA2B	0.3515
LOC90835	-0.606625
PCF11	-1.2185
LOC400451	2.7305
GLTSCR1	1.177
C17orf88	-0.424333333333333
CDH16	-1.477
FGF7	1.00525
PCSK4	0.106
NPC1L1	-1.75133333333333
TAT	0.59675
TBCA	-0.854
MGC33407	-0.23575
GPR115	-0.333875
CYGB	-0.5335
FNBP4	-0.709666666666667
C12orf43	-0.93
CBL	-0.337
CLECL1	1.175
PPAPDC1A	1.0005
WDR25	-0.714833333333333
SGCA	2.2945
C22orf29	0.2115
YIPF1	0.9725
GALK2	-0.26475
RAB3B	-3.41708333333333
LOC440087	-1.45925
UCP1	-0.573
REEP5	1.020625
FADD	-0.818
FOXA1	-5.07425
CACNA1A	0.706833333333333
ABI1	1.47
GRIN2D	1.42625
SLC1A4	-1.2795
LOC401127	-1.013
HINT2	0.30925
PLD4	-0.465666666666667
ZNF286A	0.32925
ENY2	-0.0405
IL1F6	0.1155
PXDNL	4.5735
C20orf79	-0.265
TNFSF13B	3.16216666666667
DENND3	-0.29375
JARID1D	-3.029
HIST1H2AK	0.51775
LOC93349	0.3329
SSH1	-1.1001
ENSA	0.38725
LOC219854	-0.7275
CKAP2	-1.402
DKFZP564J102	-0.7995
MGC87315	0.551833333333333
HNRPAB	-0.9795
AMH	-1.493
ZNF526	1.941
BRUNOL5	-0.0312
CACNG3	0.163833333333333
TRPM1	-3.328
PPP2R1A	0.787125
COL2A1	-1.63425
DDN	-0.0956666666666667
FLJ25770	0.726083333333333
HK2	-0.0571428571428571
ELOVL6	-1.802125
MDK	-1.02675
EPHX1	0.52
RASSF2	0.34675
DKFZP434B0335	0.28
DLX3	0.04825
PRTN3	-0.32875
AVPR1A	1.10125
C21orf125	-1.941
TNFAIP8	-1.5195
GNB2L1	-1.16625
CALCRL	1.98175
SCGB2A2	3.49483333333333
UBXD7	0.36525
ZNF674	-0.167
TMEM35	-1.0515
BRSK2	1.6585
HECTD3	0.9545
TMEM188	-0.45225
LGALS9	1.78775
SCARB2	0.782
USP34	-0.315833333333333
C17orf28	0.188166666666667
ZDHHC23	-0.6425
AQP12B	0.1975
SLC16A3	-1.090375
APLP2	-0.5055
ITIH2	-5.7595
MICAL3	-0.34825
TNNI3K	-0.2979
HDAC2	1.049875
PRR7	0.5049
THBS2	-0.545625
LOC751071	-0.174166666666667
CA2	-0.106833333333333
RANBP17	1.52325
RLN3	0.0675
CRYZ	-0.332833333333333
GBAS	0.586333333333333
TAS1R1	1.86525
MPZL3	2.0125
PCDH8	-1.2375
HSP90B1	-0.1955
KCNK15	-0.195
TNIP2	-0.124166666666667
GPR146	0.0755
NOL6	0.492125
SPC25	-3.14288888888889
STEAP2	0.484
VAMP3	0.549666666666667
TCIRG1	0.27025
ZP4	-0.204666666666667
PARL	-0.1925
TRIM39	0.842
KIAA1305	3.1235
CRNN	0.585
GRN	0.07675
HSH2D	-2.29675
SCAMP1	0.190375
KIAA1913	0.48475
PTS	-0.90025
BANP	0.262928571428571
PRKACG	0.0475
ADCY6	-0.3505
C16orf46	-0.4295
CYP51A1	0.521375
DDC	-2.96125
ANPEP	2.69816666666667
PROM1	5.44083333333333
SIGLEC10	1.17375
COPG	2.0105
FAM26E	0.893875
TRIP4	0.07075
SNX3	0.635166666666667
C1orf175	0.242333333333333
PPY2	0.077
C14orf152	0.0735
FTSJ1	-0.676333333333333
DST	-0.415
LOC554235	-0.0815
GLRX5	-1.107
C20orf12	1.2228
CAB39	-0.407333333333333
MSH2	-0.434
PIP4K2C	0.090125
CYLD	0.315
WTAP	-0.606125
MGAT4A	0.731444444444444
TSC22D4	0.269
CHRM2	-0.912
PPYR1	0.435
CCNH	-1.44466666666667
RRM1	-0.822
ECAT8	2.876
LOC400120	0.49425
GABRA4	0.385
C14orf4	1.53716666666667
C1orf59	1.62125
CTDSPL	-0.808916666666667
NHEDC2	-1.029
PDE11A	-0.7624375
KLHL29	-2.11825
CD5	-1.2986
TSPAN9	0.486375
WDR67	-1.44725
THUMPD1	0.8407
C18orf17	-1.18325
CLYBL	-1.45483333333333
FLJ13231	-0.739125
CMBL	-1.881125
LECT2	-0.60575
NKAPL	1.25366666666667
LOC654780	0.057
OR4C6	-0.3695
RAB30	-0.9345
TSSK4	0.1345
TMEM163	-1.075
OSBPL11	1.29183333333333
GNB5	-2.29183333333333
CCL21	0.65475
C1orf121	0.0406666666666667
FMO2	3.55016666666667
RPTN	1.1505
MSTN	0.365
VCL	0.839428571428572
FYTTD1	0.494
C11orf1	-0.99975
CCDC88C	-0.045
HFE	0.0431111111111111
MOGAT1	0.551
FAM125B	-0.240666666666667
IRGQ	0.542
RAVER2	0.5585
AKAP5	-0.4185
SSSCA1	-0.5975
C11orf63	1.008
ACTG2	0.4999
PORCN	-0.2035
DTL	-3.09036363636364
TMEM151	2.42075
FAM122C	-1.8995
RSAD2	3.467
BAT4	-0.222
KRTDAP	3.95283333333333
MYH8	-0.206375
CRTC3	0.4965
LRRFIP2	-0.2334
INTS4	-0.619333333333333
TTN	-1.0565
SLC26A5	0.2625
PLLP	-0.8745
RGS6	0.37625
SRGAP3	0.505125
ZNF525	0.522166666666667
NBR2	-0.426166666666667
C13orf1	0.0922
ZNF137	-0.172
CEP27	-1.85025
BEST2	0.6345
RNF121	-0.9525
DMRTC2	-0.1885
C8orf76	-0.095
BCCIP	0.269125
MEST	0.01625
HTRA2	-0.317
ANGPTL2	0.276
ILKAP	-0.273166666666667
ERAS	0.2085
HBS1L	-0.789
CPA5	-0.171
TMEM30A	0.391333333333333
CD300LF	1.7
WISP3	4.016
CRK	0.525142857142857
PDS5A	-0.7457
BRPF3	0.574666666666667
NEDD9	-0.822625
SMPDL3B	-0.11875
PSG6	-0.8855
PSMD13	1.05975
ETV5	-0.7288125
OR51A4	0.1685
BTBD7	0.624583333333333
GSTO1	-2.129625
hCG_16001	-0.7215
MAD2L1BP	-1.07583333333333
COX6A2	1.59
SCNN1A	-1.33083333333333
LSM1	0.330666666666667
UGT2B11	-3.19675
IDUA	-0.5685
PPP2R3C	-1.44866666666667
COX11	-1.17116666666667
PDZK1	-3.65825
ZNF443	0.134833333333333
MGC21874	1.36616666666667
ZNF323	0.8715
KRTAP10-10	0.3655
CXCL6	0.16
SLC34A2	4.6889
LOC284402	0.0855
NPTN	0.264916666666667
UPP1	-1.90566666666667
SLC6A9	0.776
OR7G3	0.2765
CISD1	-0.138666666666667
ZNF545	0.280833333333333
SYT14	-0.522
NT5C3L	-1.33566666666667
ZNHIT3	-1.1205
SNRPD3	-0.173
KIAA0701	-0.100875
UNC93B1	0.543833333333333
GMNN	-2.08
SPCS2	-0.299166666666667
LOC388524	-1.4905
NAPRT1	0.94875
PNLIPRP1	0.55425
OR6V1	0.96
PRKAB1	-1.257
EYA4	-1.6575
KIF20A	-1.64725
ALG10	-0.81325
ITPKC	1.71466666666667
LMX1B	0.763333333333333
RPUSD4	-1.316
C7orf34	0.249
DLGAP2	0.34625
PFN1	-0.1083
MICALL2	-0.545833333333333
ZNF654	0.5305
SS18L1	-0.405375
SLC16A8	3.84675
MKI67IP	-0.753666666666667
ITGB3	-1.428
TCEA3	2.92808333333333
CEP152	-2.1200625
CLIP1	0.975375
